	Metazoa_Choano_RCFV_strict.phy	Gene_0010	Gene_0026	Gene_0027	Gene_0030	Gene_0033	Gene_0034	Gene_0035	Gene_0066	Gene_0069	Gene_0076	Gene_0077	Gene_0088	Gene_0089	Gene_0101	Gene_0102	Gene_0113	Gene_0114	Gene_0121	Gene_0134	Gene_0145	Gene_0153	Gene_0164	Gene_0169	Gene_0174	Gene_0185	Gene_0191	Gene_0194	Gene_0200	Gene_0201	Gene_0202	Gene_0226	Gene_0236	Gene_0245	Gene_0251	Gene_0252	Gene_0260	Gene_0281	Gene_0295	Gene_0303	Gene_0317	Gene_0320	Gene_0328	Gene_0330	Gene_0334	Gene_0335	Gene_0337	Gene_0348	Gene_0349	Gene_0350	Gene_0351	Gene_0360	Gene_0376	Gene_0399	Gene_0406	Gene_0414	Gene_0420	Gene_0422	Gene_0424	Gene_0428	Gene_0435	Gene_0438	Gene_0441	Gene_0443	Gene_0445	Gene_0471	Gene_0478	Gene_0481	Gene_0483	Gene_0507	Gene_0509	Gene_0511	Gene_0518	Gene_0521	Gene_0531	Gene_0542	Gene_0544	Gene_0545	Gene_0557	Gene_0563	Gene_0575	Gene_0580	Gene_0581	Gene_0587	Gene_0596	Gene_0610	Gene_0658	Gene_0701	Gene_0703	Gene_0708	Gene_0714	Gene_0718	Gene_0723	Gene_0729	Gene_0731	Gene_0740	Gene_0771	Gene_0774	Gene_0784	Gene_0798	Gene_0809	Gene_0814	Gene_0831	Gene_0842	Gene_0843	Gene_0846	Gene_0857	Gene_0858	Gene_0873	Gene_0884	Gene_0893	Gene_0902	Gene_0906	Gene_0915	Gene_0934	Gene_0961	Gene_0980	Gene_0985	Gene_0986	Gene_0989	Gene_0992	Gene_0995	Gene_0997	Gene_1015	Gene_1018	Gene_1019	Gene_1023	Gene_1034
Strongylocentrotus_purpatus	0.1230	0.0675	0.1483	0.1345		0.1190	0.1168	0.1285	0.1842	0.1182	0.1429	0.1103	0.1283	0.1070	0.1321	0.1490	0.1318	0.1099	0.1126	0.0684		0.1810	0.1421	0.1383	0.1238	0.1090	0.0813		0.0963	0.0693	0.1440	0.1102	0.1362	0.1492	0.1202	0.1095	0.1234	0.1399	0.0857	0.1122	0.1018	0.1417	0.1104	0.1388	0.1451		0.1188	0.1113		0.1239	0.1209	0.1250	0.1515	0.0861	0.1173	0.0924		0.1503	0.1250	0.1039	0.1429			0.0948	0.1657	0.1412	0.0989	0.1496	0.1117	0.0976	0.0423	0.0945		0.0967	0.1474	0.1198	0.1394	0.1534	0.0806		0.1074	0.1538	0.1413	0.1171	0.1126	0.1534	0.1582	0.1214	0.1307	0.0762	0.1498	0.1271	0.1293	0.1050	0.1514	0.1176	0.1443	0.1418	0.0333	0.1173	0.1929	0.1380	0.1208	0.0328	0.0960	0.0655	0.1302	0.0634			0.1278	0.1375		0.2238	0.1140	0.1774	0.1937			0.1594	0.1073	0.1200	0.1058	0.0881	0.1097	0.0845	0.1429	0.1250
Monosiga_brevicolis	0.1214	0.0675	0.1263	0.1345	0.1026	0.1076		0.1259	0.1860	0.1239	0.1455	0.1254	0.1273	0.1022	0.1382	0.1335	0.1287	0.1371	0.1170	0.0811	0.0615	0.1510	0.1508	0.1383	0.1283	0.1140	0.0839	0.0921	0.1037	0.0716	0.1116	0.1063	0.1210	0.1513	0.1211	0.1297	0.1432	0.1236	0.0929	0.1078	0.0778	0.1331	0.1074	0.1314	0.1533	0.1343	0.0992	0.1044	0.1242	0.1102	0.1268	0.1322	0.1263	0.0622	0.1105	0.0971	0.1137	0.1534	0.0901	0.1145		0.1194	0.1373	0.1133	0.1824	0.1388	0.1257	0.1481	0.1117	0.0882	0.0423	0.0902	0.1566		0.1501	0.1106	0.1088	0.1181	0.0781	0.1365	0.1069	0.1329	0.1503	0.1468	0.1080	0.1104	0.1429	0.1203	0.0985	0.0898	0.1526	0.0974	0.1111	0.1212	0.1514	0.1526	0.1371	0.1342		0.1214	0.1908	0.1519	0.1434	0.0273	0.1111	0.0933	0.1293	0.0541		0.0849	0.1353	0.1289	0.1318		0.1383	0.1748	0.2624	0.0791	0.0955	0.1570	0.1273	0.1071	0.1182	0.0893		0.0884	0.1325	0.1172
Beroe_sp_Antarctica	0.1200					0.1256		0.1169		0.1273																																0.1404					0.0805					0.1308								0.1231	0.0962	0.1250								0.1143										0.1188				0.1194																0.0811					0.1707				0.0420				0.1250					0.1150		0.1369								
Bolocera_tuediae	0.1172	0.0633	0.1408									0.1123		0.0690	0.1298		0.1314			0.0690				0.1168			0.0807		0.1037	0.0510		0.0984			0.1356				0.0857	0.1237	0.1212				0.1988	0.1168				0.0847					0.1229		0.1297			0.0959	0.1399					0.1742	0.1043	0.1429				0.1024	0.1483			0.1152	0.0891			0.1037	0.1127	0.1509				0.1429		0.1156	0.1264		0.1577	0.1104			0.1544	0.1137	0.1513	0.1447	0.0430					0.0273		0.0979	0.1294	0.0662		0.0851		0.1289	0.1615	0.1765				0.0863	0.0966			0.1341	0.1049	0.1000				
Pleurobrachia_sp_South_Carolina_USA	0.1269							0.1207											0.1294																														0.1199									0.1660				0.1282									0.0393									0.0917	0.1183	0.1429																0.1513	0.0538	0.1043	0.2077				0.0960					0.1026			0.1630															
Beroe_abyssicola	0.1182					0.1201		0.1312										0.1333	0.1073						0.1352					0.0743					0.0935							0.1520					0.0709					0.1337								0.1193	0.1538										0.0453						0.1286	0.1256	0.0845	0.1142																				0.1231		0.1364											0.1327							0.1500			0.1024	0.0929				0.1394
Acropora_digitifera	0.1255	0.0559	0.1028		0.1159			0.1403	0.1571		0.1619		0.1262	0.1245	0.1411	0.1716		0.1709	0.0973		0.0585	0.1948	0.0966		0.1444		0.0745			0.0799		0.0888		0.1576	0.1237	0.1242					0.0958		0.1731			0.1236	0.0714	0.0994		0.1484	0.1337	0.1438	0.1218			0.0959			0.1303		0.1294	0.1325	0.1496	0.1144		0.1282	0.0839	0.1441					0.1339	0.1225	0.1342		0.1739		0.0673	0.1184		0.1238	0.1509	0.1429	0.1171	0.1503	0.1709	0.1163	0.1724		0.1416	0.1104	0.1319	0.1485	0.1319		0.1411			0.1087		0.1419	0.1445			0.1225	0.1519	0.0609	0.0688		0.1185	0.0548		0.2206		0.1000		0.0863	0.1124	0.1349	0.1214			0.0993		0.1083		
Beroe_sp_Queensland_Australia	0.1232				0.1366		0.1265			0.1165								0.1311							0.1348			0.0743														0.1530					0.0739	0.1215				0.1285					0.1058					0.1223									0.0328						0.1089	0.1454		0.1399				0.1099	0.1102																	0.1370			0.0952								0.1457												0.1300	0.1250		0.1453
Eurhamphaea_vexilligera	0.1214				0.0995			0.1304										0.1429	0.0984		0.0680				0.1301																		0.1135					0.1224				0.1372								0.1333	0.1502										0.0275			0.1083			0.1212	0.1228		0.1180				0.1129	0.1624																	0.1396								0.0947										0.1280			0.0819					0.1384
Aphrocallistes_vastus	0.1200	0.0549	0.1300	0.1324	0.1049	0.1000	0.1194		0.1832	0.1150	0.0947	0.1274	0.1262	0.1203	0.1305	0.1250	0.1085	0.1292	0.1004	0.0696		0.1263	0.1383	0.1304	0.1468	0.1337	0.0884	0.0952	0.1037	0.0781	0.1437	0.1142	0.1374	0.1492	0.1130	0.1275	0.1364	0.1679	0.0857	0.1106		0.0970	0.1107	0.1175	0.1499	0.1298	0.1048	0.1153	0.1287	0.1196	0.1209	0.1267	0.1313	0.0825	0.1229	0.1081	0.1322	0.1640	0.1176	0.1103		0.1298	0.1266	0.0980	0.1657	0.1519	0.1099	0.1341	0.1064	0.1051	0.0393	0.1063	0.1409		0.1342	0.1152		0.1258	0.0794	0.1273	0.1099	0.1163	0.1467	0.1320	0.1025	0.1321	0.1456	0.1169	0.1364	0.0794	0.1355		0.1085	0.1000	0.1277	0.1076	0.1347	0.1406		0.1250	0.1781	0.1468	0.0866	0.0273	0.1120	0.1063	0.1167	0.0662	0.0499	0.1022	0.1357	0.1203	0.1277	0.2133	0.1096	0.1306	0.1747	0.0719	0.1073	0.1609	0.1178	0.1100	0.1046	0.0987	0.1198	0.1203	0.1432	0.1258
Bolinopsis_infundibulum	0.1301							0.0769										0.1111							0.1879																							0.1235				0.1556										0.1304															0.0885							0.1168																																				0.1522								0.1438
Periphyla_periphyla	0.1261	0.0675	0.1423	0.1449		0.1200			0.1828	0.1000	0.1111	0.1170	0.0794	0.1538	0.1372		0.1121		0.1429	0.0684	0.0694	0.1946	0.1421	0.1172		0.1469	0.0692		0.0963		0.1217	0.1188	0.1320	0.1534		0.0992	0.1286	0.1977	0.0786		0.0898	0.1573		0.1327	0.1692	0.1338		0.0822	0.1217	0.0935	0.1180		0.1343	0.1053	0.1180		0.1121	0.1402			0.1243			0.1330	0.1657	0.1388	0.1203		0.0958			0.0984	0.1871	0.0994	0.1425	0.1152	0.1055		0.0719		0.1048	0.1196	0.1466		0.1287	0.1650	0.1772	0.1163	0.1444	0.0859	0.1368	0.1039		0.1485		0.1059	0.1604	0.1462	0.0333			0.1348	0.1939	0.0328	0.0952	0.1029	0.1132	0.0662			0.1382	0.1261		0.1989			0.1796	0.0863	0.1130	0.1308	0.1152	0.0965			0.1398		0.1417	
