	Metazoa_Choano_RCFV_strict.phy	Gene_0010	Gene_0026	Gene_0027	Gene_0030	Gene_0033	Gene_0034	Gene_0035	Gene_0066	Gene_0069	Gene_0076	Gene_0077	Gene_0088	Gene_0089	Gene_0101	Gene_0102	Gene_0113	Gene_0114	Gene_0121	Gene_0134	Gene_0145	Gene_0153	Gene_0164	Gene_0169	Gene_0174	Gene_0185	Gene_0191	Gene_0194	Gene_0200	Gene_0201	Gene_0202	Gene_0226	Gene_0236	Gene_0245	Gene_0251	Gene_0252	Gene_0260	Gene_0281	Gene_0295	Gene_0303	Gene_0317	Gene_0320	Gene_0328	Gene_0330	Gene_0334	Gene_0335	Gene_0337	Gene_0348	Gene_0349	Gene_0350	Gene_0351	Gene_0360	Gene_0376	Gene_0399	Gene_0406	Gene_0414	Gene_0420	Gene_0422	Gene_0424	Gene_0428	Gene_0435	Gene_0438	Gene_0441	Gene_0443	Gene_0445	Gene_0471	Gene_0478	Gene_0481	Gene_0483	Gene_0507	Gene_0509	Gene_0511	Gene_0518	Gene_0521	Gene_0531	Gene_0542	Gene_0544	Gene_0545	Gene_0557	Gene_0563	Gene_0575	Gene_0580	Gene_0581	Gene_0587	Gene_0596	Gene_0610	Gene_0658	Gene_0701	Gene_0703	Gene_0708	Gene_0714	Gene_0718	Gene_0723	Gene_0729	Gene_0731	Gene_0740	Gene_0771	Gene_0774	Gene_0784	Gene_0798	Gene_0809	Gene_0814	Gene_0831	Gene_0842	Gene_0843	Gene_0846	Gene_0857	Gene_0858	Gene_0873	Gene_0884	Gene_0893	Gene_0902	Gene_0906	Gene_0915	Gene_0934	Gene_0961	Gene_0980	Gene_0985	Gene_0986	Gene_0989	Gene_0992	Gene_0995	Gene_0997	Gene_1015	Gene_1018	Gene_1019	Gene_1023	Gene_1034
Strongylocentrotus_purpatus	0.6495	0.7215	0.6774	0.6555		0.6314	0.6460	0.6586	0.7211	0.7818	0.6842	0.6692	0.6349	0.6636	0.6769	0.6237	0.6723	0.6868	0.6358	0.7436		0.7284	0.6599	0.7074	0.6580	0.6564	0.6875		0.6667	0.6040	0.6848	0.6260	0.5804	0.6576	0.6487	0.6389	0.6378	0.6337	0.6786	0.6434	0.7246	0.7083	0.6288	0.6866	0.6678		0.6544	0.6396		0.6216	0.6667	0.6589	0.6667	0.5359	0.7095	0.6413		0.6726	0.7167	0.6365	0.6948			0.5948	0.6746	0.5989	0.6845	0.6606	0.6277	0.5722	0.5196	0.5709		0.6400	0.6676	0.6406	0.6182	0.6466	0.6183		0.6905	0.6821	0.6336	0.6617	0.6310	0.6135	0.6646	0.6512	0.7045	0.6378	0.6960	0.6949	0.6359	0.5525	0.6408	0.7176	0.6357	0.6495	0.7667	0.6301	0.6827	0.6751	0.6943	0.5355	0.6560	0.6207	0.6635	0.5390			0.6441	0.6533		0.6958	0.6447	0.6968	0.6963			0.6453	0.6335	0.6150	0.5967	0.5648	0.6234	0.6667	0.6847	0.6765
Monosiga_brevicolis	0.6299	0.7257	0.6433	0.6324	0.6106	0.6109		0.6589	0.6744	0.7611	0.5822	0.6508	0.6491	0.6533	0.6569	0.5932	0.6838	0.6427	0.6203	0.7027	0.5026	0.7083	0.6536	0.6596	0.6432	0.6295	0.7290	0.5965	0.6741	0.5418	0.6818	0.6102	0.5478	0.6681	0.6573	0.6317	0.6180	0.6718	0.6929	0.6466	0.7425	0.6920	0.6141	0.7056	0.6512	0.7067	0.6110	0.5706	0.6304	0.6452	0.6431	0.6504	0.6414	0.5455	0.6243	0.6000	0.6337	0.6318	0.6137	0.5964		0.5972	0.6042	0.6305	0.6667	0.5959	0.6791	0.6630	0.5904	0.5553	0.5257	0.5922	0.6374		0.6465	0.6406	0.6020	0.5810	0.5882	0.6015	0.6768	0.6595	0.6219	0.6569	0.6197	0.5521	0.5844	0.6684	0.7576	0.5851	0.6632	0.6948	0.6341	0.6091	0.6232	0.7149	0.6139	0.6368		0.6306	0.6845	0.6485	0.7245	0.5137	0.6667	0.6667	0.6404	0.5504		0.5860	0.6692	0.6246	0.6413		0.6543	0.6166	0.6997	0.7122	0.6798	0.6264	0.6292	0.6607	0.5562	0.5950		0.6263	0.6805	0.5977
Beroe_sp_Antarctica	0.6482					0.6457		0.6883		0.7818																																0.7064					0.6322					0.6808								0.6513	0.6442	0.6328								0.6143										0.5842				0.6269																0.6306					0.7195				0.5714				0.5625					0.6637		0.6266								
Bolocera_tuediae	0.6497	0.7131	0.6801									0.6413		0.6466	0.6614		0.6642			0.7241				0.7007			0.7329		0.6667	0.5451		0.6024			0.6667				0.6786	0.6452	0.7071				0.7018	0.7044				0.6271					0.6704		0.6432			0.6986	0.6853					0.6439	0.6898	0.6834				0.5945	0.6411			0.6544	0.5545			0.5926	0.6373	0.6604				0.5546		0.6327	0.6667		0.7568	0.6688			0.6140	0.6863	0.6714	0.6711	0.7312					0.5410		0.6364	0.7529	0.5417		0.7163		0.6418	0.6231	0.6250				0.6978	0.6552			0.6098	0.5678	0.6024				
Pleurobrachia_sp_South_Carolina_USA	0.6540							0.6509											0.6816																														0.6579									0.6917				0.6378									0.5529									0.6000	0.6812	0.6675																0.6590	0.6989	0.6209	0.6872				0.6720					0.7026			0.5852															
Beroe_abyssicola	0.6431					0.6311		0.6588										0.6800	0.6609						0.6580					0.5693					0.6906							0.7160					0.6493					0.6823								0.6281	0.6993										0.5317						0.6266	0.6419	0.6247	0.5787																				0.6410		0.6582											0.6662							0.6453			0.5978	0.6695				0.6655
Acropora_digitifera	0.6513	0.7203	0.6516		0.6386			0.6154	0.7330		0.6476		0.6492	0.7019	0.6815	0.6765		0.6923	0.6342		0.5556	0.6970	0.6534		0.6422		0.7019			0.5623		0.6331		0.6828	0.6289	0.6175					0.7006		0.6769			0.6742	0.6286	0.6314		0.6484	0.6596	0.6613	0.6497			0.6301			0.6513		0.6853	0.5684	0.6496	0.6169		0.6410	0.6774	0.6638					0.6384	0.6324	0.6580		0.6957		0.6059	0.6636		0.6705	0.6000	0.7052	0.6561	0.6078	0.6392	0.6802	0.6466		0.7048	0.6364	0.6850	0.6424	0.6528		0.6813			0.6486		0.6462	0.7227			0.6854	0.6709	0.5806	0.5688		0.6358	0.6027		0.6691		0.6667		0.6978	0.6685	0.6627	0.6042			0.5890		0.7091		
Beroe_sp_Queensland_Australia	0.6570				0.6439		0.6612			0.8252								0.6867							0.6522			0.6757														0.7127					0.6459	0.6478				0.6823					0.6402					0.6332									0.5474						0.6238	0.6696		0.6528				0.6813	0.6378																	0.6654			0.6667								0.5830												0.6412	0.7036		0.6686
Eurhamphaea_vexilligera	0.6447				0.6383			0.6580										0.6749	0.6475		0.5533				0.6354																		0.6649					0.6531				0.6875								0.6750	0.7216										0.5413			0.6354			0.6566	0.6607		0.5923				0.6426	0.6650																	0.6458								0.6947										0.6402			0.6257					0.6132
Aphrocallistes_vastus	0.6404	0.7131	0.6800	0.6345	0.6228	0.6167	0.6419		0.7173	0.7699	0.6584	0.6795	0.6369	0.6804	0.6753	0.6604	0.6576	0.6526	0.6317	0.7043		0.6869	0.7021	0.6848	0.6509	0.6587	0.7279	0.6319	0.7037	0.5423	0.6704	0.6339	0.5877	0.6534	0.6435	0.6104	0.6711	0.6642	0.6643	0.6332		0.6978	0.5940	0.6691	0.6536	0.6807	0.6476	0.6408	0.6228	0.6501	0.6549	0.6597	0.6616	0.5631	0.6983	0.6541	0.6780	0.6380	0.6681	0.6221		0.6022	0.6426	0.6471	0.6627	0.6371	0.6354	0.6594	0.6223	0.5591	0.4773	0.5945	0.6775		0.6380	0.6452		0.6436	0.6097	0.6380	0.6754	0.6578	0.6444	0.6618	0.6025	0.6541	0.6519	0.6260	0.6989	0.6265	0.7048		0.6138	0.6091	0.5876	0.7052	0.6442	0.6764		0.6224	0.7048	0.6655	0.6811	0.5027	0.6640	0.6580	0.6782	0.5441	0.4751	0.5651	0.6658	0.6332	0.6617	0.7063	0.6491	0.6752	0.6935	0.7122	0.7119	0.6484	0.6335	0.6000	0.5394	0.6086	0.6406	0.6898	0.6469	0.6144
Bolinopsis_infundibulum	0.6532							0.6410										0.6728							0.6364																							0.6790				0.7222										0.6141															0.6549							0.6618																																				0.6449								0.6288
Periphyla_periphyla	0.6567	0.7004	0.6557	0.6589		0.6533			0.7043	0.7818	0.6461	0.6755	0.5873	0.7265	0.6604		0.5981		0.7143	0.7436	0.5710	0.7059	0.6853	0.7034		0.6611	0.7170		0.6815		0.6692	0.6238	0.5906	0.6765		0.6431	0.6194	0.7119	0.6286		0.7246	0.6929		0.6735	0.6825	0.7148		0.6027	0.6402	0.6115	0.6578		0.6269	0.5646	0.6966		0.6449	0.6636			0.6757			0.6355	0.6391	0.6163	0.6898		0.6048			0.5787	0.6835	0.6462	0.6618	0.6544	0.5963		0.6467		0.6730	0.6507	0.6178		0.6238	0.5922	0.6519	0.6770	0.6778	0.6919	0.7137	0.6818		0.6394		0.7059	0.6462	0.6538	0.7000			0.6370	0.6735	0.5628	0.6349	0.6714	0.7170	0.5417			0.6583	0.6418		0.6875			0.7214	0.7050	0.6780	0.7009	0.6414	0.5877			0.6371		0.6798	
