	Metazoa_Choano_RCFV_strict.phy	Gene_0010	Gene_0026	Gene_0027	Gene_0030	Gene_0033	Gene_0034	Gene_0035	Gene_0066	Gene_0069	Gene_0076	Gene_0077	Gene_0088	Gene_0089	Gene_0101	Gene_0102	Gene_0113	Gene_0114	Gene_0121	Gene_0134	Gene_0145	Gene_0153	Gene_0164	Gene_0169	Gene_0174	Gene_0185	Gene_0191	Gene_0194	Gene_0200	Gene_0201	Gene_0202	Gene_0226	Gene_0236	Gene_0245	Gene_0251	Gene_0252	Gene_0260	Gene_0281	Gene_0295	Gene_0303	Gene_0317	Gene_0320	Gene_0328	Gene_0330	Gene_0334	Gene_0335	Gene_0337	Gene_0348	Gene_0349	Gene_0350	Gene_0351	Gene_0360	Gene_0376	Gene_0399	Gene_0406	Gene_0414	Gene_0420	Gene_0422	Gene_0424	Gene_0428	Gene_0435	Gene_0438	Gene_0441	Gene_0443	Gene_0445	Gene_0471	Gene_0478	Gene_0481	Gene_0483	Gene_0507	Gene_0509	Gene_0511	Gene_0518	Gene_0521	Gene_0531	Gene_0542	Gene_0544	Gene_0545	Gene_0557	Gene_0563	Gene_0575	Gene_0580	Gene_0581	Gene_0587	Gene_0596	Gene_0610	Gene_0658	Gene_0701	Gene_0703	Gene_0708	Gene_0714	Gene_0718	Gene_0723	Gene_0729	Gene_0731	Gene_0740	Gene_0771	Gene_0774	Gene_0784	Gene_0798	Gene_0809	Gene_0814	Gene_0831	Gene_0842	Gene_0843	Gene_0846	Gene_0857	Gene_0858	Gene_0873	Gene_0884	Gene_0893	Gene_0902	Gene_0906	Gene_0915	Gene_0934	Gene_0961	Gene_0980	Gene_0985	Gene_0986	Gene_0989	Gene_0992	Gene_0995	Gene_0997	Gene_1015	Gene_1018	Gene_1019	Gene_1023	Gene_1034
Strongylocentrotus_purpatus	0.7470	0.7173	0.6733	0.7500		0.7504	0.7591	0.7590	0.6158	0.7000	0.7368	0.7947	0.7829	0.7676	0.6981	0.7500	0.7804	0.7363	0.7792	0.6581		0.6638	0.7310	0.6968	0.7394	0.7014	0.6875		0.7407	0.8515	0.7011	0.7677	0.7634	0.7311	0.7581	0.7797	0.7323	0.6872	0.6857	0.7731	0.5629	0.6792	0.7726	0.7321	0.7010		0.7754	0.7811		0.7500	0.7375	0.7606	0.7273	0.8038	0.7877	0.8261		0.7406	0.7542	0.7772	0.7273			0.8017	0.7337	0.7740	0.7781	0.6825	0.7287	0.7955	0.8973	0.7953		0.8100	0.7312	0.7604	0.7455	0.7068	0.8100		0.7136	0.6615	0.7219	0.7584	0.7828	0.7055	0.7025	0.7597	0.6818	0.8314	0.7048	0.7034	0.7704	0.7569	0.7148	0.6863	0.7286	0.7036	0.7222	0.7653	0.6599	0.7290	0.7208	0.9180	0.7440	0.8414	0.7429	0.8634			0.6992	0.7650		0.6154	0.7544	0.7161	0.6152			0.6891	0.7487	0.7450	0.7956	0.8290	0.7781	0.8014	0.7167	0.7059
Monosiga_brevicolis	0.7564	0.7342	0.7074	0.7437	0.7885	0.7632		0.7570	0.6512	0.7080	0.7746	0.7898	0.7857	0.7740	0.7057	0.7712	0.8015	0.7416	0.7859	0.6667	0.8692	0.6927	0.7095	0.7340	0.7487	0.7245	0.7097	0.8311	0.7259	0.8305	0.7686	0.7835	0.7707	0.7248	0.7563	0.7521	0.7241	0.7066	0.6857	0.7719	0.6168	0.6844	0.7852	0.7421	0.6765	0.7668	0.7833	0.7969	0.7764	0.7661	0.7404	0.7496	0.7677	0.8469	0.8122	0.8286	0.7705	0.7491	0.7897	0.7566		0.7750	0.7286	0.7882	0.7233	0.7714	0.7406	0.6889	0.7447	0.8068	0.9063	0.8039	0.6868		0.7215	0.7742	0.7619	0.7543	0.8304	0.7417	0.7303	0.7425	0.7335	0.7046	0.7688	0.7975	0.7403	0.7647	0.6818	0.8251	0.7526	0.7532	0.8103	0.7364	0.7148	0.6546	0.7405	0.7211		0.7678	0.6794	0.7133	0.6792	0.9344	0.7143	0.7833	0.7508	0.8796		0.8195	0.7068	0.7880	0.7731		0.7394	0.7178	0.5918	0.7050	0.7809	0.7080	0.7453	0.7262	0.7752	0.8033		0.7955	0.7403	0.7656
Beroe_sp_Antarctica	0.7523					0.7387		0.8312		0.7000																																0.6894					0.8506					0.7577								0.7487	0.7308	0.7812								0.7286										0.7673				0.7537																0.7658					0.6951				0.8908				0.7750					0.7257		0.7178								
Bolocera_tuediae	0.7401	0.7342	0.6801									0.7899		0.8190	0.7105		0.7883			0.6552				0.7591			0.6832		0.7333	0.8196		0.7992			0.7232				0.6929	0.7473	0.5455				0.5753	0.7847				0.7712					0.7765		0.7405			0.7671	0.7343					0.6894	0.7594	0.6950				0.7874	0.6842			0.7696	0.7822			0.7037	0.7451	0.6415				0.7227		0.7619	0.7126		0.6757	0.7273			0.7022	0.6863	0.7045	0.7039	0.7419					0.9344		0.7343	0.7412	0.8627		0.8227		0.7765	0.7000	0.6765				0.6978	0.7655			0.7561	0.7852	0.8048				
Pleurobrachia_sp_South_Carolina_USA	0.7466							0.7553											0.7463																														0.7661									0.6996				0.7756									0.9063									0.7750	0.7198	0.7094																0.7000	0.7097	0.7915	0.6487				0.7440					0.8103			0.7333															
Beroe_abyssicola	0.7618					0.7428		0.7270										0.7533	0.7725						0.7410					0.8069					0.7698							0.6520					0.7948					0.7500								0.7520	0.7203										0.8943						0.7593	0.7512	0.8083	0.7795																				0.7744		0.7391											0.7702							0.7094			0.7989	0.7862				0.7317
Acropora_digitifera	0.7446	0.7343	0.7393		0.7727			0.7195	0.6492		0.7619		0.7846	0.7547	0.7137	0.7353		0.7179	0.7965		0.8480	0.6364	0.7557		0.7241		0.6770			0.8115		0.7988		0.7206	0.7560	0.7710					0.5689		0.7000			0.7865	0.8286	0.7949		0.7344	0.7356	0.7508	0.7462			0.8356			0.7521		0.7343	0.7350	0.6929	0.7761		0.7628	0.7935	0.7074					0.7098	0.7787	0.7359		0.7130		0.8337	0.7072		0.7295	0.7404	0.7264	0.7976	0.7190	0.7025	0.7035	0.6897		0.7349	0.7273	0.7656	0.6939	0.7153		0.7080			0.7500		0.7128	0.7109			0.7285	0.7120	0.8781	0.8696		0.7428	0.8493		0.6250		0.7800		0.6835	0.7472	0.6944	0.7414			0.7877		0.7622		
Beroe_sp_Queensland_Australia	0.7596				0.7512		0.7673			0.7087								0.7467							0.7388			0.8514														0.6343					0.8054	0.7773				0.7569					0.7619					0.7880									0.9088						0.8119	0.7181		0.7306				0.7473	0.7874																	0.7299			0.7460								0.7449												0.7730	0.7821		0.7151
Eurhamphaea_vexilligera	0.7628				0.7961			0.7391										0.7241	0.8115		0.8314				0.7527																		0.7892					0.7726				0.7517								0.7250	0.7106										0.9358			0.7870			0.7576	0.7545		0.7618				0.7524	0.7259																	0.7292								0.8211										0.7439			0.8363					0.7421
Aphrocallistes_vastus	0.7584	0.7342	0.6980	0.7563	0.7872	0.7750	0.7682		0.6230	0.6903	0.8148	0.7645	0.7908	0.7663	0.7208	0.7917	0.8068	0.7461	0.8125	0.6435		0.6515	0.7021	0.7337	0.7243	0.6778	0.6735	0.8242	0.7259	0.8134	0.7183	0.7795	0.7590	0.7332	0.7594	0.7596	0.7246	0.6496	0.6929	0.7889		0.7015	0.7852	0.7650	0.6958	0.7684	0.8057	0.7788	0.7661	0.7652	0.7375	0.7465	0.7525	0.8252	0.7877	0.8000	0.7559	0.7320	0.7647	0.7735		0.7569	0.7564	0.7990	0.7337	0.7511	0.7775	0.7138	0.7234	0.7861	0.9094	0.7992	0.7263		0.7570	0.7696		0.7631	0.8223	0.7438	0.7199	0.7492	0.7244	0.7306	0.8030	0.7484	0.7278	0.7740	0.6591	0.8294	0.7199		0.7963	0.7576	0.7482	0.6693	0.7389	0.7109		0.7628	0.6743	0.7201	0.7835	0.9344	0.7040	0.7701	0.7287	0.8701	0.8898	0.8136	0.6985	0.7794	0.7785	0.5979	0.7807	0.7548	0.6559	0.6906	0.7684	0.7078	0.7539	0.7550	0.7945	0.8010	0.7674	0.7763	0.7383	0.7732
Bolinopsis_infundibulum	0.7403							0.8590										0.7284							0.6727																							0.7490				0.7333										0.7500															0.7699							0.7445																																				0.7246								0.7324
Periphyla_periphyla	0.7337	0.7257	0.6763	0.7243		0.7244			0.6129	0.7182	0.8066	0.7925	0.8254	0.7436	0.7136		0.8224		0.7143	0.6496	0.8297	0.6335	0.7005	0.7103		0.6825	0.6855		0.7407		0.7414	0.7525	0.7718	0.7269		0.7824	0.7349	0.5819	0.7000		0.5928	0.6367		0.7347	0.6476	0.7606		0.7945	0.7513	0.7842	0.7493		0.7463	0.7990	0.7809		0.7570	0.6916			0.7459			0.7340	0.7337	0.7633	0.7487		0.7545			0.7913	0.6691	0.8070	0.7174	0.7604	0.7569		0.8204		0.7651	0.7081	0.7539		0.7525	0.6893	0.6899	0.7649	0.7000	0.7929	0.7479	0.7403		0.7000		0.7098	0.7311	0.7026	0.7333			0.7261	0.7449	0.9235	0.7302	0.7657	0.7453	0.8627			0.6910	0.7679		0.6250			0.6471	0.6978	0.7401	0.7383	0.7539	0.7456			0.7392		0.7218	
