	Metazoa_Choano_RCFV_strict.phy	Gene_0010	Gene_0026	Gene_0027	Gene_0030	Gene_0033	Gene_0034	Gene_0035	Gene_0066	Gene_0069	Gene_0076	Gene_0077	Gene_0088	Gene_0089	Gene_0101	Gene_0102	Gene_0113	Gene_0114	Gene_0121	Gene_0134	Gene_0145	Gene_0153	Gene_0164	Gene_0169	Gene_0174	Gene_0185	Gene_0191	Gene_0194	Gene_0200	Gene_0201	Gene_0202	Gene_0226	Gene_0236	Gene_0245	Gene_0251	Gene_0252	Gene_0260	Gene_0281	Gene_0295	Gene_0303	Gene_0317	Gene_0320	Gene_0328	Gene_0330	Gene_0334	Gene_0335	Gene_0337	Gene_0348	Gene_0349	Gene_0350	Gene_0351	Gene_0360	Gene_0376	Gene_0399	Gene_0406	Gene_0414	Gene_0420	Gene_0422	Gene_0424	Gene_0428	Gene_0435	Gene_0438	Gene_0441	Gene_0443	Gene_0445	Gene_0471	Gene_0478	Gene_0481	Gene_0483	Gene_0507	Gene_0509	Gene_0511	Gene_0518	Gene_0521	Gene_0531	Gene_0542	Gene_0544	Gene_0545	Gene_0557	Gene_0563	Gene_0575	Gene_0580	Gene_0581	Gene_0587	Gene_0596	Gene_0610	Gene_0658	Gene_0701	Gene_0703	Gene_0708	Gene_0714	Gene_0718	Gene_0723	Gene_0729	Gene_0731	Gene_0740	Gene_0771	Gene_0774	Gene_0784	Gene_0798	Gene_0809	Gene_0814	Gene_0831	Gene_0842	Gene_0843	Gene_0846	Gene_0857	Gene_0858	Gene_0873	Gene_0884	Gene_0893	Gene_0902	Gene_0906	Gene_0915	Gene_0934	Gene_0961	Gene_0980	Gene_0985	Gene_0986	Gene_0989	Gene_0992	Gene_0995	Gene_0997	Gene_1015	Gene_1018	Gene_1019	Gene_1023	Gene_1034
Daphnia_pulex	0.0606	0.0000	0.0040	0.0021	0.0000	0.0017	0.0138	1.0000	0.0628	0.0265	0.0000	0.1085	0.0000	0.0061	0.0061	0.1095	0.0000	0.0022	0.0000	0.0000	0.4032	0.0172	0.0455	0.0158	0.0000	0.0095	0.0123	0.0337	0.0000	0.0736	0.0294	0.0000	0.0063	0.0021	0.0000	0.0010	0.0026	0.0109	0.3429	0.0000	0.0000	0.0000	0.0000	0.0502	0.0335	0.0035	1.0000	0.0019	0.0058	0.0000	0.0000	0.0017	0.0000	0.0048	0.0273	0.0108	0.0000	0.0071	0.0000	0.0012	0.0069	0.0054	0.0127	0.0049	0.0117	0.0000	0.0000	0.0000	0.0212	0.0000	0.0000	0.0117	0.0000	0.0029	0.0472	0.0000	0.0000	0.0000	0.0027	0.0000	0.0101	0.0000	1.0000	0.0018	0.0023	0.0061	0.0000	0.0103	0.0000	0.2111	0.0299	0.0000	0.0026	0.0000	0.0035	0.0000	0.0800	0.0385	0.0323	0.0000	0.0025	0.0017	0.0415	0.0000	0.0079	0.0028	0.0094	0.0000	0.0078	0.0000	0.0050	0.0000	0.0014	0.0035	0.0044	0.0243	0.2188	0.0000	0.0056	0.0016	0.0000	0.0000	0.0347	0.0016	0.0052	0.0113	1.0000	0.0058
Mnemiopsis_leidyi	0.7692	1.0000	1.0000	1.0000	1.0000	0.0479	0.8463	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.4200	0.1876	0.0513	0.7074	1.0000	1.0000	1.0000	0.0375	1.0000	0.1049	0.0621	1.0000	0.5043	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1472	1.0000	1.0000	1.0000	1.0000	0.3774	1.0000	1.0000	1.0000	0.2773	1.0000	1.0000	1.0000	1.0000	0.0201	1.0000	1.0000	0.8304	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5572	1.0000	1.0000	1.0000	0.3149	1.0000	1.0000	1.0000	0.3486	0.1501	0.0000	1.0000	1.0000	1.0000	0.5696	0.0333	1.0000	1.0000	1.0000	1.0000	0.5469	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0017	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0781	0.6131	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.2374	1.0000	0.6864	1.0000	1.0000	0.4964	0.7438	0.7820	0.0488	1.0000	1.0000
Mertensiidae_sp_Antarctica	0.8795	1.0000	1.0000	1.0000	1.0000	0.6056	0.6718	0.6999	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	0.6282	1.0000	1.0000	1.0000	1.0000	1.0000	0.7465	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5753	1.0000	1.0000	1.0000	1.0000	1.0000	0.0029	1.0000	1.0000	0.4350	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1953	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1571	1.0000	1.0000	0.4373	1.0000	1.0000	1.0000	1.0000	1.0000	0.3917	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1684	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.3698	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5398	1.0000	1.0000	0.0511	1.0000	1.0000	0.1538	1.0000	1.0000
Callianira_Antarctica	0.8804	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0395	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	0.3763	1.0000	1.0000	1.0000	1.0000	1.0000	0.4124	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6702	1.0000	0.3247	1.0000	1.0000	1.0000	1.0000	0.7275	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.2709	1.0000	1.0000	1.0000	0.5646	1.0000	0.0029	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7504	0.4189	1.0000	1.0000	0.0833	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.3897	1.0000	1.0000	0.0029	1.0000	1.0000	0.2068	0.5752	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7506	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7210	1.0000	1.0000	0.0079	1.0000	1.0000	1.0000	1.0000	0.7143	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6624	1.0000	1.0000	0.7542	1.0000	0.4427
Vallicula_sp	0.8004	1.0000	1.0000	1.0000	1.0000	0.1832	1.0000	0.0878	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.4112	1.0000	1.0000	0.1311	0.0243	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0432	0.9131	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.8014	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5819	1.0000	0.0419	1.0000	1.0000	0.7453	0.1341	1.0000	1.0000	0.1733	1.0000	1.0000	1.0000	1.0000	1.0000	0.8235	1.0000	0.6795	1.0000	0.0027	0.1933	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.3809	1.0000	1.0000	1.0000	0.1166	1.0000	1.0000	1.0000	0.5429	1.0000	0.6545	1.0000	0.4103	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0886	0.4908	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	0.5755	0.5099	1.0000	1.0000	0.5136	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1919	1.0000	1.0000	0.7810	1.0000	0.1644	1.0000	1.0000	1.0000
Ocyropsis_sp_Bimini_Bahamas	0.8330	1.0000	1.0000	1.0000	0.4791	0.6304	1.0000	0.0761	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5964	1.0000	1.0000	0.0044	0.2340	1.0000	0.2442	1.0000	1.0000	1.0000	0.7166	1.0000	1.0000	0.3262	1.0000	0.6623	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6996	0.3283	1.0000	1.0000	1.0000	0.0017	1.0000	1.0000	1.0000	1.0000	0.4104	1.0000	1.0000	0.8292	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.4634	0.0785	1.0000	1.0000	0.0029	1.0000	1.0000	1.0000	0.4076	1.0000	0.4562	1.0000	1.0000	1.0000	0.2857	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.4260	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.4861	1.0000	1.0000	0.6359	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.3893	1.0000	1.0000	0.4194
Ctenophora_sp_Florida_USA	0.9580	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.8712	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7962	1.0000	1.0000	1.0000	0.1438	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.3930	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5743	1.0000	1.0000	1.0000	1.0000	1.0000	0.7256	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6535	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.8330	1.0000	0.4194
Pleurobrachia_pileus	0.6809	1.0000	1.0000	1.0000	1.0000	1.0000	0.0017	0.0000	1.0000	0.0265	1.0000	1.0000	1.0000	1.0000	0.0000	0.8560	1.0000	1.0000	0.0066	1.0000	0.1452	1.0000	1.0000	1.0000	0.0049	1.0000	1.0000	0.0266	1.0000	0.0043	1.0000	1.0000	1.0000	1.0000	0.0826	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5113	0.0029	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.4506	0.6542	1.0000	0.2468	1.0000	0.0027	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0514	1.0000	1.0000	1.0000	1.0000	1.0000	0.6508	0.3467	0.5282	0.0017	0.0025	0.0000	1.0000	1.0000	0.5782	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.4821	0.0025	0.0286	1.0000	1.0000	0.0079	1.0000	1.0000	1.0000	0.4167	0.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	0.0288	1.0000	0.0593	1.0000	1.0000	0.1387	1.0000	0.0138	0.1801	1.0000	1.0000
Lobata_sp_Punta_Arenas_Argentina	0.9497	1.0000	1.0000	1.0000	1.0000	0.8317	1.0000	0.8331	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1722	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5709	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.4147	1.0000	1.0000	1.0000	0.6103	1.0000	1.0000	1.0000	1.0000	0.6984	1.0000	1.0000	1.0000	1.0000	0.1072	1.0000	1.0000	1.0000	0.5000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6472	1.0000	1.0000	0.6678	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5389	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.8480	1.0000	1.0000
Monosiga_ovata	0.6201	0.0000	1.0000	0.0021	0.7643	0.7888	1.0000	1.0000	0.0000	1.0000	0.0370	0.0000	0.0308	1.0000	1.0000	0.6734	0.0203	0.5756	0.1744	0.0000	1.0000	0.2060	1.0000	1.0000	1.0000	0.3033	0.0123	1.0000	0.0000	1.0000	0.3930	0.0000	0.0126	0.0021	1.0000	1.0000	0.2126	1.0000	0.0000	0.5362	0.0180	0.2127	0.0000	0.6029	1.0000	1.0000	1.0000	1.0000	0.0058	0.0000	0.2389	1.0000	1.0000	0.0048	0.0492	1.0000	0.2898	0.5205	0.0333	0.8842	0.0069	1.0000	1.0000	0.0049	1.0000	0.1224	0.0000	1.0000	1.0000	0.7448	1.0000	1.0000	0.0136	0.0029	0.1981	0.0000	0.3831	1.0000	1.0000	1.0000	0.4810	1.0000	0.5210	0.6166	1.0000	1.0000	1.0000	0.0129	1.0000	1.0000	1.0000	0.0000	0.0447	0.0697	0.0000	0.0000	0.4716	0.0385	0.0215	1.0000	0.1570	1.0000	0.0717	1.0000	0.0079	1.0000	0.5063	0.0024	1.0000	1.0000	0.0299	0.0000	1.0000	0.0279	1.0000	1.0000	0.3672	0.0000	0.0562	0.6677	0.0026	1.0000	1.0000	1.0000	1.0000	1.0000	0.2689	1.0000
Coeloplana_astericola	0.7765	1.0000	1.0000	1.0000	0.7488	0.1815	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7689	0.0199	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1605	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.4012	1.0000	0.0602	1.0000	0.0014	1.0000	0.6008	1.0000	0.2682	1.0000	1.0000	0.3068	1.0000	1.0000	1.0000	1.0000	0.0201	0.2442	1.0000	1.0000	0.0278	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5403	1.0000	1.0000	1.0000	0.0029	1.0000	1.0000	0.5288	0.4286	0.0925	0.5058	1.0000	0.2176	1.0000	0.2586	0.4609	1.0000	1.0000	1.0000	1.0000	0.0968	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	0.0017	1.0000	1.0000	0.0079	1.0000	1.0000	1.0000	0.6406	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0702	1.0000	1.0000	1.0000	1.0000	0.6522	0.1857	1.0000	1.0000
Hormathia_digitata	0.6170	0.0000	0.0119	0.2809	1.0000	0.7822	1.0000	1.0000	1.0000	0.0000	0.1687	0.3525	1.0000	0.4863	1.0000	0.5030	0.3851	1.0000	1.0000	0.0085	0.5760	0.4034	1.0000	1.0000	1.0000	0.1019	0.1420	0.7943	0.0000	0.2879	1.0000	0.0000	0.0063	0.0021	1.0000	0.8085	0.6667	0.4073	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.6550	0.0035	1.0000	1.0000	1.0000	0.0000	0.3540	1.0000	0.2323	0.0048	0.0273	0.7043	0.5762	1.0000	0.2000	0.7918	0.0069	1.0000	0.6434	1.0000	0.3509	1.0000	1.0000	0.0181	0.4444	1.0000	1.0000	0.0117	0.0054	1.0000	1.0000	0.0000	1.0000	0.8400	1.0000	1.0000	0.2456	1.0000	0.1214	1.0000	1.0000	1.0000	0.0000	0.2887	0.2500	1.0000	1.0000	0.0000	0.7579	0.6364	1.0000	0.0000	0.0000	0.1436	0.0000	1.0000	0.0076	0.5328	0.5585	0.0000	0.0000	0.4242	0.6321	0.0024	0.3932	1.0000	0.3416	0.0000	0.7962	0.0105	0.0175	0.6140	1.0000	0.0000	0.0056	1.0000	0.0000	1.0000	0.6350	0.3826	1.0000	1.0000	0.6381	1.0000
Mertensiidae_sp_Washington_USA	0.8798	1.0000	1.0000	1.0000	0.8155	0.4224	0.7789	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1062	1.0000	1.0000	0.2467	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7932	1.0000	0.1667	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5209	1.0000	1.0000	1.0000	1.0000	0.0017	1.0000	1.0000	1.0000	1.0000	0.7487	0.7807	1.0000	1.0000	0.5451	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6169	1.0000	1.0000	0.5306	1.0000	1.0000	1.0000	0.0018	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0867	1.0000	0.4487	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6510	1.0000	1.0000	1.0000	0.7323	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0593	1.0000	1.0000	1.0000	1.0000	0.7180	0.7073	1.0000	0.9437
Hormiphora_californica	0.5725	1.0000	1.0000	1.0000	0.0000	0.0017	0.0017	0.5959	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	0.0041	1.0000	1.0000	0.4901	1.0000	0.1267	1.0000	1.0000	1.0000	0.4674	1.0000	1.0000	0.0213	1.0000	0.5433	1.0000	1.0000	1.0000	1.0000	0.0029	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0038	0.0113	0.0029	1.0000	1.0000	0.0017	1.0000	1.0000	1.0000	1.0000	0.0101	0.0053	1.0000	0.0012	1.0000	0.0027	0.1125	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	0.0000	0.3941	0.0017	0.5772	0.0000	1.0000	0.0000	0.5828	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.0051	0.0025	0.2605	1.0000	1.0000	0.0079	1.0000	1.0000	1.0000	0.3854	0.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0016	1.0000	1.0000	0.0456	1.0000	0.0017	0.0019	1.0000	0.0019
Strongylocentrotus_purpatus	0.2447	0.0000	0.0080	0.0021	1.0000	0.0017	0.5268	0.2709	0.0052	0.0265	0.4527	0.1085	0.0646	0.0061	0.3566	0.1968	0.0000	0.5956	0.0000	0.0000	1.0000	0.0043	0.0051	0.0105	0.0000	0.0000	0.0123	1.0000	0.0000	0.5628	0.0160	0.0000	0.0588	0.0021	0.0594	0.2060	0.0000	0.1164	0.0000	0.0000	0.0000	0.1045	0.0000	0.0000	0.2011	1.0000	0.1198	0.0000	1.0000	0.0000	0.0000	0.1820	0.0000	0.0048	0.0219	0.0108	1.0000	0.0036	0.0000	0.3018	0.4653	1.0000	1.0000	0.4314	0.0117	0.2776	0.0000	0.0108	0.0053	0.0000	0.0000	0.0117	1.0000	0.1254	0.1840	0.0000	0.4407	0.3048	0.2520	1.0000	0.0101	0.6761	0.0000	0.0271	0.0000	0.0061	0.0000	0.0026	0.0000	0.0000	0.3204	0.2338	0.0026	0.4515	0.0000	0.0000	0.1389	0.0051	0.0323	0.0000	0.0025	0.0017	0.0000	0.0000	0.0079	0.1854	0.0094	0.0000	1.0000	1.0000	0.0050	0.0000	1.0000	0.0035	0.0044	0.0578	0.0052	1.0000	1.0000	0.0016	0.0000	0.0000	0.0000	0.6831	0.3062	0.1782	0.0073	0.7359
Monosiga_brevicolis	0.0999	0.0000	0.0080	0.0021	0.0326	0.0033	1.0000	0.0000	0.0995	0.0000	0.1235	0.0000	0.0092	0.0182	0.0668	0.0426	0.0811	0.0111	0.0000	0.0513	0.1014	0.1760	0.0960	0.0105	0.0733	0.0024	0.0432	0.1915	0.0000	0.0931	0.3529	0.0000	0.0105	0.0021	0.0188	0.0021	0.0105	0.0582	0.0000	0.0050	0.0000	0.0187	0.0033	0.0167	0.0070	0.0070	0.2719	0.0245	0.0612	0.1622	0.0000	0.0035	0.0000	0.0048	0.0109	0.0591	0.2044	0.0125	0.0292	0.0292	1.0000	0.0244	0.0190	0.0049	0.0702	0.0000	0.0000	0.0253	0.0053	0.0000	0.0000	0.0078	0.0136	1.0000	0.0259	0.0000	0.0034	0.0000	0.0040	0.5521	0.0051	0.0000	0.0309	0.0145	0.0207	0.0061	0.0253	0.0361	0.2500	0.0528	0.4311	0.0000	0.0289	0.0000	0.0000	0.0235	0.0021	0.0256	1.0000	0.0332	0.0051	0.0151	0.0000	0.0000	0.0000	0.1573	0.0031	0.0073	1.0000	0.0655	0.0050	0.0000	0.0000	1.0000	0.1790	0.0091	0.1068	0.0000	0.0000	0.0062	0.3010	0.1600	0.0584	0.0066	1.0000	0.2570	0.0587	0.0058
Beroe_sp_Antarctica	0.9418	1.0000	1.0000	1.0000	1.0000	0.3432	1.0000	0.8873	1.0000	0.0265	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1231	1.0000	1.0000	1.0000	1.0000	0.8346	1.0000	1.0000	1.0000	1.0000	0.5494	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7719	0.6389	0.3062	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.8687	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.6661	1.0000	1.0000	1.0000	0.7577	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7168	1.0000	1.0000	1.0000	1.0000	0.3492	1.0000	1.0000	1.0000	0.6901	1.0000	1.0000	1.0000	0.8913	1.0000	1.0000	1.0000	1.0000	0.1871	1.0000	0.6240	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Bolocera_tuediae	0.7556	0.0000	0.0119	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0644	1.0000	0.6474	0.1351	1.0000	0.5372	1.0000	1.0000	0.0085	1.0000	1.0000	1.0000	0.2789	1.0000	1.0000	0.0062	1.0000	0.0000	0.4481	1.0000	0.0000	1.0000	1.0000	0.7435	1.0000	1.0000	1.0000	0.0000	0.5362	0.4072	1.0000	1.0000	1.0000	0.5363	0.0386	1.0000	1.0000	1.0000	0.7342	1.0000	1.0000	1.0000	1.0000	0.0219	1.0000	0.6901	1.0000	1.0000	0.8292	0.0069	1.0000	1.0000	1.0000	1.0000	0.4612	0.0000	0.0650	1.0000	1.0000	1.0000	0.0117	0.4336	1.0000	1.0000	0.0000	0.3153	1.0000	1.0000	0.7769	0.4835	0.7359	1.0000	1.0000	1.0000	0.2744	1.0000	0.6211	0.5057	1.0000	0.3353	0.0000	1.0000	1.0000	0.0423	0.0000	0.1095	0.2205	0.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	0.5983	0.7327	0.0049	1.0000	0.7202	1.0000	0.0000	0.8234	0.5261	1.0000	1.0000	1.0000	0.0000	0.1854	1.0000	1.0000	0.1800	0.2865	0.3103	1.0000	1.0000	1.0000	1.0000
Pleurobrachia_sp_South_Carolina_USA	0.9088	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1025	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5563	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0029	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.5490	1.0000	1.0000	1.0000	0.1545	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.8017	0.0152	0.3256	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	0.0000	0.4617	0.0127	1.0000	1.0000	1.0000	0.0079	1.0000	1.0000	1.0000	1.0000	0.6131	1.0000	1.0000	0.8166	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Beroe_abyssicola	0.7833	1.0000	1.0000	1.0000	1.0000	0.0248	1.0000	0.4422	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	0.4857	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	0.1255	1.0000	1.0000	1.0000	1.0000	0.7986	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0672	1.0000	1.0000	1.0000	1.0000	0.4905	1.0000	1.0000	1.0000	1.0000	0.0017	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	0.0069	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.1831	0.1810	0.0000	0.5802	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0051	1.0000	0.0017	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0068	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0016	1.0000	1.0000	0.0018	0.2397	1.0000	1.0000	1.0000	0.4427
