	chang.fas	rpl14a	rpl34	tribe320	cct	stbproptase2a	cct	tribe1200	rpl20	rpl4B	rps19	rpl39	nsf1	nsf1	ef1	hsp90	tribe1244	nsf1	tribe965	rps10	tribe832	tif2a	cct	rps22a	ar21	orf2	psmb	cpn60	tribe572	cct	wrs	psmb	if2p	cct	rpl12b	vata	nsf1	rpl1	tribe1381	rpl37a	rps15	rpl6	rps5	tribe1099	mcm	rps25	rpl22	pyrdehydroe1b	rpl25	tribe1007	psmb	rpl23a	tribe495	rpl30	mcm	pace2	rpl27	l12e	ef2	hsp70	nsf1	rpl32	psma	l12e	l12e	rpl3	xpb	tribe896	tribe508	ef2	pace5	srp54	rps11	rpl19a	rpl24	rpl36	psma	nsf2	vatpased	psmb	psmb	vate	crfg	suca	psmb	u2snrnp	rps13a	w09c	rpl9	mra1	rrp46	if2g	cct	sra	rps4	psmb	rps20	rps29	rpl18	tribe942	rpl21	tribe1121	tribe629	rla2	rps16	rpo	vatb	rpl16b	vatc	tribe333	rps24	tribe1294	tribe1374	rpl43b	rps28a	pace2	cct	rpl42	yif1p	rps7	rpp0	dihydrolatransacylase	tribe852	if1a	fpps	stcproptase2a	rpl35	psma	rps18	rps1	if2b	rps8	rpl11b	rpo	ornamtrans	mcm	rpl17	tribe893	if4a	tribe801	rps23	psma	rps2	srs	rpl38	rps27	rps6	tribe717	tribe542	l12e	rpl33a	tribe961	psma	rpl24	mcm	ef1	arp23	topo1	tribe768	tribe629	rps14	tribe930	mcm	vacaatpasepl21	nsf1	glcn	rf1	rpl7	pyrdehydroe1b	sap40	tribe585	grc5	if4a	tribe340	pace2	rpl5	psma	rpl26	rps9	atpsynthalpha	nsf2	nsf2	fibri	psma	if6	cct	mcm	rps26	rpl13	rpo	ef2	rps17	arc20	rpl2	hsp70	tribe765	tribe1381	rps3	rpl31	rpl15a	hsp90
Clytia_hemisphaerica	0.0334	0.0000	0.0280	0.0000	0.0000	0.0034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.0000	0.0266	0.0000	0.0797	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2000	0.0875	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7785	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2600	0.0000	0.0000	0.7785	0.0000	0.0209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4678	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0063	0.0000	0.0000	0.0000	0.0000	0.2650	0.0000	0.0000	0.0000	0.0000	0.0091	0.1645	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0025	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0875	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7785	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Leucetta_chagosensis	0.6213	0.0394	0.0000	0.0000	8.0000	0.4799	8.0000	1.0000	0.0000	0.1385	0.0000	0.0000	6.0000	6.0000	2.0000	1.2642	1.0000	6.0000	1.0000	0.0000	0.0630	1.0000	8.0000	0.0000	0.0261	1.0000	1.6630	1.0000	0.0000	8.0000	1.0000	1.6630	1.0000	8.0000	0.0000	0.3373	6.0000	0.0000	2.0000	1.0000	0.0000	0.2083	0.0000	1.0000	6.0000	0.1294	0.0000	2.0000	0.0000	0.2748	1.6630	0.0000	0.0000	0.0000	6.0000	3.0000	0.0000	0.0000	3.0000	1.2619	6.0000	0.0000	7.0000	0.0000	0.0000	0.1111	1.0000	1.0000	1.0000	3.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	7.0000	2.3800	1.0000	1.6630	1.6630	0.0791	1.0000	0.3449	1.6630	1.0000	0.0000	1.0000	0.0000	1.0000	0.0057	1.0000	8.0000	1.0000	0.0000	1.6630	0.0000	0.0000	0.0000	0.0291	0.0000	1.0000	1.2593	0.0000	0.0000	3.0000	0.1589	0.0000	1.0000	0.0000	0.0000	0.0580	1.0000	0.0000	0.0000	3.0000	8.0000	0.0095	1.0000	0.0063	0.0115	1.0000	1.0000	0.0000	1.0000	1.0000	0.0083	7.0000	0.0000	0.0091	0.0000	0.0000	0.0000	3.0000	1.0000	6.0000	0.0000	0.0000	0.8490	1.0000	0.0000	7.0000	0.3009	0.7193	0.0000	0.0000	0.0000	0.0114	0.0000	0.0000	0.0000	1.0000	7.0000	0.0000	6.0000	2.0000	0.0000	1.0000	0.1885	1.2593	0.0000	0.0000	6.0000	0.0699	6.0000	1.0000	1.0000	0.0047	2.0000	0.0412	0.0000	0.0000	0.8490	0.0000	3.0000	0.0000	7.0000	0.0000	0.0000	0.2872	2.3800	2.3800	1.0000	7.0000	1.0000	8.0000	6.0000	0.0000	0.0000	3.0000	3.0000	0.0000	0.0000	0.0000	1.2619	1.0000	2.0000	0.0000	0.0000	0.0493	1.2642
Aphrocallistes_vastus	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0034	0.0078	0.0196	0.0000	0.0000	0.0000	0.0104	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0065	0.0281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0038	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0113	0.0118	0.0000	0.0000	0.0000	0.0090	0.0000	0.0000	0.0000	0.0000	0.0113	0.0129	0.0000	0.0000	0.0127	0.0034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0000	0.0042	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1017	0.0129	0.0000	0.0190	0.0000	0.0063	0.0000	0.0000	0.1031	0.0000	0.0043	0.0000	0.0000	0.0000	0.0000	0.0227	0.0263	0.0172	0.0000	0.0024	0.0000	0.0113	0.0723	0.0000	0.0000	0.0000	0.0000	0.0000	0.0046	0.0050	0.0462	0.0238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0113	0.0000	0.0000	0.0000	0.0000	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0129	0.0712	0.0000	0.0157	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0113	0.0000	0.0000	0.0024	0.0127	0.0000	0.0119	0.0000	0.0034	0.0000	0.0000	0.0000	0.0000	0.0049	0.0104
Enteromyxum_leei	0.3902	1.0000	0.0000	1.0000	0.0644	0.4262	0.0644	1.0000	0.3377	0.1858	1.0000	1.0000	1.1562	1.1562	0.0460	0.1451	0.1919	1.1562	0.0462	0.5217	0.5588	1.0000	0.0644	0.0000	1.0000	0.0112	7.0000	0.0000	0.2585	0.0644	0.3195	7.0000	0.5579	0.0644	0.0000	0.2879	1.1562	0.0000	0.6126	0.0247	0.2826	0.0000	1.0000	0.0360	6.0000	1.0000	0.0211	0.3000	1.0000	1.0000	7.0000	0.0000	1.0000	0.0000	6.0000	0.2069	0.0000	0.0000	1.5127	1.4184	1.1562	0.6202	0.0894	0.0000	0.0000	0.3651	0.2132	1.0000	0.1244	1.5127	0.2634	0.0313	0.0519	0.3107	0.0000	1.0000	0.0894	1.2524	0.0394	7.0000	7.0000	1.0000	0.2263	0.0000	7.0000	0.0552	0.0464	0.0078	1.0000	0.1899	0.4659	0.1738	0.0644	0.5322	1.0000	7.0000	0.2887	1.0000	0.0361	0.1796	0.0345	1.0000	2.0000	0.0000	0.0145	0.2809	0.2479	0.0000	1.0000	0.2784	1.0000	1.0000	1.0000	1.0000	1.0000	0.2069	0.0644	0.0190	1.0000	1.0000	0.0115	0.0238	1.0000	1.0000	1.0000	1.0000	0.0000	0.0894	0.0268	0.2773	0.0855	0.5920	0.0000	0.2809	0.0054	6.0000	0.0000	0.0278	1.7188	1.0000	0.0140	0.0894	0.1806	0.3283	1.0000	1.0000	1.0000	1.0000	0.0241	0.0000	0.0000	0.0417	0.0894	0.0000	6.0000	0.0460	0.7552	1.0000	0.3852	2.0000	0.2313	1.0000	6.0000	1.0000	1.1562	0.0175	0.1037	0.0000	0.3000	1.0000	0.5206	1.0000	1.7188	1.0000	0.2069	1.0000	0.0894	0.5984	1.0000	1.0000	1.2524	1.2524	0.0000	0.0894	0.0517	0.0644	6.0000	1.0000	0.5974	0.2809	1.5127	0.1359	0.6845	0.0000	1.4184	0.2564	0.6126	1.0000	0.0099	0.0000	0.1451
Petromyzon_marinus	0.1152	0.0000	0.0000	0.0000	0.0161	0.0805	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0000	0.0000	0.0562	0.0000	0.0000	0.0000	0.0161	0.0000	0.0000	0.0000	0.0161	0.0000	0.0017	0.0000	0.0000	0.3243	0.0000	0.0000	0.0000	0.0000	0.0000	0.5639	0.0000	0.0000	1.1687	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5639	2.4052	0.0000	0.0000	0.4557	0.0476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1282	0.0000	0.0622	0.4557	0.3073	0.1545	0.0000	0.0000	0.0000	0.0779	0.0000	0.0000	0.0394	0.0000	0.0000	0.0000	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2621	0.0000	0.0000	2.0000	0.0000	0.0000	0.8120	0.0890	0.0000	0.1439	0.0000	0.0000	0.0000	0.9101	0.0000	0.0000	2.4052	0.0161	0.0190	0.0000	0.0000	0.0000	0.2925	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8120	0.1114	0.5639	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1597	0.0000	0.0000	0.5639	0.1228	0.0000	0.1052	1.0000	2.0000	0.0000	0.0000	0.5639	0.0000	0.0000	0.1895	0.0519	0.0000	1.1687	0.0000	0.7526	0.0000	0.0000	0.0000	2.4052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.5639	0.0000	0.0000	0.8120	0.4557	0.0000	0.0000	0.0000	0.0476	0.0000	0.3243	0.0000	0.0000	0.0000	0.0000
Buddenbrockia_plumatellae	0.8078	0.3386	0.0000	1.0000	8.0000	0.2852	8.0000	1.0000	1.0000	1.0000	0.0853	1.0000	2.2656	2.2656	2.0000	2.0000	1.0000	2.2656	1.0000	0.0543	1.0000	0.2059	8.0000	1.0000	1.0000	0.0000	7.0000	1.0000	0.2109	8.0000	1.0000	7.0000	1.0000	8.0000	0.0000	0.5622	2.2656	1.0000	2.0000	0.0000	1.0000	0.0917	1.0000	1.0000	6.0000	1.0000	1.0000	2.0000	0.0000	1.0000	7.0000	0.0078	1.0000	0.0000	6.0000	3.0000	0.0000	4.0000	3.0000	1.4898	2.2656	0.0000	7.0000	4.0000	4.0000	0.3810	1.0000	0.0054	1.0000	3.0000	1.0000	1.0000	1.0000	1.0000	0.0354	1.0000	7.0000	3.0000	1.0000	7.0000	7.0000	1.0000	1.0000	0.2265	7.0000	1.0000	1.0000	1.0000	0.0116	1.0000	1.0000	1.0000	8.0000	1.0000	0.0278	7.0000	0.0206	1.0000	1.0000	1.0000	0.0000	1.0000	2.0000	1.0000	0.0435	2.8560	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.0000	1.0000	3.0000	8.0000	1.0000	1.0000	0.3312	0.1489	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	7.0000	0.0940	0.0227	1.0000	1.0000	0.0667	2.8560	0.3995	6.0000	0.1145	1.0000	1.3490	1.0000	0.0000	7.0000	1.0000	1.0000	1.0000	1.0000	0.0280	1.0000	1.0000	4.0000	0.0108	1.0000	7.0000	0.0354	6.0000	2.0000	1.0000	1.0000	0.0000	2.0000	0.0000	1.0000	6.0000	0.0000	2.2656	1.0000	1.0000	0.0000	2.0000	0.0309	1.0000	1.0000	1.3490	1.0000	3.0000	0.0000	7.0000	0.0079	0.0233	1.0000	3.0000	3.0000	1.0000	7.0000	1.0000	8.0000	6.0000	1.0000	0.0000	2.8560	3.0000	0.0000	1.0000	0.2298	1.4898	1.0000	2.0000	1.0000	1.0000	0.0000	2.0000
Monosiga_ovata	0.1788	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0128	0.0000	0.0814	0.0000	0.0000	0.0000	0.2605	0.0110	0.0000	0.0078	0.0000	1.0000	0.6961	0.0000	0.0136	0.0000	1.0000	0.6961	0.5503	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.6541	0.0000	0.0000	0.0000	0.0000	0.0000	0.6961	0.0000	0.0000	0.0000	3.6541	0.2845	0.0000	0.0000	2.3418	0.0000	0.0000	0.0078	1.6383	0.0000	0.0000	0.0000	0.0797	1.0000	0.0048	2.3418	0.3512	0.0000	0.0000	0.0000	0.0000	0.0000	1.6383	0.0000	0.0591	0.6961	0.6961	0.0186	0.5065	0.0000	0.6961	1.0000	0.0000	0.0039	0.0000	0.0000	0.2386	0.4582	0.0000	1.0000	0.0000	0.6961	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.9347	0.0000	0.0000	0.0288	0.0309	0.0000	1.0000	0.0337	0.0115	1.0000	0.2845	0.0000	0.0000	0.1957	0.0063	0.0000	0.3537	1.0000	0.0783	0.0000	0.0207	0.0000	1.6383	0.0000	0.0091	0.0000	0.0057	0.0000	0.9347	0.0000	3.6541	0.0000	0.0185	0.2448	0.0000	0.0070	1.6383	0.0000	0.0201	1.0000	0.0119	0.0000	1.0000	1.0000	0.0000	0.0000	0.0278	1.6383	0.0000	3.6541	1.0128	0.0000	0.1508	1.0000	0.0000	0.0000	1.0000	3.6541	0.4266	0.0000	1.0000	0.0000	0.0047	0.0000	0.0000	0.0000	0.0000	0.2448	0.0282	0.2845	0.0000	1.6383	0.0157	0.0000	0.0000	0.0000	0.0000	0.0000	1.6383	0.0000	0.0000	3.6541	0.0000	0.0000	0.9347	2.3418	0.0000	0.0060	0.0000	0.0000	0.0000	0.0000	0.0000	0.0099	0.0000	0.0000
Amphimedon_queenslandica	0.0098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0065	0.4157	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1187	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6392	0.0068	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0766	0.6392	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1165	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1871	0.0000	0.0000	0.0000	0.0000	0.0060	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0190	0.0000	0.0000	0.0000	0.0000	0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0066	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0100	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1187	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1165	0.1165	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6392	0.0000	0.0000	0.0000	0.0068	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Amoebidium	0.0027	0.0000	0.0000	0.0000	0.0161	0.0000	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0312	0.0312	0.0153	0.0207	0.0000	0.0312	0.0000	0.0000	0.0000	0.0147	0.0161	0.0000	0.0327	0.0000	0.0000	0.0000	0.0000	0.0161	0.0089	0.0000	0.0000	0.0161	0.0000	0.0017	0.0312	0.0000	0.0000	0.0123	0.0000	0.0000	0.0053	0.0090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0312	0.0000	0.0000	0.0000	0.0000	0.0106	0.0017	0.0269	0.0000	0.0000	0.0049	0.0063	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0047	0.0065	0.0000	0.0000	0.0000	0.0066	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0000	0.0000	0.0000	0.0206	0.0000	0.0060	0.0000	0.0138	0.0000	0.0000	0.0000	0.0000	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0056	0.0115	0.0000	0.0000	0.0161	0.0000	0.0000	0.0000	0.0000	0.0068	0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0045	0.0000	0.0057	0.0000	0.0094	0.0000	0.0000	0.0422	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0153	0.0000	0.0198	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0312	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0287	0.0000	0.0000	0.0000	0.0000	0.0000	0.0157	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0086	0.0161	0.0000	0.0000	0.0000	0.0094	0.0000	0.0000	0.0000	0.0121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0207
Capsaspora_owczarzaki_atcc30864	0.0053	0.0000	0.0093	0.0206	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0110	0.0000	0.0000	0.0131	0.0000	0.0000	0.1166	0.0000	0.0000	0.0059	0.0000	0.0000	0.0000	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0083	0.0000	0.0090	0.3947	0.0000	0.0105	0.0000	0.0000	0.0045	0.0000	0.0000	0.0045	0.0000	0.3947	0.0000	0.0000	0.0000	0.1392	0.0034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0053	0.0017	0.0000	0.0000	0.1392	0.0000	0.0042	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035	0.0000	0.0000	0.0000	0.0039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0049	0.0138	0.0000	0.3457	0.0000	0.0000	0.0071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0071	0.0000	0.3947	0.0120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0025	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3947	0.0000	0.0000	0.0040	0.0000	0.3457	0.0000	0.0294	0.3947	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	0.0079	0.0000	0.0265	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3947	0.0000	0.0065	0.0071	0.1392	0.0000	0.0000	0.0000	0.0034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Acropora_cervicornis	0.0098	0.0000	0.0000	0.0000	0.0483	0.0000	0.0483	0.0127	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0138	0.0000	0.0000	0.0000	0.0000	0.0126	0.0000	0.0483	0.0000	0.0131	0.0000	0.0000	0.0000	0.0000	0.0483	0.0000	0.0000	0.0000	0.0483	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1582	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0104	0.0000	0.0000	0.1582	0.0000	0.0000	0.0000	0.0056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0279	0.0948	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1477	0.0000	0.0483	0.0029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3210	0.0000	0.0000	0.0142	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0056	0.0000	0.1017	0.0000	0.0483	0.0000	0.0000	0.0000	0.0000	0.0544	0.0000	0.0609	0.0000	0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0142	0.0000	0.0000	0.0000	0.0093	0.0000	0.0559	0.0000	0.0000	0.0000	0.0075	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.3210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0483	0.0000	0.0000	0.0000	0.0142	0.1582	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0049	0.0000	0.2857	0.0138
Ministeria_vibrans_atcc50519	0.1532	0.0000	0.3551	0.0103	0.0322	0.0000	0.0322	0.0000	0.1364	0.0000	0.2403	0.3333	0.0000	0.0000	0.0000	0.0000	0.0756	0.0000	0.0000	0.0000	0.1050	0.0110	0.0322	0.0000	0.0327	0.0056	0.3094	0.0237	0.1088	0.0322	0.1154	0.3094	0.1139	0.0322	0.0000	0.0034	0.0000	0.0047	0.2072	0.0000	1.0000	0.0500	0.0000	0.0090	3.7218	0.0000	0.0000	0.0000	0.0328	0.1892	0.3094	0.0078	0.0045	0.0105	3.7218	2.5733	0.0148	0.0000	1.5443	0.0000	0.0000	0.0233	0.0000	0.0000	0.0000	0.0000	0.5702	0.0000	0.2775	1.5443	0.0244	0.0063	0.0000	0.0169	0.0000	1.0000	0.0000	0.0000	0.1084	0.3094	0.3094	0.0000	0.4138	0.0488	0.3094	0.0000	0.0000	0.0898	0.1098	0.0894	0.3239	0.0000	0.0322	0.1901	0.0714	0.3094	0.0000	0.0000	0.0000	0.1117	0.0207	1.0000	0.0000	1.0000	0.0000	0.9984	0.0000	0.0000	0.0000	1.0000	0.1140	0.0000	0.0730	0.0000	0.4746	2.5733	0.0322	0.0000	0.0000	0.2562	0.0038	0.2279	0.0103	0.3565	0.0000	0.0000	0.0250	0.0000	0.0134	0.0091	0.0000	0.0460	0.0000	0.9984	0.0027	3.7218	0.0000	0.3704	0.1042	0.0000	0.0140	0.0000	0.0000	0.1153	1.0000	0.0238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.7218	0.0000	0.0041	0.0060	0.0574	0.0000	0.0000	0.0196	3.7218	0.0000	0.0000	0.1649	0.0938	0.0751	0.0000	0.0000	0.1701	0.0000	0.1042	1.0000	2.5733	0.0037	0.0000	0.0630	0.0000	0.1731	0.0000	0.0000	0.0442	0.0000	0.2586	0.0322	3.7218	0.0000	0.0065	0.9984	1.5443	0.0097	0.0000	0.0000	0.0000	0.0128	0.2072	0.0000	0.2871	0.1084	0.0000
