	chang.fas	rpl14a	rpl34	tribe320	cct	stbproptase2a	cct	tribe1200	rpl20	rpl4B	rps19	rpl39	nsf1	nsf1	ef1	hsp90	tribe1244	nsf1	tribe965	rps10	tribe832	tif2a	cct	rps22a	ar21	orf2	psmb	cpn60	tribe572	cct	wrs	psmb	if2p	cct	rpl12b	vata	nsf1	rpl1	tribe1381	rpl37a	rps15	rpl6	rps5	tribe1099	mcm	rps25	rpl22	pyrdehydroe1b	rpl25	tribe1007	psmb	rpl23a	tribe495	rpl30	mcm	pace2	rpl27	l12e	ef2	hsp70	nsf1	rpl32	psma	l12e	l12e	rpl3	xpb	tribe896	tribe508	ef2	pace5	srp54	rps11	rpl19a	rpl24	rpl36	psma	nsf2	vatpased	psmb	psmb	vate	crfg	suca	psmb	u2snrnp	rps13a	w09c	rpl9	mra1	rrp46	if2g	cct	sra	rps4	psmb	rps20	rps29	rpl18	tribe942	rpl21	tribe1121	tribe629	rla2	rps16	rpo	vatb	rpl16b	vatc	tribe333	rps24	tribe1294	tribe1374	rpl43b	rps28a	pace2	cct	rpl42	yif1p	rps7	rpp0	dihydrolatransacylase	tribe852	if1a	fpps	stcproptase2a	rpl35	psma	rps18	rps1	if2b	rps8	rpl11b	rpo	ornamtrans	mcm	rpl17	tribe893	if4a	tribe801	rps23	psma	rps2	srs	rpl38	rps27	rps6	tribe717	tribe542	l12e	rpl33a	tribe961	psma	rpl24	mcm	ef1	arp23	topo1	tribe768	tribe629	rps14	tribe930	mcm	vacaatpasepl21	nsf1	glcn	rf1	rpl7	pyrdehydroe1b	sap40	tribe585	grc5	if4a	tribe340	pace2	rpl5	psma	rpl26	rps9	atpsynthalpha	nsf2	nsf2	fibri	psma	if6	cct	mcm	rps26	rpl13	rpo	ef2	rps17	arc20	rpl2	hsp70	tribe765	tribe1381	rps3	rpl31	rpl15a	hsp90
Aphrocallistes_vastus	0.6551	0.6693	0.7383	0.7216	0.6258	0.6913	0.6258	0.6835	0.6948	0.6644	0.6797	0.7200	0.6562	0.6562	0.6496	0.6510	0.6860	0.6562	0.6769	0.6630	0.6597	0.6801	0.6258	0.6744	0.5789	0.6012	0.6354	0.6581	0.6327	0.6258	0.6272	0.6354	0.6152	0.6258	0.6582	0.6695	0.6562	0.6558	0.5811	0.8148	0.6667	0.6583	0.6543	0.6126	0.6460	0.7143	0.6947	0.6250	0.6393	0.6682	0.6354	0.6512	0.6205	0.6947	0.6460	0.6104	0.7111	0.6667	0.6144	0.6729	0.6562	0.7364	0.6723	0.6667	0.6667	0.6984	0.6707	0.6075	0.6794	0.6144	0.6537	0.6457	0.7556	0.6780	0.7345	0.7403	0.6723	0.6366	0.6700	0.6354	0.6354	0.6744	0.6746	0.6341	0.6354	0.6994	0.6291	0.6992	0.6994	0.6536	0.6477	0.6417	0.6258	0.6053	0.6786	0.6354	0.7113	0.7963	0.6988	0.6165	0.7379	0.7037	0.6667	0.5370	0.6957	0.6606	0.6292	0.6800	0.6475	0.6804	0.7105	0.6232	0.6517	0.7586	0.7736	0.6104	0.6258	0.7864	0.5725	0.6667	0.6107	0.6054	0.6322	0.7652	0.6180	0.6517	0.7000	0.6723	0.6913	0.6884	0.6757	0.7602	0.7152	0.6606	0.6168	0.6460	0.7143	0.7037	0.6562	0.6154	0.7133	0.6723	0.6512	0.6574	0.6452	0.6707	0.7009	0.6023	0.7229	0.6667	0.7634	0.7014	0.6723	0.7345	0.6460	0.6496	0.6390	0.6825	0.6885	0.6667	0.6791	0.6078	0.6460	0.4825	0.6562	0.4947	0.6617	0.6635	0.6250	0.6186	0.6082	0.6842	0.6562	0.7324	0.6104	0.7016	0.6723	0.7520	0.6919	0.6436	0.6366	0.6366	0.6460	0.6723	0.6466	0.6258	0.6460	0.7273	0.6558	0.6606	0.6144	0.6990	0.6084	0.7056	0.6729	0.6282	0.5811	0.6863	0.7327	0.7525	0.6510
Enteromyxum_leei	0.6617		0.7664		0.6653	0.6725	0.6653		0.7059	0.6680			0.6355	0.6355	0.6571	0.6629	0.6619	0.6355	0.7581	0.6136	0.6667		0.6653	0.6977		0.6591		0.6621	0.6972	0.6653	0.5913		0.6481	0.6653	0.6962	0.6483	0.6355	0.7163	0.6558	0.8228	0.6263	0.6250		0.6355			0.6774	0.6360				0.7054		0.6632		0.6296	0.7185	0.6581	0.6170	0.6959	0.6355	0.7347	0.6552	0.6581	0.6581	0.6917	0.6542		0.6995	0.6170	0.6954	0.6466	0.7578	0.7131	0.7434		0.6552	0.6452	0.6769				0.6462	0.6411		0.7078	0.6111	0.7087		0.6552	0.5851	0.6284	0.6653	0.6438			0.6957		0.6937	0.6391	0.7429			0.5556	0.6838	0.6597	0.6254	0.6971		0.7143						0.6296	0.6653	0.8252			0.6448	0.6237					0.7250	0.6552	0.7034	0.7170	0.7050	0.7887	0.7212	0.6597	0.6257		0.7108	0.6667	0.6296		0.7518	0.6552	0.6554	0.6567					0.7778	0.6581	0.6667	0.7029	0.6552	0.7434		0.6571	0.6610		0.7067		0.6505				0.6355	0.4964	0.6667	0.6667	0.6360		0.5484		0.6296		0.6296		0.6552	0.6275			0.6452	0.6452	0.6770	0.6552	0.6727	0.6653			0.6935	0.6597	0.6170	0.7303	0.5849	0.7177	0.6959	0.6724	0.6558		0.7100	0.7192	0.6629
Petromyzon_marinus	0.6585	0.6457	0.7196	0.7010	0.6331	0.7044	0.6331	0.6835	0.6688	0.6419	0.7287	0.6863	0.6484	0.6484	0.6594	0.6511	0.6395	0.6484	0.7077	0.5761	0.6471	0.6801	0.6331	0.6589	0.6013	0.6190	0.6298	0.6640	0.6803	0.6331	0.6391	0.6298	0.6224	0.6331	0.6392	0.6553	0.6484	0.6605	0.5914	0.8025	0.6884	0.6250	0.6596	0.6396	0.6660	0.6588	0.7158	0.6241	0.6311	0.6757	0.6298	0.6434	0.6339	0.6737	0.6660	0.6304	0.7407	0.7094	0.6269	0.6794	0.6484	0.7054	0.6766	0.7094	0.7094	0.7381	0.6342	0.6398	0.6378	0.6269	0.7394	0.6642	0.7556	0.6780	0.6814	0.7465	0.6766	0.6366	0.6359	0.6298	0.6298	0.6651	0.6674	0.6341	0.6298	0.7117	0.6424	0.7148	0.7110		0.6420	0.6479	0.6331	0.6404	0.6508	0.6298	0.7010	0.7593	0.6687	0.6382	0.7241	0.6790		0.4815	0.6884	0.6645	0.6209	0.6629	0.6429	0.7216	0.7544	0.6304	0.8125	0.7471	0.7797	0.6304	0.6331	0.7961	0.4855	0.6438	0.6031	0.6298	0.7113		0.6538	0.6517	0.7167	0.6766	0.6980	0.6773	0.7039	0.7126	0.6848	0.6645	0.6055	0.6660	0.7048	0.7315	0.6693		0.6923	0.6766	0.6296	0.6642	0.6462	0.7381	0.7103	0.6477	0.7229	0.7094	0.7204	0.7025	0.6766	0.6814	0.6660	0.6594	0.6183	0.6851			0.6791	0.6275	0.6660	0.5245	0.6484	0.4762	0.6745	0.6432	0.6241	0.5928	0.5625	0.6603	0.6693	0.6761	0.6304	0.7004	0.6766	0.7795	0.6860	0.6497	0.6366	0.6366	0.6637	0.6766	0.7026	0.6331	0.6660	0.7172	0.6558	0.6645	0.6269	0.6990	0.6250	0.6895	0.6794	0.6026	0.5914	0.6912	0.7525	0.7192	0.6511
Buddenbrockia_plumatellae	0.6742	0.6667	0.7196			0.6901					0.6610		0.6653	0.6653				0.6653		0.6782		0.6806				0.6348			0.6724						0.6392	0.6615	0.6653			0.8148		0.6606							0.6393			0.6797		0.7158			0.6889			0.7200	0.6653	0.6667				0.7051		0.6541							0.6937									0.6622					0.7018						0.6735		0.7579				0.7379				0.6894	0.5410								0.7241						0.6355	0.6726								0.7556	0.6837			0.7013	0.5410	0.6290		0.6803		0.6880		0.6993						0.6731				0.6739			0.6937					0.6639		0.6493			0.5245	0.6653			0.5962		0.6117			0.6880			0.6592		0.7619	0.6488										0.6753	0.5410		0.6990		0.7435	0.7200					0.7340	
Monosiga_ovata	0.6547	0.6063	0.7290	0.7320	0.6398	0.6678	0.6398	0.6582	0.6688	0.6622	0.7132		0.6458	0.6458	0.6166	0.6494	0.6392	0.6458	0.6615	0.6304	0.6648	0.6729	0.6398	0.6719	0.6013		0.7055	0.6640	0.6345	0.6398		0.7055	0.6540	0.6398	0.6203	0.6576	0.6458	0.6372	0.6261	0.7901	0.6739	0.6250	0.6436	0.6216	0.7019	0.6941	0.7263	0.6062	0.6639	0.6712	0.7055	0.6202	0.6429	0.6526	0.7019	0.5905	0.7333	0.6838	0.5769	0.6752	0.6458	0.7266	0.6722	0.6838	0.6838	0.7063	0.6516		0.6202	0.5769	0.6617	0.6409	0.7481	0.6949	0.6991	0.7273	0.6722	0.6200	0.6492	0.7055	0.7055	0.6682	0.6812	0.6341	0.7055		0.6623	0.6706	0.6879	0.6201	0.6343	0.6208	0.6398		0.6825	0.7055	0.7010	0.7222	0.6807	0.6311	0.7448		0.6296	0.5000	0.6739	0.6446	0.6377	0.6571	0.6593	0.6383	0.7018		0.6628	0.7442		0.5905	0.6398	0.7714	0.5586	0.6730	0.6145	0.6211		0.7453	0.5983	0.6585	0.7000	0.6722	0.7315	0.6789	0.7303	0.7168	0.7212	0.6446	0.6114	0.7019	0.6928	0.7264	0.6499	0.6154	0.7183	0.6722	0.6204	0.6547		0.6988	0.7009			0.6838	0.6882	0.6857	0.6722	0.6991	0.7019	0.6166	0.6141	0.6589		0.6296	0.6642		0.7019	0.4878	0.6458		0.6617	0.6462	0.6062	0.5876	0.5928	0.6794	0.6499	0.7391	0.5905	0.6966	0.6722	0.7200	0.7035	0.6538	0.6200	0.6200	0.6637	0.6722	0.6767	0.6398	0.7019	0.7071	0.6753	0.6446	0.5769	0.6699	0.6048	0.6815	0.6752	0.6282	0.6261	0.6520	0.7300	0.7340	0.6494
Amphimedon_queenslandica	0.6591	0.6614	0.7570	0.7320	0.6579	0.6812	0.6579	0.6709	0.6234	0.6757	0.6822	0.6471	0.6615	0.6615	0.6598	0.6563	0.6919	0.6615	0.6923	0.6522	0.6429	0.7022	0.6579	0.6589	0.6250	0.6250	0.6685	0.6798	0.6871	0.6579	0.6331	0.6685	0.6338	0.6579	0.6646	0.6678	0.6615	0.6558	0.6216	0.8025	0.6377	0.6667	0.6596	0.5856	0.6579	0.7294	0.6737	0.6028	0.6393	0.6892	0.6685	0.6279	0.6339	0.6421	0.6579	0.6293	0.6889	0.7094	0.6408	0.6843	0.6615	0.6977	0.6851	0.7094	0.7094	0.7249	0.6412	0.6559	0.6995	0.6408	0.7171	0.6409	0.7407	0.6893	0.7434	0.7532	0.6851	0.6349	0.6207	0.6685	0.6685	0.6698	0.6530	0.6551	0.6685	0.6933	0.6358	0.7109	0.6936	0.6145	0.6591	0.6546	0.6579	0.6223	0.6627	0.6685	0.7113	0.7778	0.7152	0.6165	0.7379	0.6420	0.6420	0.4444	0.6957	0.6475	0.6356	0.6400	0.6727	0.6598	0.7456	0.6522	0.6685	0.7471	0.7797	0.6293	0.6579	0.8058	0.4855	0.6562	0.5992	0.6327	0.7396	0.7217	0.6496	0.6655	0.7500	0.6851	0.7383	0.6682	0.7020	0.7529	0.7212	0.6475	0.6277	0.6579	0.7048	0.6944	0.6615	0.6154	0.6923	0.6851	0.6157	0.6633	0.6562	0.6905	0.7150	0.6818	0.7711	0.7094	0.7312	0.6806	0.6851	0.7434	0.6579	0.6598	0.6473	0.6726	0.6721	0.6420	0.6567	0.5980	0.6579	0.5035	0.6615	0.5053	0.6642	0.6338	0.6028	0.6340	0.5979	0.6507	0.6615	0.6901	0.6293	0.6966	0.6851	0.7559	0.6860	0.6456	0.6349	0.6349	0.6549	0.6851	0.7241	0.6579	0.6579	0.7071	0.6429	0.6475	0.6408	0.6990	0.6310	0.7218	0.6843	0.6795	0.6216	0.6765	0.7426	0.7537	0.6563
Amoebidium	0.6574	0.6614	0.7477	0.7216	0.6613	0.6846	0.6613	0.6962	0.6753	0.6520	0.6977	0.6667	0.6440	0.6440	0.6495	0.6318	0.6686	0.6440	0.6462	0.6413	0.6218	0.7127	0.6613	0.6822	0.5811	0.6236	0.6685	0.6838	0.5986	0.6613	0.6209	0.6685	0.6509	0.6613	0.6772	0.6553	0.6440	0.6512	0.6126	0.8000	0.6522	0.6250	0.6631	0.6455	0.6635	0.6588	0.7263	0.6125	0.6393	0.6545	0.6685	0.6202	0.6473	0.7263	0.6635	0.6164	0.7481	0.6923	0.6498	0.6735	0.6440	0.6899	0.7277	0.6923	0.6923	0.7112	0.6510	0.6685	0.6603	0.6498	0.6863	0.6471	0.7185	0.7119	0.7611	0.7403	0.7277	0.6269	0.6847	0.6685	0.6685	0.6963	0.6486	0.6167	0.6685	0.7117	0.6733	0.6992	0.7225	0.6480	0.6477	0.6591	0.6613	0.6316	0.7024	0.6685	0.7158	0.7778	0.6667	0.6068	0.7622	0.6543	0.6914	0.5370	0.6957	0.6504	0.6356	0.6571	0.6547	0.6804	0.7193	0.6522	0.6610	0.8023	0.7627	0.6164	0.6613	0.7429	0.5217	0.6750	0.5840	0.6541	0.6458	0.6957	0.6068	0.6724	0.7000	0.7277	0.7248	0.6758	0.6776	0.7225	0.6970	0.6504	0.6223	0.6635	0.6855	0.6852	0.6641	0.6364	0.7133	0.7277	0.6389	0.6692	0.6610	0.6905	0.7056	0.6591	0.7470	0.6923	0.7419	0.7153	0.7277	0.7611	0.6635	0.6495	0.6266	0.6700	0.6557	0.6914	0.6866	0.6765	0.6635	0.4895	0.6440	0.5439	0.6494	0.6526	0.6125	0.6186	0.5876	0.6749	0.6641	0.7042	0.6164	0.7079	0.7277	0.7440	0.6919	0.6477	0.6269	0.6269	0.6726	0.7277	0.7000	0.6613	0.6635	0.7071	0.6818	0.6504	0.6498	0.6990	0.6250	0.7184	0.6735	0.6282	0.6126	0.6863	0.7426	0.7340	0.6318
Capsaspora_owczarzaki_atcc30864	0.6514	0.6614	0.7358	0.7053	0.6398	0.6812	0.6398	0.7215	0.6299	0.6554	0.6744	0.6471	0.6406	0.6406	0.6752	0.6408	0.6453	0.6406	0.6769	0.6848	0.6176	0.6654	0.6398	0.6744	0.5894	0.6180	0.6906	0.6465	0.6531	0.6398	0.6429	0.6906	0.6433	0.6398	0.6329	0.6536	0.6406	0.6372	0.6036	0.8025	0.6594	0.6134	0.6489	0.6455	0.6338	0.7059	0.6702	0.6094	0.5902	0.6561	0.6906	0.6512	0.6188	0.7263	0.6338	0.6164	0.7556	0.6410	0.6327	0.6899	0.6406	0.6899	0.7106	0.6410	0.6410	0.7181	0.6510	0.6720	0.6316	0.6327	0.6878	0.6205	0.7259	0.7006	0.6991	0.7143	0.7106	0.6366	0.6256	0.6906	0.6906	0.6744	0.6466	0.6364	0.6906	0.7117	0.6623	0.7294	0.7168	0.6257	0.6080	0.6433	0.6398	0.6462	0.6746	0.6906	0.7113	0.7222	0.6687	0.6293	0.7622	0.6667	0.7164	0.5000	0.6522	0.6538	0.6250	0.6400	0.6655	0.6804	0.7193	0.6159	0.6581	0.7471	0.7458	0.6164	0.6398	0.7905	0.5362	0.6500	0.5992	0.6224	0.6250	0.7304	0.6154	0.6759	0.7083	0.7106	0.7114	0.6864	0.6908	0.6782	0.6727	0.6538	0.6196	0.6338	0.7073	0.6667	0.6562	0.6084	0.6783	0.7106	0.6157	0.6683	0.6562	0.7143	0.7150	0.5909	0.7349	0.6410	0.7097	0.6944	0.7106	0.6991	0.6338	0.6752	0.6266	0.6713	0.6393	0.7164	0.6716	0.6869	0.6338	0.5105	0.6406	0.4596	0.6716	0.6479	0.6094	0.5722	0.6289	0.6794	0.6562	0.7042	0.6164	0.6767	0.7106	0.7302	0.6860	0.6444	0.6366	0.6366	0.6372	0.7106	0.6810	0.6398	0.6338	0.7273	0.6797	0.6538	0.6327	0.6699	0.6250	0.6694	0.6899	0.6538	0.6036	0.6863	0.7624	0.7044	0.6408
Acropora_cervicornis	0.6585	0.6772	0.7477	0.7216	0.6316	0.6779	0.6316	0.6923	0.6623	0.6318	0.6744	0.6667	0.6510	0.6510	0.6675	0.6574	0.6686	0.6510	0.6923	0.6087	0.6553	0.6912	0.6316	0.6667	0.6159	0.6124	0.6630	0.6897	0.6939	0.6316	0.6302	0.6630	0.6414	0.6316	0.6266	0.6610	0.6510	0.6512	0.6036	0.7778	0.6739	0.5833	0.6649	0.6126	0.6673	0.7176	0.7368	0.6082	0.6393	0.6802	0.6630	0.6357	0.6429	0.7053	0.6673	0.6293	0.7333	0.7009	0.6437	0.6837	0.6510	0.6977	0.6894	0.7009	0.7009	0.6958	0.6585	0.6237	0.6746	0.6437	0.6976	0.6388	0.7407	0.6761	0.7168	0.7403	0.6894	0.6408	0.6404	0.6630	0.6630	0.6746	0.6524	0.6446	0.6630	0.7178	0.6424	0.7266	0.6936	0.6089	0.6133	0.6569	0.6316	0.6158	0.6786	0.6630	0.7113	0.7593	0.6867	0.6456	0.7241	0.7037	0.7206	0.5185	0.7174	0.6545	0.6292	0.6629	0.6691	0.6701	0.6842	0.6014	0.6667	0.7701	0.7736	0.6293	0.6316	0.7810	0.4928	0.6813	0.6107	0.6547	0.6701	0.7222	0.6368	0.6585	0.7000	0.6894	0.7047	0.6864	0.6842	0.7126	0.7030	0.6545	0.6359	0.6673	0.6867	0.7103	0.6615	0.5926	0.6923	0.6894	0.6389	0.6490	0.6615	0.7381	0.7009	0.7159	0.7831	0.7009	0.6882	0.7222	0.6894	0.7168	0.6673	0.6675	0.6390	0.6879	0.6967	0.7206	0.6493	0.6078	0.6673	0.5105	0.6510	0.4842	0.6667	0.6620	0.6082	0.6237	0.5979	0.6842	0.6615	0.7746	0.6293	0.6966	0.6894	0.7795	0.6802	0.6436	0.6408	0.6408	0.6372	0.6894	0.6940	0.6316	0.6673	0.7273	0.6818	0.6545	0.6437	0.6990	0.6190	0.7056	0.6837	0.6282	0.6036	0.7044	0.7525	0.7448	0.6574
Ministeria_vibrans_atcc50519	0.6565	0.6457	0.6377	0.7188	0.6626	0.6745	0.6626	0.6835	0.7218	0.6419	0.6531	0.7059	0.6589	0.6589	0.6701	0.6425	0.6855	0.6589	0.6154	0.6304	0.6901	0.6691	0.6626	0.6822	0.6149	0.6328	0.6821	0.6741	0.6794	0.6626	0.6421	0.6821	0.6510	0.6626	0.6519	0.6530	0.6589	0.6776	0.6382	0.7531		0.5877	0.6489	0.6000	0.6337	0.7176	0.7053	0.6250	0.6610	0.6833	0.6821	0.6172	0.6009	0.7021	0.6337	0.5152	0.7368	0.6752	0.6391	0.6837	0.6589	0.7302	0.7106	0.6752	0.6752	0.7011	0.6532	0.6237	0.6424	0.6391	0.7250	0.6534	0.7407	0.7184	0.6903		0.7106	0.6283	0.6519	0.6821	0.6821	0.6512	0.6618	0.6081	0.6821	0.6871	0.6689	0.7082	0.7143	0.6380	0.5882	0.6524	0.6626	0.6679	0.6923	0.6821	0.7113	0.7222	0.6928	0.6120	0.7042		0.6296		0.6957	0.6533	0.6292	0.6571	0.6691		0.6832	0.6594	0.6727	0.7471	0.7419	0.5152	0.6626	0.7714	0.5290	0.6303	0.5747	0.6123	0.7396	0.6757	0.6453	0.6931	0.7350	0.7106	0.7007	0.6972	0.6711	0.7229	0.7091	0.6533	0.6076	0.6337	0.6867	0.6324	0.6538	0.5874	0.6809	0.7106	0.6343	0.6827		0.6829	0.7570	0.6477	0.7590	0.6752	0.7419	0.7431	0.7106	0.6903	0.6337	0.6701	0.6625	0.6886	0.6435	0.6296	0.6567	0.6800	0.6337	0.5175	0.6589	0.4790	0.6676	0.6853	0.6250	0.5722	0.6211	0.6794	0.6538		0.5152	0.6805	0.7106	0.7227	0.6977	0.6404	0.6283	0.6283	0.6620	0.7106	0.6860	0.6626	0.6337	0.6869	0.6797	0.6533	0.6391	0.6667	0.6071	0.6976	0.6837	0.6364	0.6382	0.6863	0.6944	0.6740	0.6425
Sycon_ciliatum	0.6608	0.6693	0.7477	0.7629	0.6431	0.6846	0.6431	0.6962	0.6948	0.6588	0.6977	0.7255	0.6484	0.6484	0.6795	0.6551	0.6570	0.6484		0.6413	0.6547	0.6949	0.6431	0.6589	0.6081	0.6292	0.6464	0.6687	0.6939	0.6431	0.6479	0.6464	0.6502	0.6431	0.6456	0.6712	0.6484	0.6605	0.6036	0.7901	0.6884	0.6500	0.6596	0.6667	0.6842	0.7529	0.6842	0.6250	0.6557	0.6937	0.6464	0.6357	0.6205	0.6842	0.6842	0.6336	0.7630	0.6838	0.6336	0.6992	0.6484	0.7381	0.6766	0.6838	0.6838	0.7037	0.6430	0.6129	0.6316	0.6336	0.7073	0.6367	0.7259	0.6949	0.7257	0.7273	0.6766	0.6311	0.6601	0.6464	0.6464	0.7009	0.6530	0.6585	0.6464	0.7178	0.6424	0.7266	0.6879	0.6145	0.6420	0.6479	0.6431	0.6393	0.6825	0.6464	0.7216	0.7778	0.6545		0.7241	0.6914	0.6667	0.5370	0.6957	0.6546	0.6250	0.6400		0.7216	0.7105	0.6377	0.6685	0.7586	0.7288	0.6336	0.6431	0.7619		0.6818	0.5954	0.6633	0.7292	0.7304	0.6068	0.6655	0.7333	0.6766	0.6980	0.7091	0.7039	0.7471	0.6909	0.6546	0.6413	0.6842	0.6807		0.6723	0.6224	0.6993	0.6766	0.6481	0.6867	0.6923	0.7381	0.7009	0.6322	0.7952	0.6838	0.7957	0.7222	0.6766	0.7257	0.6842	0.6795	0.6763	0.6746	0.6885	0.6667	0.6642	0.5980	0.6842	0.4965	0.6484	0.4662	0.6790	0.6385	0.6250	0.6443	0.5979	0.6364	0.6723	0.6620	0.6336	0.6966	0.6766	0.7874	0.6744	0.6517	0.6311	0.6311	0.6770	0.6766	0.6897	0.6431	0.6842	0.7374	0.6883	0.6546	0.6336	0.6893	0.6429	0.7097	0.6992	0.6538	0.6036	0.6863	0.7624	0.7044	0.6551
Acanthoeca_like_sp_10tr	0.6571	0.6063	0.7596	0.7604	0.6519	0.6711	0.6519		0.7013	0.6689	0.6589		0.6562	0.6562	0.6735	0.6528	0.6842	0.6562		0.6087	0.6639	0.6755	0.6519	0.6822	0.6078	0.6348	0.6961	0.6759	0.6483	0.6519	0.6358	0.6961	0.6414	0.6519	0.6392	0.6525	0.6562	0.6558	0.6171	0.8395	0.7174	0.6000	0.6596	0.5766	0.6610	0.6471	0.7263	0.6250	0.6333	0.6712	0.6961	0.6434	0.6741	0.6737	0.6610	0.6466	0.7612	0.6752	0.6170	0.6786	0.6562	0.7209	0.6960	0.6752	0.6752	0.7215	0.6450	0.6278	0.6411	0.6170	0.7010	0.6394	0.7037	0.6836	0.7699	0.7403	0.6960	0.6297	0.6207	0.6961	0.6961	0.6981	0.6530	0.6167	0.6961	0.7239	0.6358	0.6758	0.6994	0.6369	0.6420	0.6409	0.6519	0.6481	0.6653	0.6961	0.7053	0.7222	0.6545	0.6169	0.7273	0.6914	0.6543	0.5370	0.6812	0.6477	0.6250	0.6686	0.6367	0.6495	0.6964	0.6131	0.6395	0.7816	0.7458	0.6466	0.6519	0.7714	0.5255	0.6541	0.6031	0.6178	0.6456		0.6250	0.6552	0.7417	0.6960	0.7211	0.6528	0.7105	0.7168	0.7030	0.6477	0.6304	0.6610	0.7205	0.6822	0.6527	0.6364	0.6853	0.6960	0.6343	0.6658	0.6562	0.7349	0.7358	0.5795	0.7108	0.6752	0.6667	0.7059	0.6960	0.7699	0.6610	0.6735	0.6556	0.6633	0.6639	0.6543	0.6791	0.6277	0.6610	0.4895	0.6562	0.5352	0.6617	0.6761	0.6250			0.6794	0.6527	0.6901	0.6466	0.6959	0.6960	0.7395	0.7151	0.6599	0.6297	0.6297	0.6593	0.6960	0.6870	0.6519	0.6610	0.7677	0.7230	0.6477	0.6170	0.7087	0.6190	0.7056	0.6786	0.6538	0.6171	0.6618	0.7030	0.7488	0.6528
Euplectella_aspergillum	0.6576	0.6535	0.7477	0.7216	0.6358	0.6846	0.6358	0.7051	0.6948	0.6576	0.6875	0.6863	0.6536	0.6536	0.6624	0.6430	0.6802	0.6536	0.7231	0.6630	0.6597	0.6765	0.6358	0.6667	0.5855	0.6185	0.6519	0.6739	0.6463	0.6358	0.6302	0.6519	0.6387	0.6358	0.6329	0.6644	0.6536	0.6698	0.5510	0.8272	0.6667	0.6471	0.6543	0.6036	0.6630	0.7381	0.6866	0.6301	0.6557	0.6976	0.6519	0.6744	0.6376		0.6630	0.6195	0.7037	0.6609	0.6690	0.6536	0.6536	0.7209	0.6681	0.6609	0.6609	0.6976	0.6542	0.6000	0.6497	0.6690	0.6732	0.6506	0.7333	0.7006	0.7611	0.7792	0.6681	0.6380	0.6404	0.6519	0.6519	0.6698	0.6609	0.6516	0.6519	0.6994	0.6291	0.6887	0.6994	0.6034	0.6065	0.6386	0.6358	0.6053	0.6825	0.6519	0.7216	0.7963	0.6988	0.6165	0.7517	0.6914	0.6667	0.5000	0.6884		0.6335	0.6800	0.6259	0.6907	0.7105	0.6277	0.6467	0.7568	0.7925	0.6195	0.6358	0.7864	0.5652	0.6792	0.5939	0.6190	0.6667	0.7739	0.5948	0.6517	0.6750	0.6681	0.6913	0.6791	0.7007	0.7485	0.6909		0.6250	0.6630		0.6889	0.6641	0.6154	0.7273	0.6681	0.6512	0.6808		0.6707	0.7056	0.6250	0.7229	0.6609	0.7312	0.6944	0.6681	0.7611	0.6630	0.6624	0.6432	0.6647	0.6967	0.6667	0.7015	0.5980	0.6630	0.5035	0.6536	0.4940	0.6642	0.6808	0.6301	0.5876	0.6082	0.6746	0.6641	0.7143	0.6195	0.7097	0.6681	0.7680	0.6821	0.6395	0.6380	0.6380	0.6283	0.6681	0.6494	0.6358	0.6630	0.7374	0.7078		0.6690	0.6893	0.6265	0.7016	0.6536		0.5510	0.6912	0.7228	0.7376	0.6430
Euplokamis_dunlapae	0.6602	0.6929	0.7429	0.7320	0.6424	0.6869	0.6424	0.6800	0.6776	0.6564	0.6899	0.6122	0.6536	0.6536	0.6598	0.6632	0.6966	0.6536	0.6769	0.6087	0.6456	0.6929	0.6424	0.6772	0.6142	0.6292	0.6519	0.6719	0.6301	0.6424	0.5562	0.6519	0.6392	0.6424	0.6646	0.6559	0.6536	0.6698	0.6126	0.8025	0.6692	0.5932	0.6383	0.5870	0.6812		0.7158		0.6475	0.7162	0.6519	0.5891	0.6573	0.6842	0.6812		0.7669	0.6838	0.6138	0.6854	0.6536	0.7031	0.6947	0.6838	0.6838	0.6878	0.5906	0.6183	0.6724	0.6138	0.6959	0.6596	0.7259	0.6949	0.7257	0.7922	0.6947	0.6311	0.6667	0.6519	0.6519		0.6485	0.6411	0.6519	0.6961	0.6600	0.7112	0.7024	0.6023	0.6579	0.6479	0.6424	0.6393	0.6429	0.6519	0.7320	0.7222	0.5965	0.6262	0.7634	0.6500	0.6885	0.5185	0.6884	0.6216	0.6186	0.6914	0.6934	0.6804	0.7105	0.6159	0.5581	0.7381	0.7458		0.6424	0.7885	0.4526	0.6871	0.5802	0.6259	0.6875	0.6870	0.6667		0.7083	0.6947	0.6980	0.6836	0.7303	0.7471	0.7091	0.6216	0.6343	0.6812	0.6585	0.7130	0.6745	0.6224	0.7111	0.6947	0.6111	0.6842	0.6562	0.7195	0.7009		0.7470	0.6838	0.7097	0.7163	0.6947	0.7257	0.6812	0.6598	0.6307	0.6992	0.6721	0.6885	0.6567	0.6000	0.6812	0.5105	0.6536		0.6675	0.6291		0.6049	0.6134	0.6507	0.6745	0.6620		0.6964	0.6947	0.7323	0.6744	0.6497	0.6311	0.6311	0.6593	0.6947	0.6724	0.6424	0.6812	0.7374	0.6688	0.6216	0.6138	0.6893	0.5504	0.7097	0.6854	0.6282	0.6126	0.6814	0.7525	0.7192	0.6632
