	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa.phy	Gene_0007	Gene_0016	Gene_0017	Gene_0020	Gene_0035	Gene_0037	Gene_0041	Gene_0044	Gene_0045	Gene_0053	Gene_0058	Gene_0059	Gene_0062	Gene_0063	Gene_0064	Gene_0066	Gene_0068	Gene_0070	Gene_0073	Gene_0076	Gene_0084	Gene_0086	Gene_0088	Gene_0090	Gene_0098	Gene_0105	Gene_0120	Gene_0123	Gene_0128	Gene_0129	Gene_0131	Gene_0135	Gene_0140	Gene_0141	Gene_0143	Gene_0144	Gene_0146	Gene_0152	Gene_0156	Gene_0158	Gene_0169	Gene_0171	Gene_0177	Gene_0180	Gene_0181	Gene_0208	Gene_0251	Gene_0253	Gene_0257	Gene_0268	Gene_0272	Gene_0277	Gene_0278	Gene_0281	Gene_0289	Gene_0305	Gene_0311	Gene_0314	Gene_0315	Gene_0319	Gene_0327	Gene_0328	Gene_0340	Gene_0346	Gene_0348	Gene_0372	Gene_0379	Gene_0380	Gene_0384	Gene_0390	Gene_0394	Gene_0395	Gene_0401	Gene_0407	Gene_0411	Gene_0412	Gene_0414	Gene_0415	Gene_0443	Gene_0446	Gene_0450	Gene_0455	Gene_0470	Gene_0487	Gene_0511	Gene_0513	Gene_0519	Gene_0524	Gene_0529	Gene_0536	Gene_0541	Gene_0542	Gene_0557	Gene_0563	Gene_0565	Gene_0568	Gene_0576	Gene_0601	Gene_0608	Gene_0614	Gene_0622	Gene_0623	Gene_0624	Gene_0625	Gene_0626	Gene_0629	Gene_0639	Gene_0641	Gene_0644	Gene_0645	Gene_0651	Gene_0652	Gene_0654	Gene_0657	Gene_0658	Gene_0664	Gene_0667	Gene_0668	Gene_0674	Gene_0678	Gene_0681	Gene_0687	Gene_0690	Gene_0691	Gene_0695	Gene_0696	Gene_0703	Gene_0709	Gene_0727	Gene_0741	Gene_0745	Gene_0766	Gene_0773	Gene_0786	Gene_0787	Gene_0793	Gene_0802	Gene_0806	Gene_0807	Gene_0808	Gene_0813	Gene_0819	Gene_0822	Gene_0834	Gene_0835	Gene_0843	Gene_0857	Gene_0873	Gene_0874	Gene_0894	Gene_0895	Gene_0896	Gene_0904	Gene_0909	Gene_0910	Gene_0912	Gene_0917	Gene_0920	Gene_0921	Gene_0925	Gene_0927	Gene_0930	Gene_0933	Gene_0941	Gene_0942	Gene_0945	Gene_0947	Gene_0950	Gene_0951	Gene_0958	Gene_0963	Gene_0964	Gene_0966	Gene_0969	Gene_0974	Gene_0975	Gene_0983	Gene_0989
Beroe_abyssicola	0.1232	0.0000	0.0000	0.0000	0.0123	0.4327	0.1310	0.0795	0.0247	0.1535			0.8581		0.0909	0.0181	0.0262	0.0000	0.0135	0.2140		0.0468	0.0000		0.0000	0.0479	0.2240	0.1148		0.0000	0.0000	0.0000	0.0000	0.6058	0.0000	0.0000		0.0000	0.0000			0.4141	0.0000	0.3583	0.0346	0.0629	0.0427	0.8155	0.0303	0.0161	0.0237	0.1543	0.0000	0.2612	0.0000	0.4126	0.0000	0.0874		0.0042	0.4885		0.1771	0.0042	0.0000	0.7677		0.0252	0.0694	0.0069	0.0038	0.2181	0.0050		0.0063	0.0160	0.0074	0.0267		0.0000	0.0000	0.0088		0.0455	0.6611	0.0000	0.0030	0.0461	0.0108	0.4741	0.0078		0.0047	0.0061	0.8333	0.0070	0.0531					0.0123	0.5326	0.0163	0.0068	0.0000	0.1759	0.1186	0.0000	0.4422	0.0000	0.0508	0.2717	0.0088	0.0686	0.0066	0.0000		0.0570	0.0126	0.0183	0.0130			0.0028	0.0431	0.0678	0.0000	0.0000	0.0000	0.0037	0.0048	0.0231	0.3943	0.5664	0.4032			0.0179	0.0100	0.0000	0.0000	0.0000		0.0558		0.0000			0.8919	0.0000	0.6058		0.0226				0.0135	0.0615	0.4534	0.0059	0.5344	0.2187	0.0095	0.8225	0.0698	0.0144	0.0000	0.0000	0.0049	0.0221	0.1381	0.4016	0.0000		0.0773	0.0316	0.0316	0.0089
Sycon_ciliatum	0.0362	0.0000	0.0000	0.0000	0.0014	0.0014	0.6455	0.0057	0.0123	0.0000		0.0000	0.0660		0.0000	0.0120	0.0052	0.0000		0.0401	0.0052	0.0000	0.0000	0.0065	0.0000	0.0000		0.0000			0.0000	0.0298	0.0000	0.0000		0.0000	0.0000		0.0208	0.0179	0.0128	0.0078	0.0000	0.0031	0.0038	0.0000	0.0043	0.0000	0.0000	0.0065		0.0229		0.0000	0.0143	0.0024	0.0000		0.0000	0.0083	0.0000	0.2986	0.0037	0.0084		0.0000		0.0000	0.0260		0.0000	0.6916	0.2300		0.0063	0.0000			0.0034	0.0000	0.0140	0.0531	0.0050		0.0266	0.0079	0.0060	0.0000	0.0015	0.0040	0.0000		0.0047	0.0031	0.0000	0.0084	0.0098		0.0078	0.0632	0.0134	0.0061	0.0000	0.0081	0.0023		0.0324	0.0226	0.0000	0.0066	0.0086	0.0051		0.0088		0.0066	0.0281	0.0000	0.0570		0.0122		0.0000	0.0141	0.0028	0.0068	0.0203	0.0058	0.0044	0.0043		0.0412		0.0398	0.1329	0.0323	0.0440	0.0256	0.0089	0.0000	0.0000	0.0000	0.0000	0.0250	0.0102	0.0215	0.0078	0.0177	0.0000	0.3929	0.0000	0.3391	0.5967		0.0058	0.0000		0.0359			0.0059	0.1679	0.0114	0.0190	0.0418	0.0033	0.0000	0.0000	0.0301	0.0049	0.0111	0.0030	0.0000	0.0000	0.0054	0.0000	0.0000	0.0000	0.0018
Capsaspora_owczarzaki	0.0298	0.0000	0.0053	0.1318	0.0014	0.0014	0.0000	0.0114	0.0123	0.0279	0.0000	0.0000	0.0693	0.0292	0.0000	0.0542	0.0052	0.0000	0.0203	0.0167	0.0208	0.0000	0.0000	0.0359	0.0000	0.0000	0.0000			0.0185	0.0194	0.0020	0.0000	0.0146	0.0000	0.0000	0.0160	0.0000	0.0208	0.0179	0.0321	0.0234	0.0414	0.0093	0.0000	0.0000	0.0043	0.0000	0.0530	0.0097	0.0947	0.2514	0.0824	0.0237	0.0190	0.0121	0.0000	0.0000	0.0000	0.1167	0.0000	0.0407	0.0000	0.0042	0.0000	0.0000	0.0165	0.0180	0.0000	0.0345	0.0000	0.2430	0.0150	0.1433	0.1698	0.0428	0.0147	0.0214	0.0034	0.0000	0.0000		0.0076	0.0568	0.0133	0.0079	0.0000		0.0000	0.0279	0.0047	0.0028	0.0000	0.0000	0.0109	0.0153	0.0070	0.0037	0.0703	0.0105		0.0000	0.0000	0.0163	0.0090	0.0000	0.1157	0.0339	0.0132	0.0297	0.0086	0.0558	0.0054	0.0088	0.0000	0.0066	0.0000	0.0315	0.0000	0.0209	0.0183	0.0521	0.1631	0.0070	0.0055	0.0113	0.0068	0.0000	0.0044	0.0043	0.0520	0.0024	0.0154	0.3159	0.0070	0.0323	0.0440	0.0154	0.1429	0.0000	0.0879	0.0034	0.0000		0.0051	0.0000	0.0078	0.0000	0.0000	0.0020	0.0042	0.0000	0.0000	0.0295	0.6928	0.1687	0.0147		0.0000	0.1304	0.0118		0.0159		0.0157			0.0000	0.0000	0.0291	0.0000	0.0571	0.0000	0.0000	0.0054	0.0000	0.0000	0.0000	0.0000
Crella_elegans	0.2167	0.4068		0.7623	0.7997					0.7116	0.0000		0.2772	0.1971	0.1136		0.1414		0.0203		0.6354		0.3438	0.3203	0.0391			0.4590	0.0385		0.0000				0.0244		0.0640			0.6816		0.0469			0.7962	0.7185				0.7613	0.3254	0.2114		0.6834	0.1952		0.2000	0.1093							0.5487		0.3564	0.8417				0.7757	0.7100	0.2116	0.2767	0.4973			0.2095	0.4444			0.1360	0.3466		0.0079	0.7642	0.7406		0.0080	0.2864	0.0702			0.3514	0.6206			0.3125		0.0067	0.3313	0.4620		0.0203	0.3554	0.4167		0.0000		0.3017	0.0051		0.0088	0.0980	0.3224	0.0337		0.0570	0.5481	0.6707		0.5754						0.4978		0.7026		0.7212		0.0699	0.0323	0.0440	0.0000			0.4853	0.2241	0.1223	0.4188	0.6396	0.0043	0.0000		0.3792		0.8393	0.7826								0.4410			0.7358	0.2000	0.0183	0.7841	0.5827			0.0049			0.2787	0.3370	0.3838	0.0939	0.0316	0.6640	0.9305
Platygyra_carnosa	0.2072	0.0000	0.3711	0.0000	0.8120	0.2692	0.0790	0.1307		0.0000	0.0000	0.0000	0.4455	0.0073	0.0000	0.0181	0.0366		0.0203	0.3980	0.1979		0.0000		0.0000		0.0104	0.0000		0.0000		0.6984	0.0000	0.0073	0.0244	0.3187	0.0080	0.3071	0.0312		0.0192	0.0078	0.0069	0.5763	0.0038		0.4145	0.3310	0.0000	0.4548	0.2840	0.5943	0.0000	0.2612	0.3619	0.6723	0.0000	0.5410	0.0039		0.6641		0.0627	0.0042	0.0260	0.0566		0.1942		0.5379	0.1603	0.5701	0.6900	0.0239	0.1384		0.0074	0.6150	0.5304	0.0000	0.1294	0.0265	0.1285	0.0057	0.0133	0.0593			0.0201	0.1474	0.0000	0.5449	0.0000	0.0076	0.7609	0.2524	0.2056	0.0352	0.0078	0.5895	0.3712	0.0061	0.5000	0.0081	0.6284	0.0000	0.0324	0.0169	0.0066			0.3452	0.0435	0.0088	0.0294	0.0066		0.3198	0.0570		0.0122		0.3323	0.0000	0.0442		0.0814		0.0044	0.0043	0.1599	0.0000	0.9019	0.8136	0.0140	0.2581	0.0440	0.5949	0.0179	0.0000	0.2280	0.0172		0.1375	0.1574	0.0000	0.0000	0.0565	0.5351	0.6817	0.0846	0.4348	0.3812		0.4986		0.0147	0.0090	0.4923	0.0186		0.0000	0.7039	0.0000	0.0026	0.1296	0.0000	0.0000	0.0000	0.0049		0.6877	0.0738	0.2707	0.2541	0.5691	0.0000		
Trichoplax_adhaerens	0.0613	0.0042	0.0000	0.0026	0.0191	0.0014		0.0966		0.0651		0.0000		0.0000	0.0000	0.0120	0.3298		0.0203	0.4181	0.1302	0.0994	0.0625	0.0065	0.0000	0.0000	0.0000	0.0000	0.0064		0.0000	0.1032	0.4743	0.0000		0.0125	0.0080	0.0000	0.0104	0.0045		0.0000	0.0000	0.3925	0.0000	0.0331	0.0256	0.0534	0.0303	0.0065	0.3432	0.0400		0.2480	0.0190		0.0000	0.0874	0.0020	0.4917	0.0000	0.0905		0.0000	0.0357	0.0485	0.0000		0.0000			0.5078	0.3450	0.2594	0.0063	0.0428	0.0662	0.0481	0.0101	0.0000	0.0175	0.0531	0.0050	0.0057	0.1063	0.0119	0.1433	0.1066	0.0310	0.0040	0.0000	0.0000	0.0000	0.0000	0.0054	0.0028	0.1287	0.0000	0.0156	0.0105	0.0033	0.0061	0.0000	0.3333	0.0180	0.0241	0.1991	0.0226	0.0000	0.4059	0.0086	0.0051		0.0088	0.0294	0.0066	0.0056	0.0000	0.1329	0.2008	0.0183	0.0391	0.2277	0.0141	0.0055	0.1723	0.0203	0.0000	0.1485		0.0037	0.0775	0.1481	0.0352		0.0323	0.0330	0.0359	0.0179	0.0000	0.0000	0.0000	0.2447	0.1375	0.0051		0.0000	0.0000	0.0000	0.0157	0.0571	0.0029	0.2118	0.0000		0.1205		0.0090		0.0062	0.4675	0.0000	0.0319	0.0000	0.0000	0.0166	0.0072	0.0000	0.0301	0.0049	0.1956	0.0120	0.4180	0.0000	0.0324	0.1878	0.0105	0.3360	0.0071
Abylopsis_tetragona	0.1493	0.0000	0.0026	0.0000	0.1417	0.6717	0.1464	0.0170	0.0247	0.7628	0.0267	0.0000	0.1254		0.0000	0.0120	0.0052	0.0000	0.0203	0.0268	0.0104		0.8125	0.0065	0.0000	0.7964		0.0000		0.0000		0.2024		0.0000	0.0244	0.0000	0.0160		0.0104	0.3543	0.1090	0.0078	0.0000		0.0000	0.3808	0.0043	0.0000	0.0076	0.5774	0.0888	0.0229		0.3272	0.0143	0.0704	0.0000	0.0000	0.0020	0.0208	0.0000	0.2443	0.0000	0.0000	0.0000	0.0384		0.0036	0.3179		0.0038	0.7321			0.0314	0.0000	0.0074	0.0160	0.2331	0.0000	0.0140	0.0221		0.0057	0.0133	0.0079	0.0000	0.0000	0.5093	0.0080	0.0000		0.0047	0.5031	0.8949	0.0014	0.7063		0.0078	0.0105	0.0100	0.0061	0.0000	0.0081	0.0023	0.0000	0.0000	0.0226	0.0000		0.0086	0.0000	0.0054	0.0000	0.0294	0.0066	0.0000		0.0570	0.0126	0.0122	0.2899		0.0141	0.6188	0.4104	0.2102	0.0000	0.0044	0.2069		0.0000	0.0000	0.4341	0.0210	0.0323	0.0440	0.0513	0.0179	0.0000	0.1759	0.5793	0.0000	0.0250	0.0102		0.0078	0.0000	0.4935	0.2220	0.0000		0.2357	0.2378	0.0058	0.0482	0.0147		0.0000	0.4224	0.0059	0.0229	0.0023	0.0190	0.1175	0.8206	0.1655	0.0884	0.0301	0.5485	0.0000		0.0000	0.0000	0.0811	0.0221	0.0000	0.3004	0.4581
Lottia_gigantea	0.0410	0.0000	0.0000	0.0026	0.0123	0.0082	0.0000	0.0511		0.0000	0.0267		0.0561	0.0000	0.0000	0.0120	0.0105	0.0000	0.0203	0.0000	0.0052	0.0000	0.0000	0.0065	0.0000	0.0030	0.0052	0.0902	0.0000	0.0000	0.0000	0.8294	0.0000	0.0000		0.0125	0.0080	0.0000	0.0208	0.0314	0.0128	0.0078	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0303	0.0000	0.2781	0.0686	0.0000	0.0580	0.0714	0.0024	0.0000	0.0000	0.0000	0.0083	0.0000	0.0814	0.0000	0.0000	0.0000	0.0667	0.0000	0.0000	0.1474	0.0069	0.0000	0.3551		0.2628	0.0314	0.0695	0.0074	0.0160	0.0000	0.0000	0.0140	0.1770	0.0025	0.0057	0.0631	0.0079	0.0000	0.0115	0.0000	0.0319	0.0000	0.0140	0.0000	0.0000	0.0000	0.0056	0.0000	0.0000	0.0078	0.1368	0.0167	0.0061	0.0000			0.0241	0.1898	0.0169	0.0000	0.0330	0.0086	0.0051	0.0163	0.0088	0.0098	0.0066	0.0000	0.0000	0.1329	0.0126		0.1661	0.0000	0.0141	0.0028	0.0000	0.0136	0.5988	0.0044	0.0043	0.0112	0.1889	0.0288	0.0159	0.0699	0.0323	0.0440	0.0000	0.0179	0.0000	0.0000	0.0000	0.0000	0.0375	0.1472	0.0000	0.0078	0.0106	0.0545	0.0020	0.0106	0.3768	0.0000	0.0000	0.0058	0.0964	0.0147	0.0090	0.0538	0.3727	0.0059	0.0000	0.0023	0.0095	0.0000	0.5714	0.0000	0.0000	0.0000	0.0049	0.0000	0.0090	0.0000	0.0000	0.0054	0.1878	0.0000	0.0000	0.0143
Acropora_digitifera	0.1067	0.0000	0.0000	0.0000	0.0041	0.0014	0.9017	0.0057		0.0000		0.0000	0.0462	0.0000	0.0379	0.0120	0.0052		0.0203		0.0000	0.0000	0.0000	0.0065	0.0000	0.0030		0.0000			0.0000	0.7599	0.4664	0.4672		0.0000	0.0080	0.0000	0.0312		0.0192	0.0078	0.1931		0.0038	0.5728		0.0983	0.0000	0.0000	0.0355	0.0457		0.0739			0.0000	0.0000	0.6243	0.0125	0.0000		0.0000		0.0000	0.6424		0.0000	0.0058	0.4897	0.4313	0.4268	0.3100	0.0068	0.0314		0.0074	0.0160	0.0000	0.0000	0.0000	0.4513	0.0050	0.0057	0.0432	0.0079	0.3940	0.0029	0.4226	0.0040	0.0000	0.0112	0.0000	0.0138	0.5996	0.0014	0.0000		0.0078	0.0105	0.0067			0.0081	0.0023	0.0000		0.0169	0.0132	0.6667			0.0054	0.0088		0.0066		0.0000	0.0570		0.2439			0.0211	0.0083	0.0000		0.0000	0.0044		0.0037	0.6949	0.9038	0.0034	0.0070	0.0323	0.0330	0.0000	0.0179	0.0000	0.0000	0.0000	0.2553	0.0063	0.0051		0.0543	0.0212			0.0063	0.3333	0.0000					0.0090		0.0062	0.0059		0.1572	0.0000	0.0627	0.0066		0.0000	0.3684	0.0049	0.0000	0.4384	0.0000	0.0000	0.0054	0.0110	0.0000	0.6482	
Tethya_wilhelma	0.0321	0.0975						0.4261	0.0123		0.0000	0.0000		0.1314	0.0000				0.0203						0.0938				0.5962	0.0000	0.0000			0.0000	0.0244	0.6062		0.0000	0.0104		0.0192	0.0078	0.0069		0.5500						0.3136	0.4914	0.0000				0.0000							0.2911											0.2453					0.0000										0.5618		0.2697	0.0000											0.2846		0.0000		0.1977			0.3707			0.0088		0.0066					0.0183			0.0141													0.0440		0.0179	0.0000				0.0375			0.0000									0.0000	0.0147	0.6816		0.6211	0.0059						0.4604		0.0301				0.0000	0.4641					
Spizellomyces_punctatus	0.0334	0.0000	0.0000	0.0026	0.0095	0.0014		0.0341	0.0247	0.0698	0.0000	0.0000	0.1254	0.0000	0.0000	0.0181	0.0157	0.0169	0.0203	0.1873	0.0052	0.0000		0.0392	0.0000	0.0060	0.0000	0.0656	0.0641	0.0000	0.0097	0.0377	0.0000	0.0000		0.0063	0.0160	0.0000	0.0104		0.0064	0.1562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0455	0.0000	0.0237	0.0400	0.0353	0.0237	0.0524	0.0170	0.0000	0.0383	0.0000	0.0333	0.0000	0.0045	0.0000	0.0042	0.0000	0.0081	0.0000	0.0180	0.2312	0.0000	0.0000	0.1963		0.0956	0.0377	0.0428	0.0074	0.0107	0.0034	0.0000	0.0035	0.0044	0.0101	0.0057	0.0133	0.0079	0.0060	0.0029	0.0356	0.0000	0.0047	0.0000	0.0000	0.0000	0.0054	0.0028	0.0070	0.0037	0.0078	0.0316	0.3512	0.0061		0.0244	0.0180	0.0000	0.0046	0.1017	0.0132	0.0099	0.0086		0.2228	0.0088	0.0294	0.0066	0.0337	0.0000	0.0000	0.0209	0.0244	0.0489	0.0000	0.0141	0.0249	0.0091	0.0102	0.0000	0.0044	0.0129	0.0037	0.0000	0.0000	0.3307		0.0161	0.0440	0.3692		0.0000	0.0456	0.0000	0.0000	0.0375	0.1015		0.0078	0.0212	0.0000	0.0157	0.0021	0.0000			0.7652	0.1084	0.0000	0.0628	0.0462	0.0435	0.0059	0.0076	0.0569	0.0190		0.0166	0.0000	0.0000	0.0000	0.0146	0.0037	0.0420	0.0000	0.0000	0.0054	0.0000		0.0000	0.0000
Drosophila_melanogaster	0.0121	0.0000	0.0000	0.0026	0.0109	0.0014	0.0308	0.0341		0.0279	0.0267	0.0000	0.0000	0.0000	0.0000	0.0120	0.0471	0.0000	0.0203	0.0000	0.0156	0.0000	0.0156	0.0065	0.0000	0.0030	0.0000	0.0656	0.0000	0.0000	0.0000	0.0040	0.0000	0.0000	0.0366	0.0000	0.0080	0.0000	0.0208	0.0045	0.1474	0.0078	0.0000	0.0156	0.0000	0.0066	0.0000	0.0000	0.0000	0.0065	0.2426	0.0400	0.0353	0.0053	0.0667	0.0024	0.0000	0.0000	0.0000	0.0250	0.0000	0.0045	0.0037	0.0000	0.0260	0.0061	0.0033	0.0216	0.0145	0.0000	0.0000	0.0623	0.0050		0.0000	0.0000	0.0074	0.0214	0.0034	0.0000	0.0210	0.0531	0.0025	0.0057	0.0166	0.0158	0.0000	0.0029	0.0000	0.0080	0.2269	0.0028	0.0000	0.0031	0.0000	0.0028	0.0000	0.0000	0.0156	0.0316	0.0033	0.0061	0.0000	0.0081		0.0000	0.0000	0.0169	0.0000	0.0099	0.0086	0.0203	0.0054	0.0088	0.0098	0.0066	0.0000	0.0000	0.0759	0.0000	0.0183	0.0000	0.0031	0.0141	0.0028	0.0091	0.0068	0.0058	0.0044	0.0043	0.0037	0.0000	0.0000	0.0023	0.0699	0.0323	0.0220	0.0000	0.0179	0.0000	0.0000	0.0000	0.0000	0.0063	0.0102	0.0043	0.0078	0.0035	0.0052	0.0020	0.0021	0.0754	0.0000		0.0029	0.0120	0.0147	0.0090		0.0062	0.0000	0.0000	0.0114	0.0190	0.0000	0.0066	0.0000	0.0000	0.0301	0.0049	0.0148	0.0030	0.0000	0.0000	0.0054	0.0276	0.0000	0.0000	0.0036
Daphnia_pulex	0.0181	0.0000	0.0158	0.0026	0.0232	0.0014	0.0096	0.0057		0.0000	0.0267	0.0000	0.0033	0.0000	0.0000	0.0120	0.0314	0.0000	0.0203	0.1171	0.0052	0.0000	0.0000	0.0065	0.0000	0.0000	0.0000		0.0385	0.0000	0.0000	0.0000	0.0000	0.0000		0.0000	0.0080	0.0000	0.0208	0.0045	0.0128	0.0078	0.0000	0.0187	0.0000	0.0000	0.0000	0.0000	0.0000		0.0473	0.0343	0.0353	0.0053	0.0143	0.0024	0.0000	0.0055		0.1458	0.0000	0.0814	0.0037	0.0000	0.0065	0.0000	0.0000	0.2554	0.0116	0.0552	0.0000	0.2555	0.0200		0.0314	0.0000	0.0074	0.0160	0.0034	0.0000	0.0175	0.1283	0.0025	0.0057	0.0033	0.0079	0.0507	0.0000	0.0031	0.0279	0.0000	0.0225	0.0000	0.0000	0.0000	0.0042	0.0000	0.0000	0.0078	0.0737	0.0033	0.0061	0.0000	0.0081		0.0000	0.0000	0.0282	0.0000	0.0363	0.0086	0.0203	0.0217	0.0088		0.0066	0.0000	0.0000		0.0126	0.0183	0.0098	0.0000	0.0141	0.3867	0.0045	0.0136	0.0000	0.0044	0.0043	0.0037	0.0024	0.0000	0.0045	0.1189	0.0323	0.0440	0.0308	0.0179	0.0000	0.0000	0.0000	0.0000	0.0063		0.0043	0.0078	0.0212	0.0000	0.0039	0.0021	0.0000	0.0000		0.0058	0.0964	0.0147	0.0269		0.0062	0.6450	0.0382	0.0023	0.0190	0.0000	0.0565	0.0000	0.0000		0.0049	0.0000	0.0030	0.0000	0.0000			0.0000	0.0000	0.0000
Lithobius_forficatus	0.1215	0.0000	0.0053	0.0026	0.7738	0.0014	0.0000	0.0057		0.4419	0.0000	0.0000	0.0198	0.0000	0.0000	0.0120	0.1152		0.0203		0.0208	0.0000		0.0065	0.0000	0.6407	0.0000	0.0656	0.0000		0.0000	0.7937	0.0000	0.0000		0.0063	0.0080	0.1811	0.0208	0.0045	0.0128	0.4375	0.0000		0.0038	0.0000	0.0000	0.0724	0.0303	0.0000		0.0171	0.0000		0.0143	0.0024	0.0000	0.0000	0.0000	0.0083	0.3206	0.0724	0.0000	0.0000	0.4773	0.0081	0.0000	0.0000	0.0058	0.0759	0.4084	0.2710	0.0050	0.0068	0.0000	0.0000	0.0074	0.0214	0.0000	0.0000	0.1888		0.5390	0.0227	0.0066	0.0079	0.7343	0.0000	0.0000	0.4303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0028	0.0000	0.5833	0.2031	0.0105	0.0033	0.0061	0.0000	0.0081		0.0000	0.0000	0.0169	0.0000	0.0033	0.0086	0.0102	0.0109	0.0088	0.0098	0.0066	0.0000		0.0570	0.6946	0.0854	0.0065	0.7908	0.0141	0.0028	0.0091	0.0068	0.0000	0.0044	0.4784	0.6431		0.0000	0.0023	0.1189	0.0323	0.0440	0.2308	0.0179	0.0000	0.0000	0.4655	0.0000	0.0063	0.0051	0.0043	0.0078			0.7210	0.0000	0.0000	0.7753	0.3663	0.3362	0.0000		0.0090	0.0000	0.0062	0.0059	0.1679	0.6515	0.0000	0.0000		0.2158	0.1436	0.0000	0.0049	0.7011	0.0210	0.0000	0.1989	0.0054		0.0105	0.3794	
Amoebidium_parasiticum	0.0358	0.0000	0.0039	0.0000	0.0014	0.0014	0.6416		0.0123	0.0000	0.0267	0.0000	0.0297	0.0000	0.0000	0.0000	0.4346	0.0000	0.0203	0.0334	0.0052	0.0000	0.0000	0.0392	0.0000	0.0060	0.0000	0.0656		0.0000	0.0194	0.0040	0.0000	0.0000	0.0244	0.0000	0.0160	0.0000	0.0312	0.0493	0.0192	0.0391	0.0000	0.0031	0.1000	0.0000	0.0043	0.0000	0.0530		0.0059		0.0000	0.0343	0.1476	0.0024	0.0000	0.0000	0.0000	0.0125	0.0000	0.0045	0.0000	0.0042	0.0000	0.0000	0.0000	0.0144	0.0058	0.0069	0.0038	0.6199	0.1850	0.0819	0.0377	0.0321		0.0107	0.0034	0.0000	0.0070	0.0265	0.0000		0.0033	0.0079	0.0179	0.0058	0.0046	0.0040	0.0078	0.0112	0.0000	0.0092	0.3804		0.0000		0.0078		0.3378	0.0061	0.0000	0.0081	0.0113		0.0000		0.0132	0.0231	0.0086	0.0102	0.0054	0.0088	0.0098	0.0066		0.0135	0.0000	0.0000	0.0183	0.0228	0.0000	0.0070	0.0083	0.0000	0.0068	0.0000	0.0131	0.0043	0.0112	0.0000		0.0148	0.0070	0.0323	0.0440	0.0667	0.0714	0.0000	0.0489	0.0000	0.0000	0.0250	0.0051	0.0129	0.0078	0.0000	0.0000	0.0825	0.0021	0.0000	0.0000		0.6928	0.0120	0.0147		0.0538	0.0062	0.0059	0.0000	0.0182	0.0190	0.0261	0.0100	0.0000	0.0000	0.0376	0.0340	0.0000	0.0060	0.0000	0.0000	0.0054	0.0000	0.0000	0.0000	0.0089
Nanomia_bijuga	0.2240	0.0000	0.2026	0.0000		0.0014	0.3160	0.1705	0.3827	0.0930	0.0533	0.0000	0.6073		0.0000	0.0120	0.1204	0.0211	0.0203		0.7448		0.0000	0.0915	0.0000	0.8443		0.0000		0.0000		0.5615	0.0000	0.0000	0.0244	0.0000	0.0080		0.0312	0.5785		0.0078	0.0000	0.4517	0.0038	0.0000	0.0385	0.7138	0.3864	0.7290	0.4379	0.5886	0.0353	0.0000	0.0571	0.4150	0.0000	0.0000	0.0000		0.0687	0.4570	0.1328	0.0000	0.2500	0.0040		0.0000	0.1416			0.3240	0.0800			0.0000	0.2353	0.0160	0.6250	0.3086	0.2517			0.0057	0.7076	0.0079	0.0119	0.3948	0.9056				0.4764	0.0000	0.6721	0.5523	0.0000		0.0078	0.2000	0.0033	0.0061	0.5435	0.0081	0.8739	0.0000	0.0000	0.2090	0.0000	0.6832	0.0086	0.0000	0.5217	0.0000	0.3529	0.0592	0.3034		0.2278	0.5105	0.0122	0.0228			0.0028	0.0000	0.0068	0.0523	0.0044	0.0043		0.0000	0.9212	0.7830	0.0769	0.0323	0.0440	0.0000	0.3125	0.0000	0.1336	0.5966	0.2553	0.0063			0.0078	0.6466	0.2753		0.5751	0.8087	0.6446	0.1753		0.1446	0.0147	0.5785	0.0000	0.3727	0.6213	0.0000	0.5125	0.0190	0.6110	0.3455	0.0000	0.0000	0.0301	0.5388	0.0923		0.0000	0.0055		0.3812	0.0737	0.0000	0.3262
Bolocera_tuediae	0.0624	0.1992				0.0014			0.0247			0.0000			0.0227	0.0120						0.0000							0.0000	0.0000	0.0000				0.0244		0.4160		0.0208	0.0000	0.0769	0.2656			0.0038						0.3373								0.6419	0.3625		0.2805		0.0042						0.6276		0.8037		0.5904							0.2273					0.0079						0.6180	0.0047						0.0078			0.0061		0.0081		0.0000	0.5231		0.0000		0.2414	0.0051	0.2663				0.0000							0.2113				0.5233		0.3707							0.0330		0.0179		0.5765	0.0552									0.1755			0.7760			0.0147	0.0090		0.5342			0.3121	0.2286						0.0049			0.1967						
