	Metazoa_Choano_RCFV_strict.phy	Gene_0010	Gene_0026	Gene_0027	Gene_0030	Gene_0033	Gene_0034	Gene_0035	Gene_0066	Gene_0069	Gene_0076	Gene_0077	Gene_0088	Gene_0089	Gene_0101	Gene_0102	Gene_0113	Gene_0114	Gene_0121	Gene_0134	Gene_0145	Gene_0153	Gene_0164	Gene_0169	Gene_0174	Gene_0185	Gene_0191	Gene_0194	Gene_0200	Gene_0201	Gene_0202	Gene_0226	Gene_0236	Gene_0245	Gene_0251	Gene_0252	Gene_0260	Gene_0281	Gene_0295	Gene_0303	Gene_0317	Gene_0320	Gene_0328	Gene_0330	Gene_0334	Gene_0335	Gene_0337	Gene_0348	Gene_0349	Gene_0350	Gene_0351	Gene_0360	Gene_0376	Gene_0399	Gene_0406	Gene_0414	Gene_0420	Gene_0422	Gene_0424	Gene_0428	Gene_0435	Gene_0438	Gene_0441	Gene_0443	Gene_0445	Gene_0471	Gene_0478	Gene_0481	Gene_0483	Gene_0507	Gene_0509	Gene_0511	Gene_0518	Gene_0521	Gene_0531	Gene_0542	Gene_0544	Gene_0545	Gene_0557	Gene_0563	Gene_0575	Gene_0580	Gene_0581	Gene_0587	Gene_0596	Gene_0610	Gene_0658	Gene_0701	Gene_0703	Gene_0708	Gene_0714	Gene_0718	Gene_0723	Gene_0729	Gene_0731	Gene_0740	Gene_0771	Gene_0774	Gene_0784	Gene_0798	Gene_0809	Gene_0814	Gene_0831	Gene_0842	Gene_0843	Gene_0846	Gene_0857	Gene_0858	Gene_0873	Gene_0884	Gene_0893	Gene_0902	Gene_0906	Gene_0915	Gene_0934	Gene_0961	Gene_0980	Gene_0985	Gene_0986	Gene_0989	Gene_0992	Gene_0995	Gene_0997	Gene_1015	Gene_1018	Gene_1019	Gene_1023	Gene_1034
Strongylocentrotus_purpatus	0.2447	0.0000	0.0080	0.0021		0.0017	0.5268	0.2709	0.0052	0.0265	0.4527	0.1085	0.0646	0.0061	0.3566	0.1968	0.0000	0.5956	0.0000	0.0000		0.0043	0.0051	0.0105	0.0000	0.0000	0.0123		0.0000	0.5628	0.0160	0.0000	0.0588	0.0021	0.0594	0.2060	0.0000	0.1164	0.0000	0.0000	0.0000	0.1045	0.0000	0.0000	0.2011		0.1198	0.0000		0.0000	0.0000	0.1820	0.0000	0.0048	0.0219	0.0108		0.0036	0.0000	0.3018	0.4653			0.4314	0.0117	0.2776	0.0000	0.0108	0.0053	0.0000	0.0000	0.0117		0.1254	0.1840	0.0000	0.4407	0.3048	0.2520		0.0101	0.6761	0.0000	0.0271	0.0000	0.0061	0.0000	0.0026	0.0000	0.0000	0.3204	0.2338	0.0026	0.4515	0.0000	0.0000	0.1389	0.0051	0.0323	0.0000	0.0025	0.0017	0.0000	0.0000	0.0079	0.1854	0.0094	0.0000			0.0050	0.0000		0.0035	0.0044	0.0578	0.0052			0.0016	0.0000	0.0000	0.0000	0.6831	0.3062	0.1782	0.0073	0.7359
Monosiga_brevicolis	0.0999	0.0000	0.0080	0.0021	0.0326	0.0033		0.0000	0.0995	0.0000	0.1235	0.0000	0.0092	0.0182	0.0668	0.0426	0.0811	0.0111	0.0000	0.0513	0.1014	0.1760	0.0960	0.0105	0.0733	0.0024	0.0432	0.1915	0.0000	0.0931	0.3529	0.0000	0.0105	0.0021	0.0188	0.0021	0.0105	0.0582	0.0000	0.0050	0.0000	0.0187	0.0033	0.0167	0.0070	0.0070	0.2719	0.0245	0.0612	0.1622	0.0000	0.0035	0.0000	0.0048	0.0109	0.0591	0.2044	0.0125	0.0292	0.0292		0.0244	0.0190	0.0049	0.0702	0.0000	0.0000	0.0253	0.0053	0.0000	0.0000	0.0078	0.0136		0.0259	0.0000	0.0034	0.0000	0.0040	0.5521	0.0051	0.0000	0.0309	0.0145	0.0207	0.0061	0.0253	0.0361	0.2500	0.0528	0.4311	0.0000	0.0289	0.0000	0.0000	0.0235	0.0021	0.0256		0.0332	0.0051	0.0151	0.0000	0.0000	0.0000	0.1573	0.0031	0.0073		0.0655	0.0050	0.0000	0.0000		0.1790	0.0091	0.1068	0.0000	0.0000	0.0062	0.3010	0.1600	0.0584	0.0066		0.2570	0.0587	0.0058
Beroe_sp_Antarctica	0.9418					0.3432		0.8873		0.0265																																0.1231					0.8346					0.5494								0.7719	0.6389	0.3062								0.8687										0.6661				0.7577																0.7168					0.3492				0.6901				0.8913					0.1871		0.6240								
Bolocera_tuediae	0.7556	0.0000	0.0119									0.0644		0.6474	0.1351		0.5372			0.0085				0.2789			0.0062		0.0000	0.4481		0.0000			0.7435				0.0000	0.5362	0.4072				0.5363	0.0386				0.7342					0.0219		0.6901			0.8292	0.0069					0.4612	0.0000	0.0650				0.0117	0.4336			0.0000	0.3153			0.7769	0.4835	0.7359				0.2744		0.6211	0.5057		0.3353	0.0000			0.0423	0.0000	0.1095	0.2205	0.0000					0.0000		0.5983	0.7327	0.0049		0.7202		0.0000	0.8234	0.5261				0.0000	0.1854			0.1800	0.2865	0.3103				
Pleurobrachia_sp_South_Carolina_USA	0.9088							0.1025											0.5563																														0.0029									0.5490				0.1545									0.0000									0.8017	0.0152	0.3256																0.0000	0.0000	0.4617	0.0127				0.0079					0.6131			0.8166															
Beroe_abyssicola	0.7833					0.0248		0.4422										0.0000	0.4857						0.0000					0.1255					0.7986							0.0672					0.4905					0.0017								0.0000	0.0069										0.0000						0.1831	0.1810	0.0000	0.5802																				0.0051		0.0017											0.0068							0.0016			0.0018	0.2397				0.4427
Acropora_digitifera	0.5732	0.3966	0.2068		0.3178			0.6764	0.0000		0.5679		0.0000	0.1945	0.2473	0.5862		0.2200	0.2517		0.2120	0.0086	0.1111		0.2443		0.0062			0.3225		0.3346		0.0021	0.5783	0.1501					0.0000		0.1304			0.6877	0.7338	0.4113		0.4234	0.0295	0.4575	0.0051			0.6075			0.0083		0.0069	0.3659	0.5975	0.0147		0.3633	0.5856	0.1733					0.3930	0.2624	0.4552		0.6102		0.3231	0.4694		0.1279	0.3709	0.4051	0.5287	0.0671	0.0000	0.5567	0.3409		0.0060	0.0000	0.2816	0.0000	0.4930		0.1347			0.2959		0.0403	0.0340			0.1517	0.0063	0.3195	0.2812		0.1372	0.7908		0.0523		0.5441		0.0000	0.0000	0.6069	0.0079			0.5205		0.1163		
Beroe_sp_Queensland_Australia	0.8578				0.6822		0.5769			0.0885								0.0000							0.0212			0.7376														0.0000					0.5114	0.0679				0.0017					0.6834					0.0027									0.1722						0.6576	0.5676		0.3620				0.8354	0.8540																	0.1412			0.0000								0.6644												0.0017	0.4747		0.6660
Eurhamphaea_vexilligera	0.8637				0.3612			0.4949										0.0978	0.7307		0.2212				0.2362																		0.3813					0.3528				0.0017								0.8596	0.0521										0.6707			0.1924			0.6644	0.1467		0.2298				0.4231	0.7736																	0.1933								0.8115										0.7441			0.6880					0.3825
Aphrocallistes_vastus	0.0627	0.0000	0.0060	0.0021	0.0093	0.0099	0.0017		0.0000	0.0000	0.0000	0.1220	0.0000	0.1155	0.0000	0.0264	0.0034	0.0022	0.0110	0.0171		0.1502	0.0505	0.0316	0.0016	0.0071	0.0926	0.0319	0.0000	0.0022	0.0508	0.0000	0.0063	0.0021	0.0000	0.0010	0.0184	0.0036	0.0000	0.0075		0.0000	0.0033	0.0024	0.0405	0.0000	0.0019	0.0019	0.0029	0.0023	0.0000	0.0017	0.0000	0.0190	0.0219	0.0054	0.0117	0.1087	0.0083	0.0035		0.0190	0.0111	0.0000	0.0117	0.0327	0.0027	0.0036	0.0053	0.0000	0.0000	0.0117	0.0000		0.0684	0.0000		0.0914	0.0040	0.0000	0.0329	0.0000	0.0066	0.0000	0.0023	0.0305	0.0000	0.0077	0.0000	0.0029	0.0060		0.0053	0.0000	0.0352	0.0157	0.0000	0.0333		0.0000	0.0051	0.0151	0.0415	0.0000	0.0079	0.0225	0.0031	0.0049	0.0078	0.0099	0.0075	0.0000	0.0000	0.0035	0.0044	0.0456	0.0312	0.0000	0.0056	0.0016	0.0000	0.0000	0.0055	0.0016	0.0035	0.0019	0.0098	0.0583
Bolinopsis_infundibulum	0.9619							0.8858										0.6400							0.7313																							0.5415				0.8440										0.5014															0.6169							0.2568																																				0.7847								0.4194
Periphyla_periphyla	0.5639	0.0000	0.0358	0.5514		0.6287			0.0262	0.0265	0.0000	0.1017	0.8062	0.6444	0.1153		0.6385		0.5982	0.0000	0.2696	0.0515	0.0051	0.2368		0.0000	0.0185		0.0000		0.2968	0.2047	0.0609	0.0021		0.4576	0.0000	0.3564	0.0000		0.0000	0.0037		0.7656	0.0014	0.0035		0.8623	0.4490	0.6869	0.0000		0.6616	0.0048	0.0273		0.8208	0.8093			0.3576			0.0049	0.0117	0.0000	0.0000		0.1164			0.0117	0.6233	0.0029	0.0236	0.0000	0.2610		0.7761		0.2025	0.6528	0.5784		0.7678	0.3720	0.0000	0.0026	0.4886	0.7097	0.2994	0.0000		0.0000		0.0000	0.5537	0.0000	0.0323			0.2269	0.6302	0.0000	0.0000	0.0169	0.6667	0.0049			0.0075	0.0000		0.3868			0.1589	0.0000	0.0056	0.8331	0.0000	0.4300			0.3564		0.0685	
