Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
Gene_0518	0 All_Taxa	45	0.0612	0.0174	0.0250	0.0597	0.0333	0.0357	0.0619	0.0096	0.0539	0.0863	0.0339	0.0515	0.0677	0.0216	0.0711	0.1021	0.1192	0.0450	0.0271	0.0170	0.3391	0.6609	0.5682	0.4318	0.1482	0.6982	0.1536	0.0849	0.0064	0.0027	0.0029	0.0049	0.0052	0.0032	0.0050	0.0014	0.0044	0.0053	0.0034	0.0043	0.0049	0.0039	0.0060	0.0063	0.0047	0.0043	0.0033	0.0029	0.0072	0.0072	0.0087	0.0087	0.0053	0.0091	0.0062	516.5716	836	1.00000	0.8879	0.1121	0.0000	0.0000	0.0954	0.0000	0.4743	0.0407	0.0732	0.0786	0.0813
Gene_0521	0 All_Taxa	43	0.0890	0.0209	0.0727	0.0535	0.0481	0.0375	0.0498	0.0147	0.0647	0.0552	0.0323	0.0544	0.0623	0.0279	0.0560	0.0567	0.0900	0.0355	0.0391	0.0398	0.3609	0.6391	0.5041	0.4959	0.1049	0.7840	0.1111	0.0838	0.0072	0.0045	0.0039	0.0047	0.0058	0.0027	0.0036	0.0017	0.0047	0.0040	0.0051	0.0043	0.0043	0.0028	0.0053	0.0044	0.0050	0.0032	0.0025	0.0043	0.0097	0.0097	0.0086	0.0086	0.0049	0.0072	0.0044	486.066669999999	798	1.00000	0.8679	0.1321	0.0000	0.0000	0.0865	0.0000	0.5090	0.0058	0.0146	0.0146	0.0292
Gene_0531	0 All_Taxa	42	0.0565	0.0208	0.0487	0.0632	0.0395	0.0278	0.0580	0.0130	0.0710	0.0620	0.0194	0.0603	0.0655	0.0213	0.0484	0.0765	0.1096	0.0396	0.0397	0.0592	0.3459	0.6541	0.5399	0.4601	0.1199	0.7432	0.1368	0.1015	0.0081	0.0035	0.0065	0.0043	0.0047	0.0045	0.0064	0.0031	0.0069	0.0057	0.0029	0.0048	0.0051	0.0020	0.0066	0.0074	0.0055	0.0040	0.0035	0.0059	0.0065	0.0065	0.0102	0.0102	0.0053	0.0125	0.0080	707.85492	779	0.96736	0.7650	0.2350	0.0000	0.0000	0.1128	0.0000	0.5772	0.0047	0.0283	0.0236	0.0307
Gene_0542	0 All_Taxa	40	0.0967	0.0062	0.0695	0.0376	0.0360	0.0337	0.0577	0.0046	0.0481	0.0607	0.0195	0.0479	0.1158	0.0436	0.0759	0.0640	0.0660	0.0274	0.0323	0.0568	0.3518	0.6482	0.4629	0.5371	0.1184	0.7698	0.1118	0.0562	0.0041	0.0017	0.0024	0.0034	0.0024	0.0017	0.0030	0.0004	0.0025	0.0031	0.0029	0.0028	0.0044	0.0022	0.0046	0.0030	0.0049	0.0026	0.0013	0.0025	0.0054	0.0054	0.0048	0.0048	0.0026	0.0036	0.0025	168.09533	741	1.00000	0.9530	0.0470	0.0000	0.0000	0.0421	0.0000	0.4984	0.1060	0.1751	0.2166	0.2442
Gene_0544	0 All_Taxa	44	0.0571	0.0217	0.0474	0.0348	0.0387	0.0409	0.0457	0.0105	0.0502	0.0777	0.0300	0.0469	0.0808	0.0331	0.0834	0.0627	0.1137	0.0387	0.0453	0.0407	0.3807	0.6193	0.4912	0.5088	0.1234	0.7669	0.1097	0.1099	0.0049	0.0041	0.0053	0.0057	0.0069	0.0048	0.0043	0.0020	0.0068	0.0064	0.0039	0.0041	0.0072	0.0067	0.0075	0.0061	0.0097	0.0056	0.0035	0.0044	0.0120	0.0120	0.0095	0.0095	0.0061	0.0087	0.0069	513.53014	817	1.00000	0.7286	0.2714	0.0000	0.0000	0.1459	0.0000	0.5782	0.0000	0.0169	0.0169	0.0271
Gene_0545	0 All_Taxa	40	0.0836	0.0200	0.0394	0.0427	0.0374	0.0344	0.0661	0.0077	0.0697	0.0646	0.0264	0.0510	0.0663	0.0322	0.0447	0.0791	0.1380	0.0421	0.0342	0.0205	0.3551	0.6449	0.5392	0.4608	0.1308	0.7392	0.1301	0.1051	0.0110	0.0028	0.0048	0.0048	0.0048	0.0037	0.0066	0.0015	0.0067	0.0086	0.0028	0.0050	0.0057	0.0044	0.0053	0.0068	0.0064	0.0057	0.0048	0.0030	0.0107	0.0107	0.0121	0.0121	0.0076	0.0133	0.0067	837.028369999999	741	0.0079509	0.7087	0.2913	0.0000	0.0000	0.1427	0.0000	0.6270	0.0000	0.0000	0.0000	0.0000
Gene_0557	0 All_Taxa	39	0.0678	0.0282	0.0574	0.0643	0.0341	0.0316	0.0434	0.0106	0.0723	0.0563	0.0265	0.0371	0.0862	0.0253	0.0563	0.0446	0.1218	0.0364	0.0537	0.0460	0.3827	0.6173	0.4736	0.5264	0.0997	0.8187	0.0817	0.0598	0.0045	0.0017	0.0025	0.0038	0.0025	0.0027	0.0027	0.0014	0.0037	0.0046	0.0025	0.0026	0.0033	0.0022	0.0033	0.0028	0.0045	0.0027	0.0034	0.0023	0.0066	0.0066	0.0068	0.0068	0.0033	0.0056	0.0028	455.31295	722	1.00000	0.7629	0.2371	0.0000	0.0000	0.1129	0.0000	0.6085	0.0000	0.0000	0.0000	0.0000
Gene_0563	0 All_Taxa	51	0.0611	0.0185	0.0462	0.0409	0.0346	0.0402	0.0571	0.0082	0.0549	0.0696	0.0303	0.0632	0.0613	0.0235	0.0546	0.0605	0.1419	0.0427	0.0441	0.0466	0.3867	0.6133	0.5058	0.4942	0.1267	0.7495	0.1238	0.0934	0.0047	0.0033	0.0042	0.0053	0.0048	0.0035	0.0051	0.0023	0.0057	0.0074	0.0044	0.0034	0.0050	0.0033	0.0078	0.0065	0.0051	0.0050	0.0036	0.0032	0.0122	0.0122	0.0127	0.0127	0.0071	0.0104	0.0068	588.809510000001	950	1.00000	0.6864	0.3136	0.0000	0.0000	0.1801	0.0000	0.5394	0.0050	0.0248	0.0248	0.0298
Gene_0575	0 All_Taxa	47	0.0658	0.0211	0.0698	0.0547	0.0291	0.0296	0.0638	0.0143	0.0539	0.1013	0.0294	0.0472	0.0842	0.0288	0.0600	0.0609	0.1013	0.0310	0.0149	0.0389	0.3245	0.6755	0.5214	0.4786	0.1651	0.7268	0.1081	0.069	0.0042	0.0019	0.0023	0.0038	0.0027	0.0021	0.0034	0.0009	0.0041	0.0080	0.0034	0.0036	0.0059	0.0023	0.0037	0.0040	0.0034	0.0034	0.0022	0.0036	0.0058	0.0058	0.0080	0.0080	0.0067	0.0086	0.0034	344.93591	874	1.00000	0.9009	0.0991	0.0000	0.0000	0.0788	0.0000	0.4429	0.0481	0.1013	0.1316	0.1747
Gene_0580	0 All_Taxa	42	0.0736	0.0210	0.0404	0.0570	0.0313	0.0303	0.0780	0.0030	0.0635	0.0622	0.0260	0.0537	0.0868	0.0190	0.0695	0.0725	0.0927	0.0509	0.0380	0.0305	0.3333	0.6667	0.5395	0.4605	0.1402	0.7336	0.1262	0.0609	0.0043	0.0019	0.0040	0.0036	0.0021	0.0020	0.0045	0.0005	0.0037	0.0040	0.0023	0.0022	0.0037	0.0025	0.0041	0.0045	0.0040	0.0023	0.0021	0.0023	0.0046	0.0046	0.0064	0.0064	0.0057	0.0087	0.0042	378.31309	779	1.00000	0.8329	0.1671	0.0000	0.0000	0.1116	0.0000	0.5397	0.0216	0.0532	0.0698	0.0797
Gene_0581	0 All_Taxa	43	0.0531	0.0191	0.0559	0.0552	0.0365	0.0331	0.0618	0.0051	0.0403	0.0624	0.0402	0.0562	0.0606	0.0326	0.0607	0.0846	0.0976	0.0347	0.0538	0.0565	0.3670	0.6330	0.5165	0.4835	0.1242	0.7349	0.1408	0.0622	0.0042	0.0020	0.0028	0.0034	0.0026	0.0027	0.0031	0.0009	0.0033	0.0045	0.0029	0.0023	0.0041	0.0026	0.0047	0.0034	0.0045	0.0032	0.0023	0.0029	0.0055	0.0055	0.0048	0.0048	0.0059	0.0061	0.0034	353.82051	798	1.00000	0.9037	0.0963	0.0000	0.0000	0.0760	0.0000	0.4887	0.0110	0.0486	0.0728	0.0883
Gene_0587	0 All_Taxa	51	0.0694	0.0228	0.0407	0.0535	0.0369	0.0454	0.0639	0.0111	0.0671	0.0697	0.0224	0.0528	0.0743	0.0229	0.0566	0.0681	0.0935	0.0474	0.0469	0.0345	0.3344	0.6656	0.5506	0.4494	0.1336	0.7455	0.1208	0.0867	0.0051	0.0027	0.0031	0.0071	0.0053	0.0044	0.0049	0.0027	0.0057	0.0057	0.0031	0.0040	0.0057	0.0026	0.0032	0.0042	0.0050	0.0046	0.0038	0.0037	0.0087	0.0087	0.0072	0.0072	0.0036	0.0070	0.0051	516.433969999999	950	1.00000	0.7849	0.2151	0.0000	0.0000	0.1566	0.0000	0.4733	0.0072	0.0235	0.0235	0.0344
Gene_0596	0 All_Taxa	46	0.0592	0.0271	0.0354	0.0486	0.0380	0.0450	0.0515	0.0085	0.0661	0.0531	0.0237	0.0507	0.0732	0.0280	0.0672	0.0654	0.1363	0.0474	0.0488	0.0266	0.3704	0.6296	0.5210	0.4790	0.1046	0.7793	0.1161	0.1009	0.0076	0.0024	0.0042	0.0045	0.0052	0.0056	0.0053	0.0010	0.0056	0.0056	0.0042	0.0065	0.0069	0.0036	0.0098	0.0048	0.0052	0.0051	0.0047	0.0034	0.0094	0.0094	0.0118	0.0118	0.0053	0.0095	0.0069	1120.70665	855	0.0000000021599	0.7225	0.2775	0.0000	0.0000	0.1694	0.0000	0.5627	0.0000	0.0000	0.0000	0.0000
Gene_0610	0 All_Taxa	38	0.0509	0.0140	0.0312	0.0431	0.0454	0.0218	0.0627	0.0009	0.0492	0.0657	0.0315	0.0606	0.0433	0.0350	0.0759	0.0833	0.1208	0.0579	0.0388	0.0679	0.3867	0.6133	0.5388	0.4612	0.1284	0.7277	0.1440	0.1095	0.0080	0.0032	0.0041	0.0055	0.0052	0.0043	0.0072	0.0007	0.0068	0.0076	0.0043	0.0053	0.0053	0.0046	0.0068	0.0077	0.0070	0.0065	0.0039	0.0051	0.0106	0.0106	0.0102	0.0102	0.0061	0.0112	0.0060	531.118919999999	703	1.00000	0.9262	0.0738	0.0000	0.0000	0.0409	0.0000	0.5369	0.0122	0.1098	0.0915	0.1341
Gene_0658	0 All_Taxa	43	0.0737	0.0073	0.0260	0.0635	0.0514	0.0333	0.0420	0.0121	0.0542	0.0910	0.0308	0.0718	0.0689	0.0104	0.0438	0.0853	0.1217	0.0526	0.0302	0.0300	0.3423	0.6577	0.5628	0.4372	0.1330	0.7099	0.1571	0.1037	0.0068	0.0029	0.0043	0.0062	0.0067	0.0035	0.0059	0.0012	0.0079	0.0075	0.0035	0.0062	0.0067	0.0031	0.0058	0.0061	0.0068	0.0057	0.0036	0.0035	0.0097	0.0097	0.0112	0.0112	0.0065	0.0104	0.0061	384.30468	798	1.00000	0.9507	0.0493	0.0000	0.0000	0.0447	0.0000	0.4621	0.0000	0.0633	0.0886	0.1456
Gene_0701	0 All_Taxa	43	0.0608	0.0211	0.0506	0.0564	0.0357	0.0384	0.0386	0.0127	0.0684	0.0834	0.0332	0.0480	0.0655	0.0197	0.0461	0.0681	0.1129	0.0521	0.0480	0.0405	0.3541	0.6459	0.5298	0.4702	0.1220	0.7619	0.1161	0.0876	0.0052	0.0020	0.0046	0.0048	0.0039	0.0037	0.0046	0.0015	0.0057	0.0070	0.0050	0.0044	0.0047	0.0030	0.0053	0.0043	0.0051	0.0057	0.0028	0.0041	0.0083	0.0083	0.0105	0.0105	0.0058	0.0077	0.0034	564.94439	798	1.00000	0.8681	0.1319	0.0000	0.0000	0.0899	0.0000	0.5089	0.0129	0.0335	0.0335	0.0412
Gene_0703	0 All_Taxa	41	0.0459	0.0147	0.0256	0.0492	0.0361	0.0367	0.0868	0.0106	0.0465	0.1073	0.0339	0.0727	0.0929	0.0311	0.0495	0.0597	0.1044	0.0333	0.0364	0.0267	0.3074	0.6926	0.5741	0.4259	0.1941	0.6735	0.1324	0.1059	0.0067	0.0026	0.0037	0.0055	0.0057	0.0037	0.0079	0.0011	0.0045	0.0108	0.0046	0.0050	0.0096	0.0036	0.0072	0.0048	0.0072	0.0040	0.0038	0.0034	0.0090	0.0090	0.0114	0.0114	0.0081	0.0090	0.0052	413.86405	760	1.00000	0.9146	0.0854	0.0000	0.0000	0.0655	0.0000	0.5066	0.0398	0.0852	0.0966	0.1477
Gene_0708	0 All_Taxa	39	0.0813	0.0295	0.0695	0.0688	0.0324	0.0230	0.0447	0.0128	0.0856	0.0447	0.0232	0.0397	0.1011	0.0278	0.0530	0.0399	0.1084	0.0302	0.0355	0.0490	0.3632	0.6368	0.4662	0.5338	0.0894	0.8311	0.0795	0.0823	0.0071	0.0035	0.0039	0.0044	0.0034	0.0026	0.0046	0.0010	0.0054	0.0050	0.0029	0.0036	0.0066	0.0031	0.0069	0.0026	0.0048	0.0042	0.0027	0.0039	0.0108	0.0108	0.0079	0.0079	0.0055	0.0061	0.0033	705.977240000001	722	0.65809	0.7678	0.2322	0.0000	0.0000	0.1383	0.0000	0.6060	0.0015	0.0029	0.0044	0.0103
Gene_0714	0 All_Taxa	39	0.0521	0.0349	0.0363	0.0511	0.0386	0.0408	0.0523	0.0132	0.0565	0.0772	0.0229	0.0405	0.0694	0.0364	0.0453	0.0937	0.1114	0.0709	0.0300	0.0264	0.3014	0.6986	0.5928	0.4072	0.1295	0.7364	0.1342	0.0895	0.0080	0.0024	0.0029	0.0038	0.0045	0.0044	0.0048	0.0014	0.0048	0.0076	0.0030	0.0037	0.0045	0.0027	0.0059	0.0066	0.0056	0.0061	0.0036	0.0032	0.0089	0.0089	0.0090	0.0090	0.0069	0.0097	0.0063	591.03127	722	0.99987	0.8703	0.1297	0.0000	0.0000	0.0797	0.0000	0.5534	0.0060	0.0329	0.0329	0.0419
Gene_0718	0 All_Taxa	41	0.0812	0.0127	0.0815	0.0630	0.0331	0.0080	0.0542	0.0067	0.0602	0.1040	0.0227	0.0630	0.0899	0.0167	0.0815	0.0459	0.0724	0.0334	0.0099	0.0601	0.3344	0.6656	0.4942	0.5058	0.1583	0.7328	0.1089	0.0718	0.0055	0.0028	0.0030	0.0032	0.0036	0.0029	0.0022	0.0002	0.0044	0.0037	0.0027	0.0046	0.0054	0.0021	0.0073	0.0047	0.0034	0.0041	0.0027	0.0034	0.0077	0.0077	0.0068	0.0068	0.0035	0.0046	0.0043	249.674639999999	760	1.00000	0.9758	0.0242	0.0000	0.0000	0.0229	0.0000	0.4736	0.1104	0.1623	0.2013	0.2273
Gene_0723	0 All_Taxa	40	0.0750	0.0132	0.0663	0.0475	0.0402	0.0397	0.0497	0.0025	0.0791	0.0444	0.0338	0.0467	0.0722	0.0297	0.0503	0.0720	0.1066	0.0428	0.0435	0.0447	0.3564	0.6436	0.5051	0.4949	0.0942	0.7871	0.1187	0.0939	0.0077	0.0021	0.0049	0.0054	0.0043	0.0044	0.0042	0.0014	0.0064	0.0062	0.0044	0.0043	0.0056	0.0036	0.0050	0.0054	0.0054	0.0052	0.0042	0.0041	0.0096	0.0096	0.0086	0.0086	0.0070	0.0107	0.0058	621.435650000001	741	0.99947	0.8280	0.1720	0.0000	0.0000	0.1115	0.0000	0.5642	0.0026	0.0079	0.0105	0.0184
Gene_0729	0 All_Taxa	41	0.0813	0.0120	0.0285	0.0381	0.0263	0.0368	0.0593	0.0091	0.0697	0.0846	0.0250	0.0465	0.0611	0.0219	0.0662	0.0824	0.1186	0.0426	0.0495	0.0403	0.3900	0.6100	0.5203	0.4797	0.1440	0.7271	0.1289	0.087	0.0068	0.0023	0.0030	0.0044	0.0042	0.0027	0.0053	0.0004	0.0059	0.0056	0.0032	0.0045	0.0053	0.0030	0.0051	0.0066	0.0071	0.0047	0.0041	0.0030	0.0124	0.0124	0.0131	0.0131	0.0044	0.0103	0.0085	485.735970000001	760	1.00000	0.8705	0.1295	0.0000	0.0000	0.0943	0.0000	0.5304	0.0000	0.0242	0.0242	0.0667
Gene_0731	0 All_Taxa	39	0.0719	0.0162	0.0433	0.0444	0.0382	0.0213	0.0649	0.0042	0.0490	0.0747	0.0248	0.0674	0.0800	0.0330	0.0867	0.0693	0.0895	0.0217	0.0476	0.0519	0.3766	0.6234	0.5001	0.4999	0.1397	0.7235	0.1368	0.0796	0.0035	0.0018	0.0034	0.0030	0.0041	0.0026	0.0051	0.0008	0.0043	0.0080	0.0038	0.0045	0.0053	0.0031	0.0061	0.0053	0.0041	0.0034	0.0040	0.0034	0.0068	0.0068	0.0059	0.0059	0.0060	0.0059	0.0067	416.161730000001	722	1.00000	0.9036	0.0964	0.0000	0.0000	0.0653	0.0000	0.5363	0.0423	0.0845	0.0845	0.1197
Gene_0740	0 All_Taxa	43	0.0894	0.0142	0.0705	0.0456	0.0397	0.0604	0.0875	0.0021	0.0359	0.1084	0.0164	0.0594	0.0724	0.0248	0.0438	0.0568	0.0663	0.0375	0.0452	0.0235	0.2868	0.7132	0.5703	0.4297	0.1959	0.6878	0.1162	0.0765	0.0048	0.0021	0.0024	0.0039	0.0041	0.0047	0.0037	0.0013	0.0046	0.0066	0.0031	0.0039	0.0053	0.0021	0.0045	0.0047	0.0050	0.0038	0.0036	0.0023	0.0065	0.0065	0.0062	0.0062	0.0050	0.0067	0.0056	365.23596	798	1.00000	0.9776	0.0224	0.0000	0.0000	0.0212	0.0000	0.4469	0.0078	0.0353	0.0314	0.0471
Gene_0771	0 All_Taxa	43	0.0704	0.0134	0.0585	0.0466	0.0308	0.0369	0.0577	0.0013	0.0578	0.0700	0.0290	0.0628	0.0700	0.0274	0.0602	0.0753	0.0870	0.0464	0.0532	0.0453	0.3465	0.6535	0.5250	0.4750	0.1277	0.7342	0.1381	0.0708	0.0061	0.0020	0.0048	0.0038	0.0027	0.0042	0.0032	0.0009	0.0035	0.0061	0.0033	0.0030	0.0048	0.0018	0.0036	0.0035	0.0026	0.0041	0.0028	0.0037	0.0090	0.0090	0.0092	0.0092	0.0058	0.0074	0.0035	455.243469999999	798	1.00000	0.8924	0.1076	0.0000	0.0000	0.0813	0.0000	0.4951	0.0147	0.0358	0.0316	0.0442
Gene_0774	0 All_Taxa	44	0.0610	0.0066	0.0650	0.0380	0.0341	0.0191	0.0682	0.0000	0.0514	0.0799	0.0442	0.0533	0.0866	0.0239	0.0696	0.0925	0.1033	0.0368	0.0221	0.0442	0.3445	0.6555	0.5039	0.4961	0.1481	0.7061	0.1459	0.0403	0.0036	0.0010	0.0020	0.0025	0.0023	0.0014	0.0015	0.0000	0.0042	0.0019	0.0021	0.0019	0.0024	0.0014	0.0022	0.0028	0.0022	0.0027	0.0013	0.0012	0.0051	0.0051	0.0048	0.0048	0.0017	0.0030	0.0029	159.01187	817	1.00000	0.9473	0.0527	0.0000	0.0000	0.0310	0.0000	0.4516	0.2256	0.2513	0.2538	0.2667
Gene_0784	0 All_Taxa	47	0.1103	0.0498	0.0946	0.0890	0.0077	0.0387	0.1031	0.0195	0.0617	0.1387	0.0378	0.0094	0.0749	0.0143	0.0533	0.0242	0.0317	0.0230	0.0120	0.0063	0.2709	0.7291	0.5596	0.4404	0.2418	0.7246	0.0336	0.1077	0.0092	0.0039	0.0045	0.0085	0.0052	0.0037	0.0070	0.0028	0.0079	0.0075	0.0069	0.0034	0.0095	0.0033	0.0076	0.0034	0.0047	0.0040	0.0013	0.0035	0.0137	0.0137	0.0109	0.0109	0.0069	0.0079	0.0039	297.537499999999	874	1.00000	0.9746	0.0254	0.0000	0.0000	0.0166	0.0000	0.3973	0.2151	0.3011	0.3226	0.3656
Gene_0798	0 All_Taxa	45	0.0721	0.0261	0.0418	0.0406	0.0346	0.0492	0.0564	0.0187	0.0721	0.0625	0.0243	0.0589	0.0608	0.0225	0.0557	0.0587	0.1213	0.0471	0.0488	0.0278	0.3687	0.6313	0.5286	0.4714	0.1188	0.7636	0.1176	0.1017	0.0070	0.0037	0.0034	0.0047	0.0044	0.0040	0.0067	0.0025	0.0055	0.0085	0.0033	0.0052	0.0074	0.0029	0.0075	0.0044	0.0075	0.0050	0.0047	0.0033	0.0072	0.0072	0.0085	0.0085	0.0078	0.0085	0.0057	649.295409999999	836	1.00000	0.8349	0.1651	0.0000	0.0000	0.1040	0.0000	0.5057	0.0026	0.0255	0.0357	0.0332
Gene_0809	0 All_Taxa	46	0.0641	0.0106	0.0567	0.0408	0.0419	0.0442	0.0718	0.0119	0.0533	0.0721	0.0151	0.0720	0.0378	0.0297	0.0349	0.1189	0.1155	0.0415	0.0457	0.0213	0.3086	0.6914	0.5968	0.4032	0.1439	0.6652	0.1909	0.0864	0.0071	0.0022	0.0036	0.0029	0.0040	0.0037	0.0042	0.0021	0.0075	0.0042	0.0031	0.0048	0.0035	0.0028	0.0045	0.0091	0.0063	0.0043	0.0033	0.0031	0.0090	0.0090	0.0111	0.0111	0.0037	0.0090	0.0083	553.1698	855	1.00000	0.8963	0.1037	0.0000	0.0000	0.0871	0.0000	0.4575	0.0051	0.0228	0.0203	0.0278
Gene_0814	0 All_Taxa	54	0.1002	0.0084	0.0408	0.0508	0.0436	0.0282	0.0480	0.0071	0.0751	0.0840	0.0248	0.0572	0.0489	0.0131	0.0470	0.0865	0.1097	0.0638	0.0329	0.0299	0.3516	0.6484	0.5587	0.4413	0.1320	0.7243	0.1437	0.093	0.0087	0.0030	0.0045	0.0051	0.0056	0.0039	0.0045	0.0011	0.0071	0.0045	0.0042	0.0044	0.0059	0.0025	0.0052	0.0081	0.0040	0.0050	0.0038	0.0021	0.0089	0.0089	0.0111	0.0111	0.0043	0.0087	0.0059	833.46171	1007	0.99998	0.8557	0.1443	0.0000	0.0000	0.1286	0.0000	0.3920	0.0000	0.0067	0.0084	0.0118
Gene_0831	0 All_Taxa	40	0.0652	0.0362	0.0438	0.0343	0.0371	0.0509	0.0698	0.0087	0.0745	0.0813	0.0250	0.0549	0.0572	0.0539	0.0337	0.0652	0.0842	0.0468	0.0453	0.0320	0.2941	0.7059	0.6049	0.3951	0.1511	0.7289	0.1201	0.0984	0.0063	0.0030	0.0049	0.0034	0.0072	0.0042	0.0073	0.0020	0.0067	0.0050	0.0033	0.0056	0.0066	0.0031	0.0057	0.0045	0.0069	0.0053	0.0041	0.0035	0.0078	0.0078	0.0074	0.0074	0.0060	0.0091	0.0071	571.36794	741	1.00000	0.9043	0.0957	0.0000	0.0000	0.0584	0.0000	0.5240	0.0151	0.0491	0.0415	0.0453
Gene_0842	0 All_Taxa	40	0.1154	0.0222	0.1417	0.0423	0.0249	0.0379	0.0173	0.0149	0.0806	0.0252	0.0188	0.0139	0.0910	0.0054	0.1372	0.0161	0.1017	0.0159	0.0640	0.0136	0.4655	0.5345	0.3017	0.6983	0.0425	0.9275	0.0300	0.0834	0.0055	0.0034	0.0056	0.0061	0.0034	0.0056	0.0027	0.0022	0.0058	0.0029	0.0040	0.0022	0.0063	0.0028	0.0069	0.0022	0.0073	0.0027	0.0041	0.0016	0.0095	0.0095	0.0071	0.0071	0.0023	0.0031	0.0026	414.24974	741	1.00000	0.9649	0.0351	0.0000	0.0000	0.0307	0.0000	0.4922	0.1475	0.2459	0.3333	0.5246
Gene_0843	0 All_Taxa	57	0.0387	0.0166	0.0895	0.0410	0.0435	0.0243	0.0828	0.0086	0.0498	0.0823	0.0402	0.0493	0.0833	0.0308	0.0854	0.0495	0.0881	0.0192	0.0518	0.0252	0.3380	0.6620	0.4892	0.5108	0.1651	0.7361	0.0988	0.0987	0.0053	0.0041	0.0056	0.0056	0.0052	0.0050	0.0050	0.0013	0.0064	0.0057	0.0047	0.0052	0.0068	0.0039	0.0087	0.0036	0.0063	0.0040	0.0048	0.0018	0.0109	0.0109	0.0093	0.0093	0.0069	0.0080	0.0058	234.57154	1064	1.00000	0.9723	0.0277	0.0000	0.0000	0.0293	0.0000	0.2708	0.0873	0.1905	0.1746	0.2222
Gene_0846	0 All_Taxa	40	0.0652	0.0248	0.0674	0.0535	0.0553	0.0420	0.0385	0.0260	0.0663	0.0889	0.0124	0.0393	0.0637	0.0240	0.0440	0.0593	0.0843	0.0443	0.0491	0.0515	0.3326	0.6674	0.5363	0.4637	0.1274	0.7740	0.0986	0.0988	0.0068	0.0029	0.0048	0.0048	0.0038	0.0049	0.0041	0.0022	0.0077	0.0073	0.0035	0.0038	0.0048	0.0033	0.0053	0.0063	0.0069	0.0073	0.0041	0.0042	0.0072	0.0072	0.0085	0.0085	0.0075	0.0117	0.0055	670.716769999999	741	0.96921	0.8472	0.1528	0.0000	0.0000	0.0802	0.0000	0.5541	0.0084	0.0309	0.0421	0.0618
Gene_0857	0 All_Taxa	39	0.0489	0.0179	0.0448	0.0392	0.0362	0.0530	0.0688	0.0080	0.0661	0.0706	0.0201	0.0523	0.0424	0.0527	0.0539	0.0799	0.1068	0.0450	0.0522	0.0408	0.3308	0.6692	0.5819	0.4181	0.1395	0.7283	0.1323	0.0921	0.0062	0.0024	0.0063	0.0056	0.0043	0.0034	0.0044	0.0014	0.0061	0.0057	0.0028	0.0050	0.0039	0.0043	0.0049	0.0053	0.0075	0.0048	0.0040	0.0037	0.0119	0.0119	0.0101	0.0101	0.0056	0.0091	0.0056	488.450649999999	722	1.00000	0.8060	0.1940	0.0000	0.0000	0.1097	0.0000	0.5864	0.0031	0.0377	0.0346	0.0566
Gene_0858	0 All_Taxa	40	0.0711	0.0190	0.0862	0.0517	0.0287	0.0423	0.0319	0.0125	0.0734	0.0359	0.0364	0.0270	0.0756	0.0079	0.1027	0.0358	0.1246	0.0383	0.0582	0.0409	0.4463	0.5537	0.3919	0.6081	0.0677	0.8695	0.0628	0.0437	0.0026	0.0009	0.0026	0.0028	0.0016	0.0017	0.0020	0.0004	0.0039	0.0016	0.0027	0.0015	0.0033	0.0014	0.0028	0.0019	0.0042	0.0021	0.0023	0.0015	0.0054	0.0054	0.0044	0.0044	0.0022	0.0031	0.0015	179.79792	741	1.00000	0.9207	0.0793	0.0000	0.0000	0.0604	0.0000	0.5154	0.0463	0.0927	0.1049	0.1439
Gene_0873	0 All_Taxa	46	0.0810	0.0214	0.0490	0.0479	0.0259	0.0566	0.0277	0.0217	0.0697	0.0314	0.0206	0.0227	0.0864	0.0268	0.0590	0.0229	0.1746	0.0267	0.0848	0.0434	0.4851	0.5149	0.3796	0.6204	0.0591	0.8954	0.0456	0.1047	0.0082	0.0038	0.0060	0.0064	0.0041	0.0053	0.0033	0.0034	0.0049	0.0036	0.0030	0.0038	0.0079	0.0042	0.0090	0.0041	0.0093	0.0035	0.0073	0.0034	0.0141	0.0141	0.0142	0.0142	0.0034	0.0069	0.0059	639.731070000001	855	1.00000	0.7687	0.2313	0.0000	0.0000	0.1280	0.0000	0.5347	0.0000	0.0000	0.0000	0.0000
