	chang.fas	rpl14a	rpl34	tribe320	cct	stbproptase2a	cct	tribe1200	rpl20	rpl4B	rps19	rpl39	nsf1	nsf1	ef1	hsp90	tribe1244	nsf1	tribe965	rps10	tribe832	tif2a	cct	rps22a	ar21	orf2	psmb	cpn60	tribe572	cct	wrs	psmb	if2p	cct	rpl12b	vata	nsf1	rpl1	tribe1381	rpl37a	rps15	rpl6	rps5	tribe1099	mcm	rps25	rpl22	pyrdehydroe1b	rpl25	tribe1007	psmb	rpl23a	tribe495	rpl30	mcm	pace2	rpl27	l12e	ef2	hsp70	nsf1	rpl32	psma	l12e	l12e	rpl3	xpb	tribe896	tribe508	ef2	pace5	srp54	rps11	rpl19a	rpl24	rpl36	psma	nsf2	vatpased	psmb	psmb	vate	crfg	suca	psmb	u2snrnp	rps13a	w09c	rpl9	mra1	rrp46	if2g	cct	sra	rps4	psmb	rps20	rps29	rpl18	tribe942	rpl21	tribe1121	tribe629	rla2	rps16	rpo	vatb	rpl16b	vatc	tribe333	rps24	tribe1294	tribe1374	rpl43b	rps28a	pace2	cct	rpl42	yif1p	rps7	rpp0	dihydrolatransacylase	tribe852	if1a	fpps	stcproptase2a	rpl35	psma	rps18	rps1	if2b	rps8	rpl11b	rpo	ornamtrans	mcm	rpl17	tribe893	if4a	tribe801	rps23	psma	rps2	srs	rpl38	rps27	rps6	tribe717	tribe542	l12e	rpl33a	tribe961	psma	rpl24	mcm	ef1	arp23	topo1	tribe768	tribe629	rps14	tribe930	mcm	vacaatpasepl21	nsf1	glcn	rf1	rpl7	pyrdehydroe1b	sap40	tribe585	grc5	if4a	tribe340	pace2	rpl5	psma	rpl26	rps9	atpsynthalpha	nsf2	nsf2	fibri	psma	if6	cct	mcm	rps26	rpl13	rpo	ef2	rps17	arc20	rpl2	hsp70	tribe765	tribe1381	rps3	rpl31	rpl15a	hsp90
Aphrocallistes_vastus	0.0000	0.0005	0.0009	0.0035	0.0014	0.0000	0.0014	0.0009	0.0008	0.0019	0.0073	0.0000	0.0002	0.0002	0.0015	0.0016	0.0009	0.0002	0.0007	0.0006	0.0001	0.0022	0.0014	0.0003	0.0015	0.0002	0.0002	0.0011	0.0010	0.0014	0.0010	0.0002	0.0016	0.0014	0.0000	0.0003	0.0002	0.0001	0.0007	0.0038	0.0006	0.0015	0.0009	0.0000	0.0001	0.0111	0.0005	0.0001	0.0011	0.0077	0.0002	0.0002	0.0018	0.0004	0.0001	0.0015	0.0006	0.0001	0.0009	0.0001	0.0002	0.0003	0.0006	0.0001	0.0001	0.0003	0.0006	0.0000	0.0011	0.0009	0.0001	0.0029	0.0003	0.0005	0.0003	0.0009	0.0006	0.0002	0.0008	0.0002	0.0002	0.0012	0.0020	0.0005	0.0002	0.0014	0.0001	0.0004	0.0007	0.0008	0.0002	0.0035	0.0014	0.0008	0.0003	0.0002	0.0006	0.0000	0.0014	0.0002	0.0020	0.0000	0.0000	0.0000	0.0005	0.0007	0.0001	0.0001	0.0004	0.0001	0.0006	0.0004	0.0040	0.0006	0.0000	0.0015	0.0014	0.0129	0.0004	0.0046	0.0007	0.0009	0.0069	0.0000	0.0004	0.0000	0.0002	0.0006	0.0003	0.0011	0.0244	0.0001	0.0002	0.0007	0.0001	0.0001	0.0002	0.0046	0.0001	0.0003	0.0003	0.0006	0.0044	0.0022	0.0005	0.0000	0.0005	0.0002	0.0003	0.0001	0.0003	0.0008	0.0006	0.0003	0.0001	0.0015	0.0002	0.0019	0.0010	0.0000	0.0001	0.0034	0.0001	0.0000	0.0002	0.0029	0.0007	0.0004	0.0001	0.0002	0.0009	0.0000	0.0001	0.0006	0.0015	0.0005	0.0006	0.0063	0.0001	0.0000	0.0002	0.0002	0.0000	0.0006	0.0001	0.0014	0.0001	0.0006	0.0018	0.0007	0.0009	0.0000	0.0000	0.0000	0.0001	0.0002	0.0007	0.0007	0.0005	0.0003	0.0016
Enteromyxum_leei	0.0036		0.0009		0.0004	0.0000	0.0004		0.0122	0.0150			0.0066	0.0066	0.0138	0.0004	0.0049	0.0066	0.0147	0.0006	0.0001		0.0004	0.0003		0.0110		0.0011	0.0010	0.0004	0.0020		0.0054	0.0004	0.0000	0.0014	0.0066	0.0001	0.0007	0.0085	0.0139	0.0015		0.0000			0.0206	0.0020				0.0002		0.0004		0.0007	0.0006	0.0001	0.0009	0.0024	0.0066	0.0003	0.0015	0.0001	0.0001	0.0023	0.0133		0.0037	0.0009	0.0001	0.0112	0.0071	0.0108	0.0003		0.0015	0.0007	0.0386				0.0346	0.0005		0.0014	0.0001	0.0035		0.0008	0.0002	0.0080	0.0004	0.0008			0.0006		0.0014	0.0002	0.0325			0.0000	0.0140	0.0001	0.0084	0.0001		0.0001						0.0007	0.0004	0.0034			0.0031	0.0161					0.0002	0.0015	0.0198	0.0011	0.0019	0.0001	0.0002	0.0001	0.0053		0.0002	0.0139	0.0001		0.0067	0.0015	0.0044	0.0003					0.0238	0.0001	0.0003	0.0061	0.0015	0.0003		0.0138	0.0002		0.0072		0.0074				0.0066	0.0111	0.0042	0.0004	0.0020		0.0043		0.0001		0.0007		0.0015	0.0016			0.0007	0.0007	0.0000	0.0015	0.0085	0.0004			0.0018	0.0001	0.0009	0.0000	0.0000	0.0000	0.0024	0.0002	0.0007		0.0094	0.0003	0.0004
Petromyzon_marinus	0.0006	0.0005	0.0009	0.0035	0.0010	0.0000	0.0010	0.0009	0.0008	0.0019	0.0005	0.0000	0.0002	0.0002	0.0015	0.0019	0.0009	0.0002	0.0007	0.0006	0.0001	0.0022	0.0010	0.0003	0.0050	0.0002	0.0002	0.0011	0.0010	0.0010	0.0010	0.0002	0.0003	0.0010	0.0000	0.0014	0.0002	0.0001	0.0007	0.0038	0.0006	0.0015	0.0009	0.0000	0.0006	0.0007	0.0005	0.0001	0.0011	0.0013	0.0002	0.0002	0.0018	0.0004	0.0006	0.0009	0.0006	0.0001	0.0009	0.0010	0.0002	0.0003	0.0006	0.0001	0.0001	0.0003	0.0006	0.0000	0.0011	0.0009	0.0001	0.0013	0.0003	0.0005	0.0003	0.0009	0.0006	0.0002	0.0008	0.0002	0.0002	0.0012	0.0002	0.0005	0.0002	0.0014	0.0001	0.0004	0.0007		0.0002	0.0010	0.0010	0.0008	0.0003	0.0002	0.0006	0.0000	0.0014	0.0002	0.0020	0.0000		0.0000	0.0005	0.0011	0.0001	0.0001	0.0004	0.0001	0.0006	0.0004	0.0040	0.0006	0.0000	0.0009	0.0010	0.0129	0.0004	0.0017	0.0007	0.0009	0.0034		0.0004	0.0000	0.0002	0.0006	0.0003	0.0011	0.0019	0.0001	0.0002	0.0011	0.0001	0.0006	0.0002	0.0046	0.0001		0.0003	0.0006	0.0002	0.0022	0.0005	0.0000	0.0005	0.0002	0.0003	0.0001	0.0003	0.0008	0.0006	0.0003	0.0006	0.0015	0.0002	0.0019			0.0001	0.0034	0.0006	0.0000	0.0002	0.0029	0.0007	0.0004	0.0001	0.0002	0.0009	0.0000	0.0001	0.0006	0.0009	0.0005	0.0006	0.0016	0.0001	0.0000	0.0002	0.0002	0.0000	0.0006	0.0001	0.0010	0.0006	0.0006	0.0018	0.0011	0.0009	0.0000	0.0000	0.0000	0.0010	0.0002	0.0007	0.0007	0.0005	0.0003	0.0019
Buddenbrockia_plumatellae	0.0004	0.0005	0.0009			0.0000					0.0005		0.0003	0.0003				0.0003		0.0006		0.0022				0.0002			0.0010						0.0000	0.0003	0.0003			0.0038		0.0015							0.0011			0.0076		0.0004			0.0006			0.0010	0.0003	0.0003				0.0003		0.0000							0.0003									0.0005					0.0007						0.0003		0.0006				0.0020				0.0005	0.0010								0.0006						0.0046	0.0146								0.0003	0.0011			0.0002	0.0010	0.0001		0.0002		0.0001		0.0003						0.0005				0.0105			0.0003					0.0010		0.0001			0.0000	0.0003			0.0004		0.0002			0.0001			0.0005		0.0016	0.0001										0.0018	0.0010		0.0000		0.0000	0.0010					0.0003	
Monosiga_ovata	0.0003	0.0005	0.0009	0.0035	0.0014	0.0000	0.0014	0.0009	0.0008	0.0019	0.0005		0.0002	0.0002	0.0014	0.0019	0.0049	0.0002	0.0007	0.0006	0.0001	0.0088	0.0014	0.0003	0.0050		0.0002	0.0011	0.0126	0.0014		0.0002	0.0003	0.0014	0.0000	0.0003	0.0002	0.0001	0.0007	0.0038	0.0006	0.0015	0.0009	0.0000	0.0006	0.0007	0.0005	0.0001	0.0011	0.0013	0.0002	0.0002	0.0018	0.0004	0.0006	0.0007	0.0006	0.0001	0.0009	0.0010	0.0002	0.0003	0.0006	0.0001	0.0001	0.0003	0.0006		0.0011	0.0009	0.0001	0.0013	0.0003	0.0005	0.0003	0.0009	0.0006	0.0002	0.0041	0.0002	0.0002	0.0012	0.0020	0.0005	0.0002		0.0001	0.0004	0.0007	0.0008	0.0002	0.0013	0.0014		0.0003	0.0002	0.0006	0.0000	0.0014	0.0002	0.0020		0.0000	0.0000	0.0005	0.0009	0.0001	0.0001	0.0004	0.0001	0.0006		0.0297	0.0006		0.0007	0.0014	0.0061	0.0004	0.0046	0.0007	0.0009		0.0000	0.0004	0.0000	0.0002	0.0006	0.0003	0.0080	0.0019	0.0001	0.0002	0.0009	0.0001	0.0006	0.0002	0.0047	0.0001	0.0003	0.0003	0.0006	0.0002	0.0078		0.0000	0.0005			0.0001	0.0003	0.0270	0.0006	0.0003	0.0006	0.0014	0.0002	0.0001		0.0000	0.0001		0.0006	0.0000	0.0002		0.0007	0.0043	0.0001	0.0002	0.0009	0.0000	0.0001	0.0006	0.0007	0.0005	0.0006	0.0141	0.0001	0.0000	0.0002	0.0002	0.0000	0.0006	0.0001	0.0014	0.0006	0.0006	0.0018	0.0009	0.0009	0.0000	0.0000	0.0000	0.0010	0.0002	0.0007	0.0007	0.0005	0.0003	0.0019
Amphimedon_queenslandica	0.0001	0.0005	0.0009	0.0035	0.0014	0.0000	0.0014	0.0009	0.0008	0.0019	0.0005	0.0000	0.0002	0.0002	0.0015	0.0019	0.0009	0.0002	0.0007	0.0006	0.0001	0.0022	0.0014	0.0003	0.0015	0.0002	0.0002	0.0011	0.0010	0.0014	0.0010	0.0002	0.0003	0.0014	0.0000	0.0003	0.0002	0.0001	0.0007	0.0038	0.0006	0.0015	0.0009	0.0000	0.0006	0.0007	0.0005	0.0001	0.0011	0.0013	0.0002	0.0002	0.0018	0.0004	0.0006	0.0007	0.0006	0.0001	0.0009	0.0013	0.0002	0.0003	0.0006	0.0001	0.0001	0.0003	0.0006	0.0000	0.0755	0.0009	0.0001	0.0013	0.0003	0.0005	0.0003	0.0009	0.0006	0.0002	0.0008	0.0002	0.0002	0.0012	0.0020	0.0005	0.0002	0.0014	0.0001	0.0004	0.0007	0.0008	0.0002	0.0010	0.0014	0.0008	0.0003	0.0002	0.0006	0.0000	0.0046	0.0002	0.0020	0.0000	0.0000	0.0000	0.0005	0.0011	0.0001	0.0001	0.0004	0.0001	0.0006	0.0004	0.0040	0.0006	0.0000	0.0007	0.0014	0.0129	0.0004	0.0017	0.0007	0.0009	0.0069	0.0000	0.0004	0.0000	0.0002	0.0006	0.0003	0.0011	0.0047	0.0001	0.0002	0.0011	0.0001	0.0006	0.0002	0.0046	0.0001	0.0003	0.0003	0.0006	0.0002	0.0022	0.0005	0.0000	0.0005	0.0002	0.0003	0.0001	0.0003	0.0008	0.0006	0.0003	0.0006	0.0015	0.0002	0.0019	0.0010	0.0000	0.0001	0.0034	0.0006	0.0000	0.0002	0.0029	0.0007	0.0004	0.0001	0.0002	0.0009	0.0000	0.0001	0.0006	0.0007	0.0005	0.0006	0.0016	0.0001	0.0000	0.0002	0.0002	0.0000	0.0006	0.0001	0.0014	0.0006	0.0006	0.0018	0.0011	0.0009	0.0000	0.0000	0.0000	0.0013	0.0002	0.0007	0.0007	0.0005	0.0003	0.0019
Amoebidium	0.0007	0.0005	0.0009	0.0035	0.0010	0.0000	0.0010	0.0009	0.0008	0.0019	0.0005	0.0000	0.0002	0.0002	0.0036	0.0050	0.0009	0.0002	0.0007	0.0006	0.0001	0.0125	0.0010	0.0003	0.0081	0.0002	0.0002	0.0011	0.0010	0.0010	0.0079	0.0002	0.0003	0.0010	0.0000	0.0014	0.0002	0.0001	0.0007	0.0038	0.0006	0.0015	0.0044	0.0000	0.0006	0.0007	0.0005	0.0001	0.0011	0.0077	0.0002	0.0002	0.0018	0.0004	0.0006	0.0007	0.0006	0.0001	0.0009	0.0010	0.0002	0.0003	0.0006	0.0001	0.0001	0.0003	0.0011	0.0000	0.0011	0.0009	0.0001	0.0050	0.0003	0.0005	0.0003	0.0009	0.0006	0.0002	0.0008	0.0002	0.0002	0.0035	0.0045	0.0005	0.0002	0.0014	0.0001	0.0004	0.0007	0.0008	0.0002	0.0010	0.0010	0.0008	0.0003	0.0002	0.0006	0.0000	0.0046	0.0002	0.0020	0.0000	0.0000	0.0000	0.0005	0.0005	0.0001	0.0001	0.0004	0.0001	0.0006	0.0004	0.0016	0.0006	0.0000	0.0007	0.0010	0.0061	0.0004	0.0017	0.0007	0.0059	0.0069	0.0000	0.0004	0.0000	0.0002	0.0006	0.0003	0.0034	0.0019	0.0001	0.0002	0.0005	0.0001	0.0006	0.0002	0.0046	0.0001	0.0003	0.0003	0.0006	0.0002	0.0022	0.0005	0.0000	0.0005	0.0002	0.0003	0.0001	0.0003	0.0008	0.0006	0.0003	0.0006	0.0036	0.0002	0.0019	0.0010	0.0000	0.0001	0.0034	0.0006	0.0000	0.0002	0.0029	0.0007	0.0004	0.0001	0.0002	0.0009	0.0000	0.0001	0.0006	0.0007	0.0005	0.0006	0.0063	0.0001	0.0000	0.0002	0.0002	0.0000	0.0006	0.0001	0.0010	0.0006	0.0006	0.0018	0.0005	0.0009	0.0000	0.0000	0.0000	0.0010	0.0002	0.0007	0.0007	0.0005	0.0003	0.0050
Capsaspora_owczarzaki_atcc30864	0.0006	0.0005	0.0084	0.0171	0.0014	0.0000	0.0014	0.0009	0.0008	0.0019	0.0005	0.0000	0.0002	0.0002	0.0015	0.0019	0.0009	0.0002	0.0007	0.0006	0.0001	0.0088	0.0014	0.0003	0.0081	0.0002	0.0002	0.0011	0.0010	0.0014	0.0049	0.0002	0.0003	0.0014	0.0000	0.0014	0.0002	0.0001	0.0007	0.0038	0.0006	0.0068	0.0009	0.0000	0.0006	0.0007	0.0100	0.0001	0.0011	0.0032	0.0002	0.0002	0.0027	0.0004	0.0006	0.0007	0.0006	0.0001	0.0002	0.0001	0.0002	0.0003	0.0006	0.0001	0.0001	0.0003	0.0011	0.0000	0.0011	0.0002	0.0001	0.0029	0.0003	0.0005	0.0003	0.0009	0.0006	0.0002	0.0008	0.0002	0.0002	0.0012	0.0020	0.0030	0.0002	0.0014	0.0001	0.0004	0.0007	0.0008	0.0002	0.0010	0.0014	0.0008	0.0003	0.0002	0.0006	0.0000	0.0014	0.0047	0.0118	0.0000	0.0000	0.0000	0.0005	0.0001	0.0001	0.0001	0.0004	0.0001	0.0006	0.0004	0.0129	0.0006	0.0000	0.0007	0.0014	0.0061	0.0004	0.0017	0.0007	0.0009	0.0069	0.0000	0.0004	0.0000	0.0002	0.0006	0.0003	0.0011	0.0019	0.0001	0.0002	0.0001	0.0001	0.0006	0.0002	0.0046	0.0001	0.0003	0.0003	0.0006	0.0002	0.0003	0.0005	0.0000	0.0005	0.0002	0.0003	0.0001	0.0003	0.0008	0.0006	0.0003	0.0006	0.0015	0.0002	0.0021	0.0010	0.0000	0.0001	0.0260	0.0006	0.0000	0.0002	0.0029	0.0007	0.0004	0.0001	0.0002	0.0009	0.0000	0.0001	0.0006	0.0007	0.0032	0.0006	0.0063	0.0001	0.0000	0.0002	0.0002	0.0000	0.0006	0.0001	0.0014	0.0006	0.0006	0.0047	0.0001	0.0002	0.0000	0.0000	0.0000	0.0001	0.0002	0.0007	0.0007	0.0005	0.0003	0.0019
Acropora_cervicornis	0.0006	0.0005	0.0009	0.0035	0.0014	0.0000	0.0014	0.0118	0.0008	0.0019	0.0005	0.0000	0.0002	0.0002	0.0015	0.0019	0.0009	0.0002	0.0007	0.0006	0.0001	0.0022	0.0014	0.0003	0.0050	0.0002	0.0002	0.0011	0.0010	0.0014	0.0010	0.0002	0.0003	0.0014	0.0000	0.0003	0.0002	0.0001	0.0007	0.0038	0.0006	0.0015	0.0009	0.0000	0.0006	0.0007	0.0005	0.0001	0.0011	0.0013	0.0002	0.0002	0.0018	0.0004	0.0006	0.0007	0.0006	0.0001	0.0009	0.0010	0.0002	0.0003	0.0006	0.0001	0.0001	0.0003	0.0006	0.0000	0.0011	0.0009	0.0001	0.0013	0.0003	0.0005	0.0003	0.0009	0.0006	0.0002	0.0008	0.0002	0.0002	0.0012	0.0020	0.0005	0.0002	0.0014	0.0001	0.0004	0.0007	0.0008	0.0002	0.0010	0.0014	0.0008	0.0003	0.0002	0.0006	0.0000	0.0014	0.0002	0.0020	0.0000	0.0000	0.0000	0.0005	0.0011	0.0001	0.0001	0.0004	0.0001	0.0006	0.0004	0.0016	0.0006	0.0000	0.0007	0.0014	0.0061	0.0004	0.0017	0.0007	0.0009	0.0034	0.0000	0.0004	0.0000	0.0002	0.0006	0.0003	0.0011	0.0019	0.0001	0.0002	0.0011	0.0001	0.0006	0.0002	0.0047	0.0001	0.0003	0.0003	0.0006	0.0002	0.0053	0.0005	0.0000	0.0005	0.0002	0.0003	0.0001	0.0003	0.0008	0.0006	0.0003	0.0006	0.0015	0.0002	0.0001	0.0010	0.0000	0.0001	0.0034	0.0006	0.0000	0.0002	0.0029	0.0007	0.0004	0.0001	0.0002	0.0009	0.0000	0.0001	0.0006	0.0007	0.0005	0.0006	0.0016	0.0001	0.0000	0.0002	0.0002	0.0000	0.0006	0.0001	0.0014	0.0006	0.0006	0.0018	0.0011	0.0009	0.0000	0.0000	0.0000	0.0010	0.0002	0.0007	0.0007	0.0005	0.0003	0.0019
Ministeria_vibrans_atcc50519	0.0001	0.0005	0.0009	0.0035	0.0010	0.0000	0.0010	0.0009	0.0008	0.0019	0.0005	0.0000	0.0002	0.0002	0.0015	0.0019	0.0009	0.0002	0.0007	0.0006	0.0001	0.0088	0.0010	0.0003	0.0015	0.0002	0.0002	0.0011	0.0010	0.0010	0.0049	0.0002	0.0003	0.0010	0.0000	0.0014	0.0002	0.0001	0.0007	0.0038		0.0068	0.0009	0.0000	0.0006	0.0007	0.0005	0.0001	0.0011	0.0032	0.0002	0.0002	0.0027	0.0004	0.0006	0.0009	0.0006	0.0001	0.0009	0.0010	0.0002	0.0003	0.0006	0.0001	0.0001	0.0003	0.0006	0.0000	0.0011	0.0009	0.0001	0.0029	0.0003	0.0005	0.0003		0.0006	0.0002	0.0008	0.0002	0.0002	0.0012	0.0020	0.0030	0.0002	0.0014	0.0001	0.0004	0.0007	0.0008	0.0002	0.0010	0.0010	0.0008	0.0003	0.0002	0.0006	0.0000	0.0014	0.0002	0.0020		0.0000		0.0005	0.0007	0.0001	0.0001	0.0004		0.0006	0.0004	0.0016	0.0006	0.0000	0.0009	0.0010	0.0061	0.0004	0.0017	0.0007	0.0009	0.0069	0.0000	0.0004	0.0000	0.0165	0.0006	0.0003	0.0034	0.0019	0.0056	0.0002	0.0007	0.0001	0.0006	0.0002	0.0417	0.0001	0.0003	0.0003	0.0006	0.0002	0.0022		0.0000	0.0005	0.0002	0.0003	0.0001	0.0003	0.0008	0.0006	0.0003	0.0006	0.0015	0.0002	0.0021	0.0010	0.0000	0.0001	0.0034	0.0006	0.0000	0.0002	0.0029	0.0007	0.0004	0.0001	0.0002	0.0009	0.0000	0.0001		0.0009	0.0032	0.0006	0.0063	0.0001	0.0000	0.0002	0.0002	0.0000	0.0006	0.0001	0.0010	0.0006	0.0006	0.0018	0.0007	0.0009	0.0000	0.0000	0.0000	0.0010	0.0126	0.0007	0.0007	0.0005	0.0003	0.0019
Sycon_ciliatum	0.0000	0.0005	0.0009	0.0035	0.0014	0.0000	0.0014	0.0009	0.0008	0.0019	0.0005	0.0000	0.0002	0.0002	0.0002	0.0004	0.0009	0.0002		0.0006	0.0001	0.0022	0.0014	0.0003	0.0015	0.0002	0.0002	0.0029	0.0010	0.0014	0.0010	0.0002	0.0003	0.0014	0.0000	0.0003	0.0002	0.0001	0.0007	0.0038	0.0006	0.0015	0.0009	0.0000	0.0006	0.0007	0.0005	0.0001	0.0011	0.0013	0.0002	0.0002	0.0018	0.0004	0.0006	0.0007	0.0006	0.0001	0.0054	0.0010	0.0002	0.0230	0.0006	0.0001	0.0001	0.0003	0.0006	0.0000	0.0011	0.0054	0.0001	0.0013	0.0003	0.0005	0.0003	0.0009	0.0006	0.0002	0.0008	0.0002	0.0002	0.0035	0.0020	0.0005	0.0002	0.0014	0.0001	0.0004	0.0007	0.0008	0.0002	0.0010	0.0014	0.0021	0.0003	0.0002	0.0006	0.0000	0.0046		0.0020	0.0000	0.0000	0.0000	0.0005	0.0011	0.0001	0.0001		0.0001	0.0006	0.0004	0.0040	0.0006	0.0000	0.0007	0.0014	0.0061		0.0046	0.0007	0.0009	0.0069	0.0000	0.0004	0.0000	0.0002	0.0006	0.0003	0.0011	0.0019	0.0001	0.0002	0.0011	0.0001	0.0006	0.0002		0.0001	0.0003	0.0003	0.0006	0.0002	0.0022	0.0005	0.0000	0.0005	0.0002	0.0003	0.0001	0.0003	0.0008	0.0006	0.0003	0.0006	0.0002	0.0002	0.0019	0.0010	0.0000	0.0001	0.0034	0.0006	0.0000	0.0002	0.0111	0.0007	0.0004	0.0001	0.0002	0.0009	0.0000	0.0001	0.0006	0.0007	0.0005	0.0006	0.0016	0.0001	0.0000	0.0002	0.0002	0.0000	0.0006	0.0001	0.0014	0.0006	0.0006	0.0018	0.0011	0.0054	0.0000	0.0000	0.0000	0.0010	0.0002	0.0007	0.0007	0.0005	0.0003	0.0004
Acanthoeca_like_sp_10tr	0.0019	0.0005	0.0009	0.0068	0.0014	0.0000	0.0014		0.0008	0.0019	0.0005		0.0002	0.0002	0.0019	0.0019	0.0049	0.0002		0.0006	0.0001	0.0235	0.0014	0.0003	0.0050	0.0002	0.0002	0.0011	0.0126	0.0014	0.0079	0.0002	0.0003	0.0014	0.0000	0.0003	0.0002	0.0001	0.0007	0.0038	0.0006	0.0015	0.0009	0.0000	0.0006	0.0007	0.0005	0.0001	0.0153	0.0013	0.0002	0.0002	0.0018	0.0004	0.0006	0.0007	0.0068	0.0001	0.0033	0.0010	0.0002	0.0003	0.0005	0.0001	0.0001	0.0023	0.0011	0.0000	0.0011	0.0033	0.0001	0.0013	0.0003	0.0005	0.0003	0.0009	0.0005	0.0002	0.0008	0.0002	0.0002	0.0081	0.0020	0.0005	0.0002	0.0014	0.0001	0.0004	0.0007	0.0008	0.0002	0.0058	0.0014	0.0008	0.0003	0.0002	0.0006	0.0000	0.0046	0.0002	0.0118	0.0000	0.0000	0.0000	0.0005	0.0076	0.0001	0.0001	0.0004	0.0001	0.0169	0.0068	0.0297	0.0006	0.0000	0.0007	0.0014	0.0061	0.0068	0.0046	0.0007	0.0059	0.0069		0.0004	0.0000	0.0002	0.0005	0.0003	0.0034	0.0019	0.0001	0.0002	0.0076	0.0001	0.0006	0.0118	0.0047	0.0001	0.0003	0.0003	0.0005	0.0002	0.0003	0.0005	0.0000	0.0005	0.0002	0.0003	0.0001	0.0003	0.0008	0.0005	0.0003	0.0006	0.0019	0.0002	0.0080	0.0010	0.0000	0.0001	0.0034	0.0006	0.0000	0.0002	0.0006	0.0007	0.0004	0.0001			0.0000	0.0001	0.0006	0.0007	0.0005	0.0005	0.0141	0.0001	0.0000	0.0002	0.0002	0.0000	0.0005	0.0001	0.0014	0.0006	0.0006	0.0372	0.0076	0.0033	0.0000	0.0000	0.0000	0.0010	0.0002	0.0007	0.0007	0.0005	0.0003	0.0019
Euplectella_aspergillum	0.0001	0.0005	0.0009	0.0035	0.0014	0.0000	0.0014	0.0009	0.0008	0.0019	0.0073	0.0000	0.0002	0.0002	0.0015	0.0016	0.0009	0.0002	0.0007	0.0006	0.0001	0.0022	0.0014	0.0003	0.0015	0.0002	0.0002	0.0011	0.0010	0.0014	0.0010	0.0002	0.0016	0.0014	0.0000	0.0003	0.0002	0.0001	0.0007	0.0038	0.0006	0.0015	0.0009	0.0000	0.0001	0.0111	0.0005	0.0020	0.0011	0.0077	0.0002	0.0002	0.0018		0.0001	0.0036	0.0006	0.0001	0.0009	0.0010	0.0002	0.0003	0.0006	0.0001	0.0001	0.0003	0.0006	0.0000	0.0011	0.0009	0.0001	0.0008	0.0003	0.0005	0.0003	0.0009	0.0006	0.0002	0.0008	0.0002	0.0002	0.0012	0.0020	0.0005	0.0002	0.0014	0.0001	0.0035	0.0007	0.0008	0.0002	0.0035	0.0014	0.0008	0.0003	0.0002	0.0006	0.0000	0.0014	0.0002	0.0020	0.0000	0.0000	0.0000	0.0005		0.0001	0.0001	0.0004	0.0001	0.0006	0.0068	0.0040	0.0006	0.0000	0.0036	0.0014	0.0129	0.0004	0.0046	0.0031	0.0009	0.0069	0.0000	0.0004	0.0000	0.0002	0.0006	0.0003	0.0011	0.0244	0.0001	0.0002		0.0001	0.0001		0.0046	0.0001	0.0003	0.0003	0.0006	0.0044	0.0003		0.0000	0.0005	0.0002	0.0003	0.0001	0.0003	0.0008	0.0006	0.0003	0.0001	0.0015	0.0002	0.0019	0.0010	0.0000	0.0001	0.0034	0.0001	0.0000	0.0002	0.0029	0.0007	0.0004	0.0020	0.0002	0.0009	0.0000	0.0001	0.0135	0.0036	0.0005	0.0006	0.0063	0.0001	0.0000	0.0002	0.0002	0.0000	0.0006	0.0001	0.0014	0.0001	0.0006	0.0018		0.0009	0.0000	0.0000	0.0000	0.0010		0.0007	0.0007	0.0005	0.0003	0.0016
Euplokamis_dunlapae	0.0000	0.0005	0.0009	0.0035	0.0005	0.0000	0.0005	0.0009	0.0008	0.0150	0.0005	0.0000	0.0002	0.0002	0.0015	0.0016	0.0009	0.0002	0.0007	0.0006	0.0001	0.0022	0.0005	0.0003	0.0081	0.0002	0.0002	0.0011	0.0058	0.0005	0.0010	0.0002	0.0003	0.0005	0.0000	0.0003	0.0002	0.0001	0.0007	0.0038	0.0006	0.0152	0.0009	0.0000	0.0013		0.0005		0.0011	0.0013	0.0002	0.0002	0.0071	0.0004	0.0013		0.0006	0.0001	0.0009	0.0010	0.0002	0.0003	0.0006	0.0001	0.0001	0.0003	0.0006	0.0000	0.0011	0.0009	0.0001	0.0013	0.0003	0.0005	0.0003	0.0009	0.0006	0.0002	0.0008	0.0002	0.0002		0.0002	0.0005	0.0002	0.0014	0.0001	0.0004	0.0007	0.0160	0.0002	0.0010	0.0005	0.0008	0.0003	0.0002	0.0006	0.0000	0.0014	0.0002	0.0020	0.0000	0.0000	0.0000	0.0005	0.0010	0.0001	0.0001	0.0004	0.0001	0.0006	0.0004	0.0040	0.0006	0.0000		0.0005	0.0061	0.0004	0.0017	0.0007	0.0009	0.0069	0.0000	0.0004		0.0002	0.0006	0.0003	0.0011	0.0019	0.0001	0.0002	0.0010	0.0001	0.0013	0.0002	0.0046	0.0001	0.0003	0.0003	0.0006	0.0002	0.0022	0.0005	0.0000	0.0005		0.0003	0.0001	0.0003	0.0008	0.0006	0.0003	0.0013	0.0015	0.0002	0.0021	0.0010	0.0000	0.0001	0.0162	0.0013	0.0000	0.0002		0.0042	0.0004		0.0002	0.0009	0.0000	0.0001	0.0006		0.0005	0.0006	0.0016	0.0001	0.0000	0.0002	0.0002	0.0000	0.0006	0.0001	0.0005	0.0013	0.0006	0.0018	0.0010	0.0009	0.0000	0.0000	0.0000	0.0010	0.0002	0.0007	0.0007	0.0005	0.0003	0.0016
