	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.phy	Gene_0007	Gene_0016	Gene_0017	Gene_0020	Gene_0030	Gene_0035	Gene_0037	Gene_0041	Gene_0044	Gene_0045	Gene_0051	Gene_0053	Gene_0058	Gene_0059	Gene_0062	Gene_0063	Gene_0064	Gene_0066	Gene_0068	Gene_0070	Gene_0073	Gene_0076	Gene_0084	Gene_0086	Gene_0088	Gene_0090	Gene_0092	Gene_0094	Gene_0098	Gene_0101	Gene_0105	Gene_0120	Gene_0121	Gene_0123	Gene_0128	Gene_0129	Gene_0131	Gene_0135	Gene_0140	Gene_0141	Gene_0143	Gene_0144	Gene_0146	Gene_0152	Gene_0156	Gene_0157	Gene_0158	Gene_0169	Gene_0171	Gene_0177	Gene_0178	Gene_0180	Gene_0181	Gene_0208	Gene_0251	Gene_0253	Gene_0257	Gene_0268	Gene_0270	Gene_0272	Gene_0277	Gene_0278	Gene_0281	Gene_0289	Gene_0305	Gene_0311	Gene_0314	Gene_0315	Gene_0319	Gene_0327	Gene_0328	Gene_0340	Gene_0346	Gene_0348	Gene_0352	Gene_0363	Gene_0366	Gene_0372	Gene_0379	Gene_0380	Gene_0384	Gene_0390	Gene_0394	Gene_0395	Gene_0401	Gene_0407	Gene_0408	Gene_0411	Gene_0412	Gene_0414	Gene_0415	Gene_0443	Gene_0446	Gene_0448	Gene_0450	Gene_0455	Gene_0457	Gene_0470	Gene_0484	Gene_0487	Gene_0498	Gene_0503	Gene_0511	Gene_0513	Gene_0519	Gene_0524	Gene_0529	Gene_0536	Gene_0541	Gene_0542	Gene_0548	Gene_0557	Gene_0563	Gene_0565	Gene_0568	Gene_0576	Gene_0601	Gene_0604	Gene_0608	Gene_0614	Gene_0615	Gene_0622	Gene_0623	Gene_0624	Gene_0625	Gene_0626	Gene_0628	Gene_0629	Gene_0631	Gene_0639	Gene_0641	Gene_0644	Gene_0645	Gene_0651	Gene_0652	Gene_0654	Gene_0657	Gene_0658	Gene_0661	Gene_0664	Gene_0667	Gene_0668	Gene_0674	Gene_0677	Gene_0678	Gene_0681	Gene_0687	Gene_0690	Gene_0691	Gene_0695	Gene_0696	Gene_0703	Gene_0709	Gene_0727	Gene_0741	Gene_0745	Gene_0766	Gene_0773	Gene_0775	Gene_0786	Gene_0787	Gene_0793	Gene_0802	Gene_0806	Gene_0807	Gene_0808	Gene_0813	Gene_0819	Gene_0822	Gene_0834	Gene_0835	Gene_0843	Gene_0848	Gene_0857	Gene_0863	Gene_0873	Gene_0874	Gene_0891	Gene_0894	Gene_0895	Gene_0896	Gene_0904	Gene_0909	Gene_0910	Gene_0911	Gene_0912	Gene_0917	Gene_0920	Gene_0921	Gene_0925	Gene_0927	Gene_0930	Gene_0933	Gene_0941	Gene_0942	Gene_0945	Gene_0947	Gene_0950	Gene_0951	Gene_0958	Gene_0963	Gene_0964	Gene_0966	Gene_0969	Gene_0974	Gene_0975	Gene_0983	Gene_0989	Gene_1021	Gene_1033
Ircinia_fasciculata	0.0647	0.0571						0.5864	0.3426	0.0161	0.1825				0.1740	0.0754	0.0218	0.3764	0.0710	0.5562	0.0439		0.3662	0.3824	0.6310	0.0696					0.6336	0.3532	0.0168									0.0241			0.0097	0.5854				0.0451			0.1165		0.0687		0.0595	0.3207	0.4524		0.1336	0.0967	0.3834		0.5686	0.0701	0.0965		0.4947	0.1066	0.0228				0.6071				0.1534	0.5997				0.4109		0.3826			0.0499	0.2634	0.2456		0.0680	0.5895		0.4081			0.0762		0.5443		0.5804	0.1987	0.3140	0.4233		0.0946		0.0831		0.5068			0.6847		0.5721	0.0595			0.1486	0.1517	0.4441	0.4627	0.2723	0.4809	0.0221	0.4207	0.4049	0.3332	0.1456		0.5315	0.0433	0.0988			0.0506	0.0424				0.0423		0.0847				0.0309				0.3931	0.1289				0.6099		0.5462		0.1467	0.0166		0.0378	0.0575			0.4600	0.0666	0.3509		0.2615		0.5036				0.0583	0.0872				0.1225	0.0179	0.2815	0.0038	0.3469	0.0514	0.1040		0.0399			0.5606	0.5564	0.5993			0.6948	0.1210		0.0566	0.3397							
Hydra_vulgaris	0.0090	0.0571	0.1224	0.1111	0.1721	0.0804	0.1399	0.1741	0.0357	0.0161	0.1012	0.2383	0.0057	0.0154	0.2169	0.0754	0.0161	0.0333	0.0710	0.0050	0.0507	0.2928	0.1546	0.0679	0.1659	0.0696	0.0317	0.0295		0.5323	0.2328	0.0895	0.0250	0.4177	0.0423	0.0105	0.0012	0.1904	0.1151	0.0544		0.0741	0.0700	0.0461	0.0007	0.1321		0.0252	0.0652	0.0382	0.4559	0.0827	0.1049	0.1316	0.0723	0.1820	0.0898	0.1336	0.1571	0.0162	0.1178	0.0209	0.2102	0.0978		0.0521	0.1184	0.1745	0.1553	0.1066	0.1220	0.0767	0.0515	0.1096	0.2151	0.1289	0.3109	0.2835	0.1435	0.5493	0.2486		0.1516	0.1779	0.1856	0.1600	0.0446	0.2355	0.0499	0.0674	0.0860	0.0967	0.0680	0.2818	0.0090	0.1361		0.0541	0.0762		0.1567			0.0226	0.0860	0.1415	0.5627	0.0906	0.1146	0.0831	0.0206	0.1971	0.1231	0.3222	0.2303	0.0046	0.2390	0.0655		0.1180	0.1520	0.1386	0.0651	0.1584	0.0367	0.2916	0.0261	0.0618	0.1321	0.4942	0.0100	0.0542	0.3896	0.0433	0.0379	0.0028	0.0274	0.0310	0.0490	0.2424	0.0324	0.1190	0.0336	0.2184	0.0847	0.0327	0.0917		0.0309	0.0264	0.1259	0.0400	0.0836	0.0894	0.0189	0.1441	0.2187	0.2459	0.2618	0.1607	0.1293	0.0145	0.0166	0.1123	0.0378	0.0125	0.1242	0.1310	0.0238	0.0791	0.1466	0.0299	0.0098	0.0266	0.5319	0.3562	0.1474	0.1923	0.0812	0.2194	0.4471	0.0403	0.2886		0.0661	0.0955	0.0038	0.1284	0.0514	0.1693	0.0538	0.1315	0.1827	0.0061	0.2070	0.1745	0.0409	0.0383	0.0100	0.1159	0.1394	0.1871	0.0664	0.0636	0.1167	0.1410	0.0405	0.1681	0.2240		0.6011
Capitella_teleta	0.0868	0.5276	0.1250	0.1085	0.1898	0.2346	0.1385	0.3269	0.0154		0.0965	0.1882	0.0210	0.0710	0.2268	0.0754	0.0161	0.0333	0.0710	0.1063	0.0439	0.0416	0.1546	0.0621	0.1659	0.0663	0.0317	0.1835	0.0875	0.2042	0.2328	0.0843	0.0824	0.1271	0.0551	0.0105	0.0012	0.2539	0.1151	0.1274	0.0030	0.0741	0.0700		0.0201	0.0289	0.2000	0.0316	0.0652	0.0451	0.2263	0.0632	0.1203	0.1515	0.0680	0.1820	0.0822	0.1760	0.0974	0.1494	0.1521	0.0209	0.2885	0.1073	0.2251	0.0521	0.1129	0.1686	0.0511	0.1066	0.0813	0.0841	0.0515	0.0836	0.2172	0.1289	0.3391			0.1428	0.0116	0.0988	0.1516	0.3181	0.1556	0.1096	0.0446		0.0071	0.0674	0.0860	0.0148	0.0680	0.0818	0.1728	0.1317	0.1710	0.0541	0.0705	0.1637	0.1667		0.1377	0.0226	0.1248	0.0055	0.2887	0.0946	0.1146	0.1500	0.0206	0.1743	0.1583	0.3282	0.2275	0.1786	0.2390	0.0577	0.1875	0.1180	0.1486	0.1110	0.0651	0.1514	0.0367		0.0261	0.0618	0.1321	0.1668	0.0578	0.0247	0.1352	0.1033	0.0988	0.1548	0.0186	0.0506	0.0424	0.2411	0.0324	0.1415	0.0336	0.1832	0.0847	0.0632	0.1015	0.2590	0.0238	0.0485	0.2029	0.1295	0.0836	0.0894	0.0879	0.1366	0.2405		0.2596	0.2534	0.0945	0.0145	0.0166	0.1123	0.0378	0.0125	0.1242	0.1310	0.0985	0.0166	0.1567	0.0943	0.0176	0.0313	0.2208	0.1349	0.1760	0.2767	0.3891	0.2194	0.3413	0.3631	0.2886	0.2630	0.0782	0.0955	0.0185	0.1239	0.0514	0.1817	0.1770	0.0475	0.1850	0.0061	0.0112	0.1678	0.0913	0.0383	0.0626	0.1401	0.0213	0.1631	0.0664	0.0912		0.0524	0.0089	0.1681	0.2240	0.0896	0.3314
Hormathia_digitata	0.0334			0.5711			0.1385			0.0161			0.0210	0.0154		0.1582	0.0085	0.0333	0.2903		0.0236	0.3531		0.0679	0.1307	0.5906	0.0074				0.6231	0.2595			0.0551		0.0012	0.3116	0.2525		0.0030	0.0741	0.2340		0.0305	0.1455	0.0566	0.1415					0.1220			0.2180	0.2587		0.1329	0.5226	0.1292	0.0209		0.3546							0.0816		0.0515			0.5467				0.4594	0.1821		0.0485	0.0183		0.4782			0.0071	0.0674		0.3391					0.2194	0.0541	0.0478	0.3737				0.0226	0.3707	0.4522		0.0946	0.5849		0.0030							0.2783		0.1074	0.0487	0.4697	0.0651						0.1688			0.0542	0.0395		0.0988	0.1602			0.0424		0.0324						0.4034		0.0238		0.2778	0.5586	0.1722					0.5579		0.2439						0.0125		0.2897	0.3749			0.3392	0.0176	0.0266			0.2058		0.0786	0.4698				0.5080		0.2448		0.1239	0.0794	0.1474	0.0775		0.0597	0.0251	0.0593		0.0194		0.0325	0.1401		0.6387	0.4664	0.3895	0.3644			0.5552		0.5439	
Eunicella_verrucosa	0.0583	0.0571	0.1250	0.1085	0.1885		0.1385		0.0722		0.1012	0.1882		0.0154		0.0754	0.0085	0.0333	0.0710		0.0439	0.1352	0.1598	0.0679	0.1659	0.0696		0.0341			0.2328	0.0895	0.0250	0.1489	0.0487		0.0012	0.2539	0.1151	0.1274		0.0741	0.0700	0.0461	0.0097	0.1410	0.1890		0.0652	0.0451	0.2232	0.1133	0.1203	0.1515	0.0851	0.1820	0.0898	0.1825	0.1985	0.0889	0.1521	0.0144	0.2155	0.1216	0.1511	0.0521	0.1184	0.1745	0.1553	0.1066	0.1491	0.0767	0.0473	0.1096	0.6071	0.1255	0.3391			0.1989	0.1156	0.0988	0.1516		0.1906	0.1396	0.0446		0.0339	0.0796	0.0860	0.0967	0.0680	0.0818	0.0749	0.1051	0.1710	0.0541	0.0762	0.1637	0.1667			0.0226	0.1397	0.1415	0.6169	0.0946	0.1146	0.0831	0.2436	0.2039		0.3028	0.2456	0.1786	0.2390	0.0577		0.1180	0.1587		0.0651	0.1514	0.0367	0.2938	0.0261	0.0618	0.1182		0.0691	0.0542		0.0433	0.0988	0.1548	0.0186	0.0310	0.0424		0.0268	0.1415	0.0336		0.0847	0.0632	0.0418	0.5564	0.0238	0.0485	0.2665	0.1329	0.0836	0.0894	0.0879	0.0195	0.2429	0.2440	0.2641	0.2630	0.0945	0.0145	0.0166	0.1020	0.0378	0.0125	0.1242	0.4449	0.0985	0.0978	0.1567	0.0902	0.0176	0.0266	0.5177	0.1384	0.0837	0.4580	0.0786	0.2131			0.2886		0.0182	0.0955			0.0514	0.2004	0.0775	0.1128	0.1782	0.0251	0.2070	0.1745	0.0913	0.0383	0.0325	0.3938	0.1468	0.1871	0.0664	0.0912	0.1167	0.1410	0.0405		0.2115	0.3581	
Bolocera_tuediae	0.0577	0.1421					0.1385			0.0161				0.0154			0.0066	0.0333						0.0679							0.6477				0.0551	0.0105	0.0012				0.0030		0.3380		0.0097	0.1545		0.0389	0.1926				0.1165						0.1329									0.4674	0.1989		0.1178		0.0473			0.4997						0.5219		0.4856		0.3894								0.1455				0.0148						0.0226						0.5349	0.0159							0.0577				0.1386	0.0651		0.0367		0.0261		0.3910			0.0542		0.1895	0.0988	0.1061					0.0324								0.1734				0.4397		0.2785								0.0276		0.0378		0.4523	0.0758						0.0266					0.0786	0.0439			0.4874				0.0038	0.1239		0.3214			0.1271	0.2035						0.1401			0.1303								
Allomyces_macrogynus	0.0815	0.0571	0.1250	0.1085	0.1898	0.2362	0.1385	0.3230	0.0268	0.0161	0.0221	0.1519	0.0057	0.0154	0.1080	0.0754	0.0161	0.0089	0.0710	0.1400	0.0439	0.1453	0.1338	0.0679	0.1659	0.0369	0.0317	0.0341	0.1907	0.1952	0.2187	0.0895	0.0906		0.0551	0.0080	0.0012	0.2380	0.1151	0.1274	0.0030	0.0678	0.0540	0.0225	0.0097	0.0159		0.0316	0.0652	0.0451	0.2201	0.1300	0.1126	0.1316	0.0851	0.1337	0.0216	0.1760	0.1985	0.2168		0.0144	0.1601	0.0597	0.2178	0.0521	0.1184	0.1745	0.1469	0.0990	0.1265	0.0767	0.0515	0.1096	0.1970	0.1138	0.2072	0.3033	0.1435	0.1917	0.0347	0.0988	0.1516	0.0471		0.1669	0.0760	0.2385	0.0499	0.0674	0.0592	0.0933		0.0259	0.1518	0.0874	0.1685	0.0541	0.0762	0.5431	0.1202	0.2227	0.1344	0.0226	0.1308	0.1386	0.2918	0.0986	0.1130	0.0803	0.0206	0.1925	0.1583		0.2428	0.1506	0.0020	0.0421	0.0426		0.1858	0.1248	0.0589		0.0367	0.2848	0.0080	0.0618	0.1275	0.1117		0.0542	0.1385	0.0433		0.1167	0.0186	0.0408	0.0424	0.1561	0.0294	0.0829	0.0906	0.2059	0.0669	0.0571	0.0754	0.0559	0.0309	0.0458	0.1666	0.1295	0.0836	0.0894	0.0922	0.1441	0.2235	0.2459	0.1234	0.2630	0.0735	0.0145	0.0166	0.1123	0.0068	0.0125	0.0721	0.1276	0.0985	0.0791	0.1567	0.0943	0.0098		0.2208	0.1384	0.1604	0.2649	0.0812	0.2173	0.3413		0.2799	0.3776	0.0062		0.0185	0.0701	0.0052	0.1755	0.0716	0.1162	0.1189	0.0251	0.1939	0.1578	0.0913	0.0217	0.0626	0.1207	0.1320	0.1721	0.0664	0.0912	0.1167	0.1410	0.0648	0.1681	0.2097	0.1769	0.3314
Amoebidium_parasiticum	0.0793	0.0571	0.1211	0.1111	0.1898	0.2263	0.1385	0.3147		0.0285	0.1012	0.1839	0.0057	0.0154	0.1971	0.0754	0.0161	0.0453	0.3584	0.2033	0.0439	0.1286	0.1546	0.0679	0.1659	0.0369	0.0317	0.0341	0.1907	0.1982	0.2258	0.0895	0.0250	0.1440	0.0423	0.0105	0.0182	0.2499	0.1151	0.1274	0.0030	0.0741	0.0620	0.0461	0.0007	0.1052	0.1816	0.0188	0.0339	0.0451	0.2232	0.1384	0.0203	0.1515	0.0808	0.1820	0.0368		0.1985	0.2264		0.0209	0.1812	0.0260	0.2251	0.0521	0.1184	0.1745	0.1511	0.1066	0.1582	0.0841	0.0473	0.1096	0.2212	0.0106	0.2127	0.3416	0.1534	0.1845	0.1329	0.0988	0.1478	0.3018	0.0106	0.1191	0.0383	0.2385	0.0178		0.0913	0.0933	0.0680	0.0748	0.1413	0.1096	0.1735	0.0541	0.0762	0.1637	0.1667	0.2227	0.1243	0.0226	0.1278	0.1357	0.2918	0.0946	0.1068	0.0719	0.0206	0.1925	0.1491	0.0522		0.1786	0.2390	0.0577	0.1495		0.1758	0.1386	0.0651	0.1514	0.0367	0.2848	0.0261	0.0618	0.1321	0.1668		0.0410	0.1517	0.0433	0.0937	0.1548	0.0186	0.0506	0.0424	0.1901		0.1280	0.0906	0.2268	0.0314	0.0571	0.0787	0.2590	0.0309	0.0430	0.2029	0.1295	0.0836	0.0807	0.0879	0.1366	0.2429	0.2440	0.2493	0.2554	0.0945	0.0145	0.0166	0.0456	0.0157	0.0125	0.0753	0.1310	0.0985	0.0791	0.1567	0.0857	0.0098	0.0313	0.2208	0.1384	0.1786	0.1962	0.0786	0.2173	0.3413	0.3741	0.0899	0.4269	0.0782	0.0955	0.0038		0.0024	0.2066	0.0775	0.1315	0.1668	0.0061	0.1835	0.1711	0.0913	0.0383	0.0250	0.1110	0.1468	0.1841	0.0664	0.0912	0.1167	0.1410	0.0405	0.1681	0.2151	0.0196	0.3314
Amphimedon_queenslandica	0.0279	0.0571	0.2316	0.1085	0.0091	0.1535	0.1248	0.3269	0.0073	0.0285	0.0965		0.0057	0.0154	0.2136	0.0754	0.0161	0.0333	0.0023	0.0092	0.0439	0.1185	0.0504	0.2420	0.1659	0.0696	0.0317	0.0029	0.1730	0.1653	0.2328	0.0895	0.0906		0.0551	0.0105	0.0012	0.2122	0.1774	0.0252	0.0030	0.0616	0.0700	0.1350	0.0097	0.1366	0.1559	0.0188	0.0652	0.0451	0.1017		0.0874	0.1515	0.0851	0.1768	0.0595		0.1866	0.1494	0.1178	0.0209	0.3017	0.3451	0.2226	0.0521	0.1184	0.5320	0.1553	0.1066	0.1175	0.0767	0.0515	0.1096		0.0634		0.2686	0.1468		0.0925	0.0988	0.0850	0.2807	0.1906	0.1976	0.0697	0.2325	0.0499	0.0674	0.0860	0.0967	0.0680	0.0678	0.0854	0.0653	0.0557	0.0410	0.0147	0.1637	0.1124	0.1866	0.1176	0.0226	0.1129	0.0199	0.2500	0.0906	0.1068	0.0831	0.0206	0.0513	0.0007	0.2902	0.2470	0.1786	0.2316	0.0577	0.0752			0.1702	0.0651	0.4356		0.2511	0.0141	0.0781	0.1321		0.0521	0.0081	0.0793	0.0519	0.0988	0.0518	0.0186	0.0506	0.0424	0.2359	0.0294	0.1415	0.0336	0.2753	0.0847	0.0571	0.1015	0.1902	0.0309	0.0485	0.0420		0.5094	0.0458		0.1441	0.0565	0.2305	0.2618	0.1943	0.0945	0.0145	0.0166	0.1123	0.0378	0.0125	0.1112	0.1310	0.0985	0.0791	0.0197	0.0943	0.0098	0.0313	0.1643	0.0644	0.1331	0.0449	0.0812	0.1590		0.1955	0.2886	0.2485	0.0902	0.0798	0.0038	0.1150	0.0514	0.2066	0.0823	0.0857	0.1827	0.0061	0.2096	0.0648		0.0383	0.0100	0.1401	0.4325	0.0760	0.0664	0.0912	0.4293	0.0637	0.0300	0.1681	0.2062	0.4791	0.2957
Tubulanus_polymorphus	0.0050	0.0571	0.1250	0.1085	0.1912		0.1385	0.2036			0.1012		0.0210	0.0154	0.3805	0.0754	0.0161	0.0333	0.0710	0.0372	0.0439	0.0855	0.1546	0.0679	0.1659	0.0696	0.0317	0.0341		0.2042	0.1186	0.0791	0.0906	0.1489	0.0551		0.0012	0.2539	0.1151	0.1274		0.0741	0.0700	0.1901	0.0097	0.1500	0.1853	0.0252	0.0652	0.0451	0.4684	0.1050	0.1203	0.1085	0.0851	0.4490	0.3572	0.1825	0.0737	0.1494	0.1521		0.2102	0.1073	0.2531	0.0521	0.1184	0.1745	0.1553	0.1066		0.0841	0.0540	0.1096	0.2050	0.1188	0.5220	0.4096	0.1534	0.0442	0.0751	0.0988	0.1516	0.2302	0.0056	0.3997	0.0812	0.4212	0.0178	0.0674	0.0860	0.0832	0.0680	0.0783	0.1728	0.1096	0.1710	0.0541	0.0762	0.1637	0.1634	0.1397	0.1377	0.0226	0.1427	0.1127	0.3476	0.0906	0.1146	0.0634	0.0206	0.2039	0.1552	0.1054	0.3416	0.1059	0.2371	0.0577	0.2962	0.0653	0.1587	0.1386	0.0651	0.1514	0.0367		0.0261	0.0618	0.1321	0.1668	0.1174		0.1715	0.0433	0.0988	0.1768	0.0186	0.0506	0.4642	0.2411	0.0069	0.0972	0.0423	0.2268	0.0078	0.0632	0.1015		0.0238	0.0458	0.1825	0.1295	0.0022	0.0894	0.0879	0.1441	0.2922	0.1440	0.2641	0.2630	0.1363	0.0145	0.0166	0.0969	0.0378	0.0125	0.3383	0.1069	0.0932	0.0978		0.0344	0.0176	0.0266		0.1349	0.1786	0.5170	0.0812	0.2194	0.0080	0.3036	0.2660	0.2630	0.0661	0.0955		0.1239	0.0514	0.1942	0.0775	0.0094	0.2182	0.0061	0.2096			0.0383	0.0626	0.3744		0.1871	0.0664	0.0912	0.1167	0.3839	0.0300	0.2825	0.2187	0.2028	0.5247
Sphaeroforma_arctica	0.0057	0.0571	0.1237	0.1111		0.2279	0.1344	0.4650		0.0161		0.6690	0.0057	0.4414	0.1740		0.0161			0.5098	0.0439		0.1546	0.3298	0.1659		0.1714	0.0341	0.1907	0.3796	0.2874	0.0895	0.1717	0.0883	0.0987		0.0085	0.6509		0.0843		0.0616	0.3460	0.0461	0.0097		0.3037	0.0188		0.1273	0.2263			0.1515	0.0253		0.1375	0.0567	0.1926			0.0144	0.2023		0.0018	0.0465	0.0346	0.1745		0.2064	0.1676		0.0473	0.1096	0.0313	0.1104	0.2127	0.3392	0.2921		0.1329	0.0988				0.1020	0.0383	0.2355	0.0339	0.0601		0.0933	0.0680	0.0783	0.1029	0.2754	0.2623	0.6315	0.0251	0.1019	0.1434	0.2227	0.0300	0.0226	0.1218	0.0199	0.2902	0.0946		0.0662	0.0206	0.1766	0.1491		0.2858	0.1786	0.5295	0.0577	0.0589				0.2846	0.1514			0.0703	0.0618	0.2660	0.1668	0.0100	0.0379	0.0296	0.0433		0.1113	0.0186	0.0604	0.0760			0.2144	0.2955	0.2184		0.2234	0.1037		0.0309			0.1295	0.0836	0.5350	0.1664	0.0158		0.0305		0.2534	0.2342	0.0145	0.0276	0.0928		0.0125		0.1276		0.0854	0.0095	0.0299	0.0098	0.0266	0.2031	0.0922	0.1786	0.3637	0.0812	0.2067		0.2465	0.2192						0.0101	0.3089	0.0823	0.2654	0.0916	0.0061	0.4327		0.0913		0.0250	0.1062	0.1247			0.0912	0.6184	0.1410	0.0405	0.1325	0.2097	0.1907	0.2635
Nematostella_vectensis	0.0415	0.0232	0.1145	0.1111	0.1762	0.0241	0.1385		0.0187	0.0161	0.1012	0.0944	0.0057	0.0154	0.1278	0.0754	0.0066	0.0333	0.0710	0.1695	0.0439	0.0483	0.1546	0.0679	0.1659	0.0728	0.0161	0.0341		0.1982	0.1853	0.0843	0.0405	0.1489	0.1308	0.0105	0.0012	0.2539	0.1151	0.1274		0.0616	0.0620	0.0461	0.0841	0.1545	0.2853		0.0652	0.0382	0.2170	0.0242	0.1165	0.0522	0.0851	0.1820	0.0292	0.1825	0.2335	0.1239		0.0144	0.1416	0.1216	0.2251	0.0521	0.0200	0.1745	0.1553		0.0089	0.0509	0.0515	0.0999	0.1949	0.1289	0.3391	0.0111	0.1369		0.0867	0.0712	0.1516	0.0931	0.1656	0.2939	0.0446	0.5884	0.0071	0.0233	0.2723	0.0933	0.0680	0.0818	0.0329	0.1317		0.0541	0.0762	0.6864	0.1567	0.2466		0.0226	0.1457	0.1386	0.2964	0.0707	0.1146	0.0719	0.0206	0.1993	0.1583	0.3282	0.2456	0.1786	0.2334	0.0343			0.1587	0.0879	0.0651		0.0367		0.0261	0.0618	0.1182	0.1668	0.0578	0.0542	0.1451	0.0433	0.0988	0.1548	0.0186	0.0310	0.0424	0.2424	0.0069	0.1415	0.0423	0.0260	0.0847	0.0632	0.3415	0.0425	0.0238	0.0485	0.2506	0.1363	0.0836	0.2337	0.0879	0.1273	0.0976	0.1497	0.0393	0.2096	0.0036	0.0145	0.0166	0.1123	0.0378	0.0125	0.4817	0.1310	0.0932	0.0666	0.1567	0.0986	0.0176	0.0253	0.2208	0.1384	0.1786	0.2767	0.0786	0.3810	0.3326	0.3741	0.2886		0.0182	0.0955	0.0038	0.1239	0.0052	0.0915		0.1315	0.3480	0.0251	0.2070	0.1279	0.0913	0.0328	0.0100	0.1401	0.1468		0.0664	0.0248	0.1167	0.0468	0.0194	0.1681	0.0683		0.3301
Petromyzon_marinus	0.0351				0.1871	0.1667	0.0630		0.0187		0.1407	0.1903		0.0587	0.2268			0.0333	0.0500	0.0936	0.0507	0.0922			0.1659	0.0546		0.0341	0.1878								0.0012		0.1151	0.0544		0.0491	0.0700		0.0201		0.1824			0.0451	0.2192	0.1384	0.1165			0.1182		0.1825		0.0730	0.1521	0.0209			0.3235	0.1257	0.1184	0.1725		0.1066	0.1537				0.0798	0.1289			0.2558	0.1989		0.0988	0.0562			0.0106		0.2385	0.0339		0.2135	0.0967		0.0748	0.1658	0.0653	0.5217	0.0497	0.0762	0.1637	0.1102	0.2827			0.1457	0.0666	0.2592	0.0906	0.1130		0.0064	0.1629		0.0377	0.2704	0.1934	0.0591			0.0969	0.1587							0.0618	0.3448	0.1668	0.0578			0.0433	0.0430	0.1548	0.1217				0.0324		0.0423	0.4259	0.5189		0.0982	0.2590						0.0894	0.3475		0.2429	0.2459		0.2427		0.0145		0.0877			0.1983	0.1310	0.0985		0.1567	0.0001	0.0176	0.0266	0.1996				0.0786	0.0935	0.0080		0.4388	0.0601		0.0903	0.0038		0.0514			0.1315	0.0574			0.4568						0.3564	0.0664	0.0912					0.2240		0.3314
Trichoplax_adhaerens	0.0657	0.0529	0.1250	0.1085	0.1721	0.2279	0.1385		0.0187		0.0361	0.0858		0.0154		0.0754	0.0161	0.0333	0.2536		0.0439	0.2561	0.0296	0.0315	0.1034	0.0696	0.0317	0.0017	0.1760	0.2042	0.2012	0.0895	0.0906	0.1489	0.0487		0.0012	0.1507	0.3592	0.1274		0.0616	0.0700	0.0461	0.0201	0.1500	0.0566		0.0730	0.0451	0.1662	0.0075	0.1203	0.1184	0.0595	0.1286	0.0595	0.1760	0.1388	0.1398	0.1178		0.0325	0.1026		0.0521	0.0310	0.1725	0.3281	0.1066	0.0722		0.0515	0.0739	0.1727	0.1289	0.3377		0.1534		0.1387			0.1897	0.1494	0.0584	0.0697	0.2385	0.0071	0.0086	0.0539	0.0866	0.0680	0.0643	0.0300	0.0830	0.1685	0.0366	0.0762	0.1637	0.0637	0.2191	0.1377	0.0186	0.0024	0.0349	0.2654	0.0946	0.1146	0.0831	0.0206	0.0148	0.1583	0.3228	0.2442	0.0499	0.2390	0.0499	0.0951	0.1180	0.1587	0.0464	0.0651	0.1514	0.2885	0.2781	0.0020	0.0618	0.0670	0.1668	0.0521	0.0542	0.2311	0.0433	0.0988		0.0186	0.0310	0.0424	0.1914	0.0268	0.1415	0.0423	0.0260	0.0277	0.0571	0.0624	0.0313	0.0238	0.0458	0.0306	0.1160	0.0836	0.0547		0.1441	0.1654	0.0978	0.2289	0.2611		0.0145	0.0276	0.0764	0.0378	0.0125	0.1242	0.1310	0.1462	0.0334	0.1567		0.0176	0.0266	0.2208	0.1313	0.1786	0.2630	0.0554	0.1623	0.3384	0.1623	0.2886		0.0303			0.1239		0.2066	0.3841	0.1315	0.1531	0.0251	0.2096	0.1645	0.0841	0.0383	0.0325	0.1401	0.0488	0.1781	0.3516	0.0912	0.0897	0.0468	0.0300	0.1679	0.2169	0.1976	0.3212
Vallicula_sp	0.0703	0.0276	0.0921		0.5186	0.3525		0.5113			0.1407	0.1477			0.6280	0.0389	0.0161	0.0511	0.1542	0.1906		0.0587		0.0153			0.0317	0.0202				0.0895	0.0242	0.1053	0.0551		0.0012	0.5655		0.1128		0.0741			0.0305		0.2853		0.2864	0.0175	0.1943			0.0323	0.0723	0.6266	0.0595	0.1272	0.1565	0.0990	0.4308		0.2357	0.0216	0.1730	0.0590	0.4827		0.0511		0.1039		0.0009	0.2443		0.4324			0.1205	0.6536	0.6012	0.3426					0.1944		0.1426	0.0233	0.0485		0.3456			0.2533	0.5016	0.0420	0.0431					0.1395	0.1278	0.1063	0.5798	0.0189	0.1483	0.0775	0.0159	0.0649			0.5452			0.0595	0.4447	0.0864	0.1152	0.5573			0.1422	0.2218	0.0261		0.0762	0.1668	0.0182	0.0542	0.1649		0.0332	0.2148	0.0186	0.0506	0.0424			0.1010	0.2005			0.2295	0.1982		0.1522	0.4100	0.3481	0.0516			0.0275	0.1087	0.1921	0.5522	0.2118		0.0316	0.0307		0.0569	0.0378	0.0025	0.1242	0.1793		0.5021			0.0176	0.0313			0.5487	0.5248	0.0295	0.1539			0.1948					0.0925		0.4021	0.2243		0.0223		0.1403		0.0382	0.0383		0.1207	0.1099	0.4946	0.0664			0.0802	0.3279	0.0653	0.1509		0.5629
