	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa.phy	Gene_0007	Gene_0016	Gene_0017	Gene_0020	Gene_0035	Gene_0037	Gene_0041	Gene_0044	Gene_0045	Gene_0053	Gene_0058	Gene_0059	Gene_0062	Gene_0063	Gene_0064	Gene_0066	Gene_0068	Gene_0070	Gene_0073	Gene_0076	Gene_0084	Gene_0086	Gene_0088	Gene_0090	Gene_0098	Gene_0105	Gene_0120	Gene_0123	Gene_0128	Gene_0129	Gene_0131	Gene_0135	Gene_0140	Gene_0141	Gene_0143	Gene_0144	Gene_0146	Gene_0152	Gene_0156	Gene_0158	Gene_0169	Gene_0171	Gene_0177	Gene_0180	Gene_0181	Gene_0208	Gene_0251	Gene_0253	Gene_0257	Gene_0268	Gene_0272	Gene_0277	Gene_0278	Gene_0281	Gene_0289	Gene_0305	Gene_0311	Gene_0314	Gene_0315	Gene_0319	Gene_0327	Gene_0328	Gene_0340	Gene_0346	Gene_0348	Gene_0372	Gene_0379	Gene_0380	Gene_0384	Gene_0390	Gene_0394	Gene_0395	Gene_0401	Gene_0407	Gene_0411	Gene_0412	Gene_0414	Gene_0415	Gene_0443	Gene_0446	Gene_0450	Gene_0455	Gene_0470	Gene_0487	Gene_0511	Gene_0513	Gene_0519	Gene_0524	Gene_0529	Gene_0536	Gene_0541	Gene_0542	Gene_0557	Gene_0563	Gene_0565	Gene_0568	Gene_0576	Gene_0601	Gene_0608	Gene_0614	Gene_0622	Gene_0623	Gene_0624	Gene_0625	Gene_0626	Gene_0629	Gene_0639	Gene_0641	Gene_0644	Gene_0645	Gene_0651	Gene_0652	Gene_0654	Gene_0657	Gene_0658	Gene_0664	Gene_0667	Gene_0668	Gene_0674	Gene_0678	Gene_0681	Gene_0687	Gene_0690	Gene_0691	Gene_0695	Gene_0696	Gene_0703	Gene_0709	Gene_0727	Gene_0741	Gene_0745	Gene_0766	Gene_0773	Gene_0786	Gene_0787	Gene_0793	Gene_0802	Gene_0806	Gene_0807	Gene_0808	Gene_0813	Gene_0819	Gene_0822	Gene_0834	Gene_0835	Gene_0843	Gene_0857	Gene_0873	Gene_0874	Gene_0894	Gene_0895	Gene_0896	Gene_0904	Gene_0909	Gene_0910	Gene_0912	Gene_0917	Gene_0920	Gene_0921	Gene_0925	Gene_0927	Gene_0930	Gene_0933	Gene_0941	Gene_0942	Gene_0945	Gene_0947	Gene_0950	Gene_0951	Gene_0958	Gene_0963	Gene_0964	Gene_0966	Gene_0969	Gene_0974	Gene_0975	Gene_0983	Gene_0989
Beroe_abyssicola	0.0103	0.0571	0.1250	0.1111	0.1789	0.2928	0.1959	0.0016	0.0161	0.0523			0.6313		0.0748	0.0272	0.0500	0.2079	0.0530	0.0520		0.0211	0.1659		0.0317	0.1563	0.1731	0.0242		0.0105	0.0012	0.2539	0.1151	0.4820	0.0274	0.0741		0.0553	0.0264			0.3411	0.0451	0.1110	0.0857	0.0886	0.0424	0.6335	0.0597	0.1664	0.1850	0.0035	0.0209	0.0457	0.1216	0.1851	0.0521	0.0377		0.1594	0.3819		0.1015	0.0473	0.1077	0.5465		0.1737	0.0693	0.1038	0.1478	0.1000	0.1906		0.0697	0.0339	0.0738	0.0833		0.0680	0.0818	0.1273		0.0368	0.4911	0.0305	0.1427	0.0954	0.2856	0.3755	0.1068		0.0159	0.1522	0.5051	0.2400	0.1255					0.0589	0.3812	0.0285	0.2982	0.0221	0.0438	0.0416	0.0468	0.2674	0.0595	0.0531	0.1320	0.0186	0.0082	0.0424	0.0324		0.0336	0.2338	0.0571	0.0978			0.0485	0.1598	0.0685	0.0836	0.0938	0.0922	0.1563	0.2381	0.2553	0.1302	0.4649	0.3564			0.0378	0.0025	0.1242	0.1310	0.0985		0.1060		0.0176			0.6132	0.2194	0.2645		0.2860				0.1194	0.0011	0.2341	0.0775	0.4008	0.0423	0.0156	0.6129	0.1113	0.0769	0.0383	0.0626	0.1401	0.1247	0.0520	0.3352	0.0912		0.0637	0.0089	0.1365	0.2151
Sycon_ciliatum	0.0767	0.0571	0.1250	0.1111	0.1898	0.1385	0.3186	0.0722	0.0285	0.1012		0.0154	0.1608		0.0161	0.0333	0.0710	0.2079		0.1219	0.1546	0.0679	0.1659	0.0696	0.0317	0.2042		0.0906			0.0012	0.2241	0.1151	0.1238		0.0741	0.0780		0.0056	0.1822	0.0295	0.0652	0.0451	0.2442	0.1165	0.1515	0.0808	0.1820	0.0900	0.1760		0.1349		0.2155	0.1073	0.2251	0.0521		0.1745	0.1553	0.1066	0.1229	0.0719	0.0431		0.2212		0.1989	0.1127		0.1516	0.3735	0.0344		0.0697	0.0499			0.0933	0.0680	0.0678	0.0830	0.1645		0.1434	0.0226	0.1397	0.1415	0.2949	0.0946	0.1146		0.0159	0.1552	0.3282	0.2386	0.1688		0.0577	0.0653	0.1486	0.0651	0.1514	0.0367	0.3027		0.0997	0.0544	0.0468	0.1682	0.0509	0.0988		0.0186		0.0424	0.0043	0.1607	0.0336		0.0632		0.2590	0.0185	0.0485	0.1961	0.1160	0.0778	0.0894	0.0879		0.2017		0.2243	0.0314	0.0145	0.0140	0.0778	0.0468	0.0125	0.1242	0.1310	0.0985	0.0791	0.1516	0.0582	0.0098	0.2031	0.1786	0.1142	0.2194	0.0022	0.2226		0.2700	0.0891		0.0970			0.0775	0.0343	0.1650	0.0061	0.1678	0.1778	0.0913	0.0383	0.0325	0.1401	0.1357	0.1871	0.0664	0.0912	0.1167	0.1410	0.0405	0.1681	0.2222
Capsaspora_owczarzaki	0.0831	0.0571	0.1197	0.0207	0.1898	0.1385	0.3269	0.0665	0.0285	0.0733	0.0210	0.0154	0.1575	0.0580	0.0161	0.0089	0.0710	0.2079	0.0462	0.1453	0.1390	0.0679	0.1659	0.0402	0.0317	0.2042	0.0509			0.0080	0.0182	0.2519	0.1151	0.1092	0.0274	0.0741	0.0620	0.0553	0.0056	0.1822	0.0102	0.0496	0.0037	0.2380	0.1203	0.1515	0.0808	0.1820	0.0370	0.1728	0.1140	0.0936	0.0615	0.1918	0.1026	0.2154	0.0521	0.1251	0.1745	0.0469	0.1066	0.1350	0.0756	0.0473	0.1077	0.2212	0.1202	0.1809	0.1387	0.0762	0.1516	0.0751	0.1806	0.0585	0.0938	0.0071	0.0665	0.0886	0.0933	0.0680	0.0818		0.1619	0.0255	0.1567	0.0226	0.1457		0.2964	0.0707	0.1099	0.0776	0.0206	0.1583	0.3173	0.2317	0.1716	0.1968	0.0048	0.1180		0.0712	0.1514	0.0285	0.2960	0.0221	0.0164	0.0431	0.0336	0.1451	0.0509	0.0481	0.1343	0.0186	0.0604	0.0424	0.0324	0.1292	0.0906	0.2255	0.0571	0.0587	0.0959	0.0256	0.0458	0.1916	0.1295	0.0836	0.0894	0.0879	0.1080	0.2405	0.2630	0.0518	0.0945	0.0145	0.0140	0.0880	0.0872	0.0125	0.0363	0.1276	0.0985		0.1567	0.0797	0.0098	0.2208	0.1786	0.2767	0.2152	0.3413	0.3741	0.2791	0.4170	0.0796	0.0038		0.0626	0.0889	0.0716		0.1605		0.1939			0.0383	0.0626	0.1159	0.1468	0.1330	0.0664	0.0912	0.1167	0.1410	0.0405	0.1681	0.2240
Crella_elegans	0.1038	0.3497		0.6512	0.6085					0.6104	0.0210		0.0504	0.1099	0.0975		0.0652		0.0462		0.4756		0.1779	0.2442	0.0074			0.3684	0.0417		0.0012				0.0030		0.0140			0.4815		0.0261			0.6759	0.5670				0.5788	0.1167	0.0536		0.4679	0.0736		0.1479	0.0158							0.4410		0.2197	0.6428				0.4576	0.5144	0.0098	0.2007	0.4474			0.1128	0.3764			0.0335	0.2643		0.0226	0.6185	0.5991		0.0906	0.1718	0.0102			0.0232	0.3736			0.2470		0.1553	0.2601	0.3106		0.2847	0.3333	0.2846		0.0468		0.2422	0.0988		0.0186	0.0376	0.2734	0.0013		0.0336	0.3017	0.5953		0.3164						0.4040		0.5426		0.4428		0.0316	0.0145	0.0140	0.1034			0.3611	0.0931	0.0238	0.3147	0.4778	0.0754	0.0176		0.2006		0.6199	0.4413								0.2217			0.5594	0.1749	0.1913	0.6030	0.4914			0.1401			0.2123	0.2458	0.2617	0.0471	0.0089	0.4959	0.7065
Platygyra_carnosa	0.0943	0.0571	0.2461	0.1111	0.6208	0.1293	0.2479	0.0528		0.1012	0.0210	0.0154	0.2187	0.0799	0.0161	0.0272	0.0396		0.0462	0.2360	0.0381		0.1659		0.0317		0.0405	0.0906		0.0105		0.4445	0.1151	0.1165	0.0030	0.2446	0.0700	0.2518	0.0048		0.0231	0.0652	0.0382	0.3290	0.1165		0.3294	0.1490	0.0900	0.2723	0.0753	0.4365	0.0209	0.0457	0.2403	0.4448	0.0521	0.4159	0.1706		0.5575		0.0129	0.0473	0.0817	0.1646		0.0047		0.4272	0.0087	0.2520	0.4944	0.1779	0.0624		0.0738	0.5050	0.4337	0.0680	0.0476	0.1096	0.0410	0.0766	0.1567	0.0288			0.2763	0.0488	0.1146	0.4645	0.0206	0.1507	0.4327	0.0054	0.0270	0.1653	0.0577	0.4610	0.2092	0.0651	0.3486	0.0367	0.3234	0.0221	0.0997	0.0601	0.0402			0.2413	0.0962	0.0186	0.0310	0.0424		0.1591	0.0336		0.0632		0.0733	0.0326	0.0071		0.0549		0.0894	0.0879	0.0001	0.2429	0.6235	0.5495	0.0875	0.2113	0.0140	0.4915	0.0378	0.0125	0.1038	0.1138		0.0334	0.0044	0.0797	0.0176	0.1643	0.3565	0.4030	0.1348	0.0935	0.0071		0.2228		0.0038	0.1239	0.4297	0.2007		0.1336	0.5275	0.0251	0.2070	0.0515	0.0913	0.0383	0.0626	0.1401		0.4976	0.0074	0.1795	0.1320	0.4281	0.0405		
Trichoplax_adhaerens	0.0516	0.0529	0.1250	0.1085	0.1721	0.1385		0.0187		0.0361		0.0154		0.0872	0.0161	0.0333	0.2536		0.0462	0.2561	0.0296	0.0315	0.1034	0.0696	0.0317	0.2042	0.0509	0.0906	0.0738		0.0012	0.1507	0.3592	0.1238		0.0616	0.0700	0.0553	0.0160	0.1956		0.0730	0.0451	0.1452	0.1203	0.1184	0.0595	0.1286	0.0597	0.1760	0.1345	0.1178		0.0325	0.1026		0.0521	0.0377	0.1725	0.3281	0.1066	0.0852		0.0515	0.0720	0.1727	0.1367		0.1387			0.1897	0.1494	0.0576	0.0697	0.0071	0.0150	0.0619	0.0866	0.0680	0.0643	0.0830	0.1645	0.0766	0.0637	0.0186	0.0024	0.0349	0.2654	0.0946	0.1146	0.0804	0.0206	0.1583	0.3228	0.2442	0.0499	0.2005	0.0499	0.1180	0.1587	0.0651	0.1514	0.2885	0.2870	0.0020	0.0670	0.0544	0.0468	0.2311	0.0509	0.0988		0.0186	0.0310	0.0424	0.0268	0.1607	0.0423	0.0456	0.0571	0.0717	0.0313	0.0185	0.0458	0.0306	0.1160	0.0836	0.0547		0.1563	0.1654	0.1303	0.2289		0.0145	0.0250	0.0675	0.0378	0.0125	0.1242	0.1310	0.1462	0.0334	0.1567		0.0176	0.2208	0.1786	0.2630	0.1623	0.3384	0.1623	0.3086		0.0314		0.1239		0.2131	0.3841	0.1336	0.1445	0.0251	0.2096	0.1645	0.0841	0.0383	0.0325	0.1401	0.0488	0.1781	0.3516	0.0912	0.0897	0.0468	0.0300	0.1679	0.2169
Abylopsis_tetragona	0.0364	0.0571	0.1224	0.1111	0.0495	0.5318	0.1805	0.0609	0.0161	0.6616	0.0057	0.0154	0.1014		0.0161	0.0333	0.0710	0.2079	0.0462	0.1352	0.1494		0.6466	0.0696	0.0317	0.5922		0.0906		0.0105		0.0515		0.1238	0.0030	0.0741	0.0620		0.0160	0.1542	0.0667	0.0652	0.0451		0.1203	0.2293	0.0808	0.1820	0.0824	0.3949	0.1199	0.1349		0.1117	0.1073	0.1571	0.0521	0.1251	0.1725	0.1428	0.1066	0.0686	0.0756	0.0515	0.1077	0.1828		0.1953	0.1792		0.1478	0.4140			0.0446	0.0499	0.0738	0.0940	0.1364	0.0680	0.0678	0.1140		0.0766	0.1567	0.0226	0.1457	0.1415	0.2129	0.0906	0.1146		0.0159	0.3448	0.5667	0.2456	0.5277		0.0577	0.1180	0.1520	0.0651	0.1514	0.0367	0.3027	0.0221	0.1321	0.0544	0.0468		0.0509	0.1039	0.1343	0.0274	0.0310	0.0424	0.0324		0.0336	0.2338	0.0632	0.1791		0.0185	0.5675	0.2075	0.0739	0.0836	0.0894	0.1147		0.2429	0.2784	0.1700	0.0805	0.0145	0.0140	0.0521	0.0378	0.0125	0.0517	0.4483	0.0985	0.0791	0.1516		0.0098	0.2208	0.3149	0.0567	0.2194		0.1384	0.0708	0.2700	0.0409	0.0038		0.0626	0.2031	0.0775	0.1107	0.1741	0.0061	0.0921	0.6395	0.0742	0.0501	0.0325	0.4035	0.1468		0.0664	0.0912	0.0410	0.1189	0.0405	0.1323	0.2341
Lottia_gigantea	0.0719	0.0571	0.1250	0.1085	0.1789	0.1317	0.3269	0.0268		0.1012	0.0057		0.1707	0.0872	0.0161	0.0333	0.0657	0.2079	0.0462	0.1620	0.1546	0.0679	0.1659	0.0696	0.0317	0.2012	0.0457	0.0004	0.0802	0.0105	0.0012	0.5755	0.1151	0.1238		0.0616	0.0700	0.0553	0.0056	0.1687	0.0295	0.0652	0.0451	0.2473	0.1203	0.1515	0.0851	0.1820	0.0597	0.1825	0.0694	0.0892	0.0209	0.1575	0.0502	0.2251	0.0521	0.1251	0.1745	0.1553	0.1066	0.0943	0.0756	0.0515	0.1077	0.1545	0.1367	0.1989	0.0087	0.1038	0.1516	0.0370		0.0610	0.0446	0.0196	0.0738	0.0940	0.0967	0.0680	0.0678	0.0409	0.1670	0.0766	0.1069	0.0226	0.1457	0.1300	0.2964	0.0667	0.1146	0.0664	0.0206	0.1583	0.3282	0.2414	0.1786	0.2005	0.0577	0.0083	0.1453	0.0651	0.1514			0.0020	0.0577	0.0601	0.0468	0.1418	0.0509	0.0988	0.1234	0.0186	0.0506	0.0424	0.0324	0.1607	0.0423	0.2338		0.0553	0.2590	0.0185	0.0485	0.2029	0.1227	0.5152	0.0894	0.0879	0.1488	0.0540	0.2496	0.2482	0.0316	0.0145	0.0140	0.1034	0.0378	0.0125	0.1242	0.1310	0.0985	0.0666	0.0146	0.0797	0.0098	0.2102	0.1241	0.2767	0.2088	0.0355	0.3741	0.3086	0.2700	0.0073	0.0038	0.1239	0.0088	0.1534	0.0775	0.1336	0.1741	0.0156	0.2096	0.3903	0.0913	0.0383	0.0626	0.1401	0.1468	0.1811	0.0664	0.0912	0.1167	0.0468	0.0405	0.1681	0.2097
Acropora_digitifera	0.0062	0.0571	0.1250	0.1111	0.1871	0.1385	0.5748	0.0722		0.1012		0.0154	0.1806	0.0872	0.0218	0.0333	0.0710		0.0462		0.1598	0.0679	0.1659	0.0696	0.0317	0.2012		0.0906			0.0012	0.5060	0.3513	0.3434		0.0741	0.0700	0.0553	0.0048		0.0231	0.0652	0.1480		0.1165	0.4213		0.0837	0.0900	0.1825	0.1732	0.1121		0.1416			0.0521	0.1251	0.4498	0.1511	0.1066		0.0756		0.1077	0.4212		0.1989	0.1329	0.3790	0.2797	0.1087	0.1144	0.1950	0.0446		0.0738	0.0940	0.0967	0.0680	0.0818	0.3152	0.1645	0.0766	0.1268	0.0226	0.2483	0.1386	0.1262	0.0946	0.1146	0.0692	0.0206	0.1445	0.2714	0.2456	0.1786		0.0577	0.1180	0.1553			0.0367	0.3027	0.0221		0.0601	0.0336	0.4919			0.1343	0.0186		0.0424		0.1607	0.0336		0.1685			0.0115	0.0430	0.2029		0.0836	0.0894		0.1563	0.4520	0.6254	0.2607	0.0945	0.0145	0.0250	0.1034	0.0378	0.0125	0.1242	0.1310	0.1568	0.0978	0.1567		0.0367	0.1996			0.2131	0.0080	0.3741					0.1239		0.2131	0.0775		0.0192	0.0251	0.1469	0.1745		0.0383	0.3058	0.1401	0.1468	0.2483	0.0664	0.0912	0.1167	0.1300	0.0405	0.4801	
Tethya_wilhelma	0.0808	0.0404						0.3482	0.0285		0.0210	0.0154		0.0442	0.0161				0.0462						0.0621				0.5160	0.0105	0.0012			0.1238	0.0030	0.5321		0.0553	0.0160		0.0231	0.0652	0.0382		0.4297						0.1049	0.3336	0.0209				0.0521							0.2396											0.1693					0.0680										0.4632		0.1893	0.0206											0.2398		0.0221		0.1207			0.3112			0.0186		0.0424					0.0571			0.0185													0.0140		0.0378	0.0125				0.0666			0.0176									0.0891	0.0038	0.5487		0.4018	0.0775						0.3691		0.0325				0.0664	0.3729					
Spizellomyces_punctatus	0.0795	0.0571	0.1250	0.1085	0.1817	0.1385		0.0438	0.0161	0.0314	0.0210	0.0154	0.1014	0.0872	0.0161	0.0272	0.0605	0.1910	0.0462	0.0253	0.1546	0.0679		0.0369	0.0317	0.1982	0.0509	0.0250	0.0161	0.0105	0.0085	0.2162	0.1151	0.1238		0.0678	0.0620	0.0553	0.0160		0.0359	0.0832	0.0451	0.2473	0.1203	0.1515	0.0851	0.1803	0.0445	0.1825	0.1850	0.1178	0.0144	0.1918	0.0692	0.2105	0.0521	0.0868	0.1745	0.1303	0.1066	0.1712	0.0756	0.0473	0.1077	0.2131	0.1367	0.1809	0.0925	0.1107	0.1516	0.1218		0.1062	0.0383	0.0071	0.0738	0.0993	0.0933	0.0680	0.0783	0.1317	0.1594	0.0766	0.1567	0.0226	0.1397	0.1386	0.2608	0.0986	0.1099	0.0804	0.0206	0.1583	0.3228	0.2442	0.1716	0.1968	0.0577	0.0969	0.1892	0.0651		0.0204	0.2870	0.0221	0.1275	0.0247	0.0336	0.1649	0.0509		0.0831	0.0186	0.0310	0.0424	0.0013	0.1607	0.0906	0.2255	0.0510	0.0619	0.2590	0.0185	0.0264	0.1938	0.1261	0.0836	0.0894	0.0793	0.1563	0.2429	0.2784	0.0666		0.0307	0.0140	0.2658		0.0125	0.0786	0.1310	0.0985	0.0666	0.0603		0.0098	0.1996	0.1786	0.2630	0.2173	0.3413			0.4894	0.0193	0.0185	0.0701	0.0164	0.1758	0.0775	0.1260	0.1195	0.0061		0.1645	0.0913	0.0383	0.0626	0.1304	0.1431	0.1481	0.0664	0.0912	0.1167	0.1410		0.1681	0.2240
Drosophila_melanogaster	0.1008	0.0571	0.1250	0.1085	0.1803	0.1385	0.2961	0.0438		0.0733	0.0057	0.0154	0.2268	0.0872	0.0161	0.0333	0.0291	0.2079	0.0462	0.1620	0.1442	0.0679	0.1503	0.0696	0.0317	0.2012	0.0509	0.0250	0.0802	0.0105	0.0012	0.2499	0.1151	0.1238	0.0092	0.0741	0.0700	0.0553	0.0056	0.1956	0.1051	0.0652	0.0451	0.2317	0.1203	0.1449	0.0851	0.1820	0.0900	0.1760	0.0339	0.1178	0.0144	0.2102	0.0549	0.2251	0.0521	0.1251	0.1745	0.1386	0.1066	0.1712	0.0719	0.0515	0.0817	0.2151	0.1334	0.1773	0.1242	0.1107	0.1516	0.2558	0.1906		0.0760	0.0499	0.0738	0.0886	0.0933	0.0680	0.0608	0.0830	0.1670	0.0766	0.1534	0.0147	0.1457	0.1386	0.2964	0.0906	0.1123	0.0776	0.0206	0.1552	0.3282	0.2442	0.1786	0.2005	0.0499	0.0969	0.1587	0.0651	0.1514	0.0367		0.0221	0.1321	0.0601	0.0468	0.1649	0.0509	0.0836	0.1343	0.0186	0.0506	0.0424	0.0324	0.1607	0.0147	0.2464	0.0571	0.1108	0.2559	0.0185	0.0485	0.1938	0.1295	0.0778	0.0894	0.0879	0.1563	0.2429	0.2784	0.2618	0.0316	0.0145	0.0360	0.1034	0.0378	0.0125	0.1242	0.1310	0.0985	0.0978	0.1516	0.0754	0.0098	0.2173	0.1734	0.2767	0.2173	0.2659	0.3741		0.2729	0.0771	0.0038	0.1239		0.2131	0.0834	0.1336	0.1650	0.0061	0.2096	0.1745	0.0913	0.0383	0.0325	0.1401	0.1320	0.1871	0.0664	0.0912	0.1167	0.1134	0.0405	0.1681	0.2204
Daphnia_pulex	0.0948	0.0571	0.1092	0.1085	0.1680	0.1385	0.3173	0.0722		0.1012	0.0057	0.0154	0.2235	0.0872	0.0161	0.0333	0.0448	0.2079	0.0462	0.0449	0.1546	0.0679	0.1659	0.0696	0.0317	0.2042	0.0509		0.0417	0.0105	0.0012	0.2539	0.1151	0.1238		0.0741	0.0700	0.0553	0.0056	0.1956	0.0295	0.0652	0.0451	0.2286	0.1203	0.1515	0.0851	0.1820	0.0900		0.1614	0.1235	0.0144	0.2102	0.1073	0.2251	0.0521	0.1196		0.0178	0.1066	0.0943	0.0719	0.0515	0.1012	0.2212	0.1367	0.0565	0.1271	0.0555	0.1516	0.0626	0.1756		0.0446	0.0499	0.0738	0.0940	0.0933	0.0680	0.0643	0.0078	0.1670	0.0766	0.1667	0.0226	0.0950	0.1415	0.2933	0.0707	0.1146	0.0579	0.0206	0.1583	0.3282	0.2428	0.1786	0.2005	0.0577	0.0548	0.1587	0.0651	0.1514	0.0367		0.0221	0.1321	0.0488	0.0468	0.1385	0.0509	0.0836	0.1180	0.0186		0.0424	0.0324	0.1607		0.2338	0.0571	0.1010	0.2590	0.0185	0.3354	0.1984	0.1227	0.0836	0.0894	0.0879	0.1563	0.2405	0.2784	0.2596	0.0174	0.0145	0.0140	0.0726	0.0378	0.0125	0.1242	0.1310	0.0985	0.0978		0.0754	0.0098	0.1996	0.1786	0.2748	0.2173	0.3413	0.3741		0.2700	0.0073	0.0038	0.1060		0.2131	0.5616	0.0954	0.1741	0.0061	0.2096	0.1246	0.0913	0.0383		0.1401	0.1468	0.1871	0.0664	0.0912			0.0405	0.1681	0.2240
Lithobius_forficatus	0.0086	0.0571	0.1197	0.1085	0.5826	0.1385	0.3269	0.0722		0.3407	0.0210	0.0154	0.2070	0.0872	0.0161	0.0333	0.0390		0.0462		0.1390	0.0679		0.0696	0.0317	0.4365	0.0509	0.0250	0.0802		0.0012	0.5398	0.1151	0.1238		0.0678	0.0700	0.1258	0.0056	0.1956	0.0295	0.3645	0.0451		0.1165	0.1515	0.0851	0.1096	0.0597	0.1825		0.1407	0.0209		0.1073	0.2251	0.0521	0.1251	0.1745	0.1553	0.2140	0.1033	0.0756	0.0515	0.3696	0.2131	0.1367	0.1989	0.1329	0.0348	0.2568	0.0471	0.1906	0.1950	0.0760	0.0499	0.0738	0.0886	0.0967	0.0680	0.1070		0.3695	0.0596	0.1634	0.0226	0.5886	0.1415	0.2964	0.3317	0.1146	0.0804	0.0206	0.1583	0.3282	0.2442	0.1786	0.3828	0.1376	0.1180	0.1587	0.0651	0.1514	0.0367		0.0221	0.1321	0.0601	0.0468	0.1715	0.0509	0.0937	0.1288	0.0186	0.0506	0.0424	0.0324		0.0336	0.4482	0.0100	0.1043	0.5318	0.0185	0.0485	0.1938	0.1295	0.0836	0.0894	0.3862	0.4831		0.2784	0.2618	0.0174	0.0145	0.0140	0.1274	0.0378	0.0125	0.1242	0.3345	0.0985	0.0978	0.1567	0.0754	0.0098			0.4423	0.2194	0.3413	0.4012	0.0577	0.0604	0.0891		0.1239	0.0626	0.2131	0.0775	0.0343	0.4751	0.0251	0.2096		0.1245	0.1053	0.0626	0.1401	0.5543	0.1691	0.0664	0.1077	0.1167		0.0300	0.2113	
Amoebidium_parasiticum	0.0771	0.0571	0.1211	0.1111	0.1898	0.1385	0.3147		0.0285	0.1012	0.0057	0.0154	0.1971	0.0872	0.0161	0.0453	0.3584	0.2079	0.0462	0.1286	0.1546	0.0679	0.1659	0.0369	0.0317	0.1982	0.0509	0.0250		0.0105	0.0182	0.2499	0.1151	0.1238	0.0030	0.0741	0.0620	0.0553	0.0048	0.1508	0.0231	0.0339	0.0451	0.2442	0.0203	0.1515	0.0808	0.1820	0.0370		0.2028		0.0209	0.1812	0.0260	0.2251	0.0521	0.1251	0.1745	0.1511	0.1066	0.1712	0.0756	0.0473	0.1077	0.2212	0.1367	0.1845	0.1329	0.1038	0.1478	0.3018	0.0106	0.1199	0.0383	0.0178		0.0993	0.0933	0.0680	0.0748	0.1096	0.1695		0.1667	0.0226	0.1278	0.1357	0.2918	0.0946	0.1068	0.0692	0.0206	0.1491	0.0522		0.1786		0.0577		0.1758	0.0651	0.1514	0.0367	0.2937		0.1321		0.0336	0.1517	0.0509	0.0937	0.1343	0.0186	0.0506	0.0424		0.1472	0.0906	0.2464	0.0571	0.0880	0.2590	0.0256	0.0430	0.2029	0.1295	0.0836	0.0807	0.0879	0.1488	0.2429		0.2493	0.0945	0.0145	0.0140	0.0367	0.0157	0.0125	0.0753	0.1310	0.0985	0.0791	0.1567	0.0668	0.0098	0.2208	0.1786	0.1962	0.2173	0.3413	0.3741		0.4170	0.0771	0.0038		0.0088	0.2131	0.0775	0.1336	0.1582	0.0061	0.1835	0.1711	0.0913	0.0383	0.0250	0.1110	0.1468	0.1841	0.0664	0.0912	0.1167	0.1410	0.0405	0.1681	0.2151
Nanomia_bijuga	0.1111	0.0571	0.0776	0.1111		0.1385	0.0109	0.0926	0.3419	0.0082	0.0323	0.0154	0.3805		0.0161	0.0333	0.0442	0.1868	0.0462		0.5850		0.1659	0.0154	0.0317	0.6401		0.0906		0.0105		0.3076	0.1151	0.1238	0.0030	0.0741	0.0700		0.0048	0.3784		0.0652	0.0451	0.2044	0.1165	0.1515	0.0466	0.5318	0.2964	0.5465	0.2292	0.4308	0.0144	0.2155	0.0645	0.1875	0.0521	0.1251	0.1745		0.0379	0.2813	0.0572	0.0515	0.1423	0.2172		0.1989	0.0029			0.0059	0.1156			0.0499	0.1541	0.0940	0.5283	0.2406	0.1699			0.0766	0.5376	0.0226	0.1338	0.2533	0.6092				0.4558	0.1583	0.3439	0.3053	0.1786		0.0577	0.0715	0.1587	0.0651	0.3921	0.0367	0.5689	0.0221	0.1321	0.1320	0.0468	0.5084	0.0509	0.1039	0.3820	0.0274	0.2925	0.0102	0.2710		0.1372	0.2641	0.0632	0.0880			0.0485	0.2029	0.1295	0.0313	0.0894	0.0879		0.2429	0.6428	0.5189	0.0246	0.0145	0.0140	0.1034	0.2568	0.0125	0.0094	0.4656	0.1568	0.0978			0.0098	0.4258	0.0967		0.3557	0.4674	0.2705	0.1333		0.0555	0.0038	0.4456	0.0626	0.1534	0.5379	0.1336	0.3361	0.0061	0.4014	0.1644	0.0913	0.0383	0.0325	0.3938	0.0545		0.0664	0.0857		0.2402	0.0332	0.1681	0.1022
Bolocera_tuediae	0.0505	0.1421				0.1385			0.0161			0.0154			0.0066	0.0333						0.0679							0.0802	0.0105	0.0012				0.0030		0.3380		0.0056	0.2001	0.0346	0.1926			0.1165						0.1286								0.4674	0.1989		0.1048		0.0473						0.5169		0.4856		0.3886							0.1455					0.0226						0.5376	0.0159						0.0577			0.0651		0.0367		0.0221	0.3910		0.0468		0.1819	0.0988	0.1266				0.0324							0.1787				0.4397		0.2785							0.0250		0.0378		0.4523	0.0758									0.0439			0.4674			0.0038	0.1239		0.3149			0.1357	0.2035						0.1401			0.1303						
