gene_id	tree_supported	tr1_log-likelihood	tr2_log-likelihood	tr3_log-likelihood
V2META14949-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-5746.692309	-5749.169473	-5747.056141
V2META14962-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-4915.775313	-4914.816758	-4916.091554
V2META14971-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-18630.688969	-18630.298559	-18636.936077
V2META15032-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-8691.02996	-8685.509847	-8691.01244499999
V2META15131-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-8553.20773799999	-8546.777733	-8549.467287
V2META15164-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-24344.746779	-24340.912529	-24342.701226
V2META15177-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-9827.23340399999	-9831.53813099999	-9829.04778800001
V2META15178-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-7528.87662	-7522.61179	-7529.058199
V2META15197-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-20182.867526	-20179.875305	-20182.677045
V2META15200-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-12732.115979	-12731.941	-12733.991806
V2META15229-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-3858.242586	-3860.730794	-3860.925581
V2META15294-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-7694.228127	-7692.097209	-7696.040909
V2META15307-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-5888.183983	-5891.577215	-5889.337282
V2META15313-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-18241.122551	-18241.012528	-18243.12905
V2META15318-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-14343.612808	-14350.865029	-14348.025334
V2META15338-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-10947.22892	-10947.010809	-10947.976747
V2META15349-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-14882.692882	-14879.53232	-14881.272013
V2META15359-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-4574.818177	-4574.287562	-4572.216739
V2META15378-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-8283.815011	-8283.043405	-8281.444157
V2META15424-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-32847.140858	-32849.47025	-32851.748462
V2META15437-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-8246.903262	-8246.204415	-8247.943553
V2META15462-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-9259.316788	-9255.878312	-9257.548243
V2META15528-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-10026.067584	-10029.143436	-10027.85285
V2META15532-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-4081.51988	-4079.043219	-4082.656092
V2META15556-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-17774.281952	-17773.840945	-17775.140993
V2META15572-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-14284.235586	-14285.871569	-14285.951094
V2META15579-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-11233.156708	-11227.296054	-11232.108276
V2META15580-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-21100.439095	-21096.969233	-21104.337279
V2META15663-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-10566.921841	-10568.080032	-10567.966456
V2META15689-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-9181.594956	-9182.003539	-9179.516387
V2META15779-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-11597.244676	-11600.679443	-11598.227228
V2META15790-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-5213.634845	-5208.904447	-5212.106956
V2META15808-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-5467.19768	-5465.784607	-5467.862563
V2META15812-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-7563.01426	-7561.017786	-7564.338699
V2META15934-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-12816.702033	-12814.458221	-12816.845985
V2META16023-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-7310.910571	-7308.971767	-7312.569898
V2META16129-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-13467.327208	-13465.689959	-13465.503734
V2META16166-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-4943.026719	-4942.864202	-4941.301791
V2META16168-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-10031.200998	-10026.378069	-10031.563928
V2META16209-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-11767.535951	-11761.373897	-11766.732375
V2META16262-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-4268.953054	-4267.495963	-4269.108545
V2META16284-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-6388.173226	-6387.329668	-6388.457104
V2META16417-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-10241.146901	-10239.137502	-10241.631249
V2META16503-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-9549.451048	-9546.70366600001	-9549.855911
V2META16504-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-4468.942961	-4468.056294	-4468.56464
V2META16508-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-15586.145324	-15584.941166	-15586.031406
V2META16512-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-16307.327685	-16305.05784	-16310.248095
V2META16515-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-4702.928827	-4702.52664	-4702.693632
V2META16779-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-4772.178967	-4773.435961	-4772.267358
V2META17310-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-8126.457644	-8123.869354	-8122.071276
V2META17677-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-4691.799349	-4689.690101	-4691.833704
V2META17719-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-16914.079122	-16911.252736	-16911.597549
V2META18371-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-3296.048199	-3295.902828	-3296.335329
