Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
Gene_0395	0 All_Taxa	43	0.0583	0.0516	0.0305	0.0640	0.0369	0.0356	0.0450	0.0069	0.0924	0.0399	0.0228	0.0465	0.0727	0.0393	0.0451	0.0607	0.1260	0.0461	0.0519	0.0278	0.3388	0.6612	0.5580	0.4420	0.0849	0.8079	0.1073	0.1643	0.0140	0.0070	0.0069	0.0097	0.0082	0.0074	0.0101	0.0030	0.0108	0.0069	0.0053	0.0058	0.0103	0.0084	0.0070	0.0103	0.0112	0.0075	0.0090	0.0052	0.0186	0.0187	0.0208	0.0208	0.0124	0.0132	0.0102	734.91341	798	0.94586	0.8044	0.1956	0.0000	0.0000	0.1275	0.0000	0.5059	0.0050	0.0200	0.0500	0.0650
Gene_0401	0 All_Taxa	39	0.0811	0.0132	0.0426	0.0483	0.0520	0.0368	0.0466	0.0072	0.0698	0.0723	0.0319	0.0565	0.0640	0.0229	0.0482	0.0542	0.1294	0.0379	0.0532	0.0318	0.3829	0.6171	0.5105	0.4895	0.1188	0.7705	0.1106	0.1091	0.0075	0.0032	0.0050	0.0065	0.0054	0.0049	0.0059	0.0016	0.0078	0.0064	0.0046	0.0056	0.0058	0.0035	0.0061	0.0052	0.0083	0.0053	0.0049	0.0055	0.0106	0.0106	0.0120	0.0120	0.0063	0.0079	0.0060	543.736009999999	722	1.00000	0.7982	0.2018	0.0000	0.0000	0.0973	0.0000	0.5553	0.0000	0.0000	0.0034	0.0034
Gene_0407	0 All_Taxa	60	0.0414	0.0124	0.0444	0.0700	0.0344	0.0403	0.0647	0.0094	0.0549	0.0676	0.0271	0.0702	0.0784	0.0227	0.0672	0.0810	0.0960	0.0244	0.0597	0.0340	0.3348	0.6652	0.5425	0.4575	0.1323	0.7165	0.1512	0.1918	0.0111	0.0071	0.0099	0.0110	0.0089	0.0085	0.0093	0.0035	0.0105	0.0123	0.0069	0.0091	0.0109	0.0089	0.0142	0.0099	0.0101	0.0078	0.0135	0.0084	0.0226	0.0226	0.0241	0.0241	0.0126	0.0161	0.0098	800.77075	1121	1.00000	0.9240	0.0760	0.0000	0.0000	0.0729	0.0000	0.2080	0.0189	0.0503	0.0440	0.0881
Gene_0411	0 All_Taxa	60	0.0846	0.0183	0.0508	0.0404	0.0377	0.0324	0.0697	0.0001	0.0558	0.0886	0.0229	0.0226	0.0795	0.0125	0.0848	0.0542	0.0956	0.0337	0.0603	0.0555	0.4038	0.5962	0.4659	0.5341	0.1583	0.7649	0.0768	0.0999	0.0077	0.0035	0.0041	0.0064	0.0042	0.0036	0.0061	0.0002	0.0081	0.0064	0.0034	0.0058	0.0063	0.0031	0.0064	0.0066	0.0047	0.0049	0.0034	0.0049	0.0097	0.0097	0.0097	0.0097	0.0066	0.0089	0.0073	329.170190000001	1121	1.00000	0.9501	0.0499	0.0000	0.0000	0.0512	0.0000	0.1856	0.0802	0.1337	0.1551	0.1818
Gene_0412	0 All_Taxa	48	0.0502	0.0263	0.0325	0.0495	0.0328	0.0205	0.0509	0.0157	0.0637	0.0627	0.0445	0.0652	0.0774	0.0502	0.0965	0.0760	0.1022	0.0360	0.0290	0.0182	0.3563	0.6437	0.5338	0.4662	0.1135	0.7452	0.1412	0.1651	0.0081	0.0070	0.0053	0.0081	0.0069	0.0057	0.0106	0.0026	0.0084	0.0157	0.0060	0.0078	0.0154	0.0075	0.0126	0.0089	0.0096	0.0096	0.0041	0.0053	0.0158	0.0158	0.0182	0.0182	0.0125	0.0156	0.0097	586.86165	893	1.00000	0.9188	0.0812	0.0000	0.0000	0.0717	0.0000	0.3700	0.0000	0.0000	0.0000	0.0368
Gene_0414	0 All_Taxa	51	0.0746	0.0296	0.0418	0.0576	0.0258	0.0179	0.0482	0.0476	0.0952	0.0425	0.0225	0.0729	0.1044	0.0422	0.0607	0.0425	0.0735	0.0324	0.0389	0.0292	0.3470	0.6530	0.5068	0.4932	0.0907	0.7938	0.1155	0.1407	0.0095	0.0049	0.0047	0.0069	0.0086	0.0054	0.0067	0.0030	0.0113	0.0099	0.0048	0.0060	0.0096	0.0071	0.0103	0.0090	0.0077	0.0054	0.0049	0.0052	0.0137	0.0137	0.0150	0.0150	0.0081	0.0139	0.0089	578.4135	950	1.00000	0.8900	0.1100	0.0000	0.0000	0.0965	0.0000	0.3516	0.0000	0.0214	0.0160	0.0214
Gene_0415	0 All_Taxa	50	0.1248	0.0164	0.0676	0.0735	0.0396	0.0297	0.0399	0.0072	0.0518	0.0406	0.0231	0.0503	0.0856	0.0272	0.0868	0.0609	0.0904	0.0256	0.0235	0.0355	0.3914	0.6086	0.4555	0.5445	0.0806	0.8083	0.1112	0.1162	0.0114	0.0036	0.0053	0.0053	0.0056	0.0033	0.0056	0.0013	0.0056	0.0078	0.0042	0.0061	0.0071	0.0041	0.0104	0.0078	0.0089	0.0052	0.0038	0.0036	0.0108	0.0107	0.0102	0.0102	0.0066	0.0098	0.0056	568.68986	931	1.00000	0.9033	0.0967	0.0000	0.0000	0.0952	0.0000	0.3548	0.0135	0.0338	0.0338	0.0541
Gene_0443	0 All_Taxa	60	0.1003	0.0235	0.0833	0.0468	0.0295	0.0172	0.0390	0.0099	0.0405	0.0721	0.0240	0.0626	0.1232	0.0077	0.0853	0.0525	0.0776	0.0362	0.0375	0.0311	0.3658	0.6342	0.4276	0.5724	0.1110	0.7738	0.1151	0.1666	0.0109	0.0059	0.0063	0.0078	0.0081	0.0061	0.0083	0.0034	0.0090	0.0108	0.0068	0.0081	0.0184	0.0044	0.0155	0.0073	0.0099	0.0083	0.0068	0.0045	0.0180	0.0180	0.0153	0.0153	0.0093	0.0124	0.0095	596.178610000004	1121	1.00000	0.9320	0.0680	0.0000	0.0000	0.0964	0.0000	0.2011	0.0062	0.0309	0.0679	0.1111
Gene_0446	0 All_Taxa	51	0.0597	0.0275	0.0554	0.0596	0.0412	0.0318	0.0393	0.0064	0.0759	0.0476	0.0240	0.0537	0.0771	0.0202	0.0626	0.0503	0.1077	0.0535	0.0508	0.0559	0.3669	0.6331	0.5006	0.4994	0.0869	0.8091	0.1040	0.1293	0.0086	0.0045	0.0051	0.0075	0.0060	0.0032	0.0063	0.0026	0.0080	0.0081	0.0056	0.0085	0.0079	0.0050	0.0102	0.0079	0.0075	0.0065	0.0053	0.0054	0.0123	0.0123	0.0128	0.0128	0.0069	0.0116	0.0100	723.6683	950	1.00000	0.9182	0.0818	0.0000	0.0000	0.0751	0.0000	0.3310	0.0000	0.0105	0.0210	0.0280
Gene_0450	0 All_Taxa	44	0.1014	0.0265	0.0893	0.0639	0.0233	0.0361	0.0325	0.0353	0.0786	0.0375	0.0299	0.0352	0.0597	0.0135	0.0625	0.0078	0.1655	0.0218	0.0461	0.0338	0.4745	0.5255	0.3766	0.6234	0.0700	0.8871	0.0430	0.1286	0.0138	0.0050	0.0069	0.0081	0.0040	0.0045	0.0069	0.0049	0.0105	0.0058	0.0052	0.0040	0.0079	0.0030	0.0083	0.0028	0.0117	0.0048	0.0057	0.0046	0.0126	0.0126	0.0146	0.0146	0.0083	0.0101	0.0045	614.183429999998	817	1.00000	0.8639	0.1361	0.0000	0.0000	0.0901	0.0000	0.4570	0.0044	0.0133	0.0310	0.1018
Gene_0455	0 All_Taxa	39	0.0775	0.0181	0.0700	0.0628	0.0274	0.0438	0.0289	0.0255	0.0677	0.0402	0.0310	0.0323	0.0801	0.0096	0.0732	0.0266	0.1377	0.0356	0.0698	0.0420	0.4569	0.5431	0.3930	0.6070	0.0691	0.8720	0.0589	0.0882	0.0064	0.0028	0.0035	0.0045	0.0039	0.0044	0.0043	0.0022	0.0063	0.0039	0.0045	0.0033	0.0049	0.0019	0.0071	0.0039	0.0074	0.0038	0.0064	0.0029	0.0091	0.0091	0.0092	0.0092	0.0045	0.0053	0.0044	468.812739999999	722	1.00000	0.8300	0.1695	0.0005	0.0000	0.1164	0.0006	0.5376	0.0076	0.0277	0.0302	0.0353
Gene_0470	0 All_Taxa	51	0.0860	0.0589	0.0487	0.0700	0.0294	0.0265	0.0424	0.0699	0.1232	0.0407	0.0044	0.0770	0.0885	0.0333	0.0571	0.0429	0.0399	0.0113	0.0272	0.0229	0.3074	0.6926	0.5554	0.4446	0.0830	0.7971	0.1198	0.1396	0.0112	0.0097	0.0060	0.0115	0.0069	0.0062	0.0060	0.0060	0.0108	0.0054	0.0029	0.0075	0.0080	0.0039	0.0099	0.0065	0.0088	0.0037	0.0047	0.0040	0.0184	0.0184	0.0173	0.0173	0.0064	0.0111	0.0080	579.55717	950	1.00000	0.9177	0.0823	0.0000	0.0000	0.0756	0.0000	0.3314	0.0000	0.0625	0.0511	0.0909
Gene_0487	0 All_Taxa	56	0.0623	0.0261	0.0783	0.0346	0.0418	0.0552	0.0434	0.0154	0.0500	0.0610	0.0169	0.0531	0.0582	0.0456	0.0645	0.0634	0.0984	0.0297	0.0487	0.0532	0.3595	0.6405	0.5040	0.4960	0.1044	0.7791	0.1165	0.1403	0.0085	0.0049	0.0106	0.0065	0.0061	0.0085	0.0068	0.0029	0.0075	0.0089	0.0053	0.0055	0.0077	0.0064	0.0080	0.0068	0.0082	0.0068	0.0067	0.0080	0.0135	0.0135	0.0151	0.0151	0.0082	0.0128	0.0088	657.807450000001	1045	1.00000	0.8300	0.1700	0.0000	0.0000	0.1542	0.0000	0.3360	0.0133	0.0332	0.0432	0.0598
Gene_0511	0 All_Taxa	62	0.0668	0.0257	0.0254	0.0675	0.0311	0.0300	0.0628	0.0103	0.0666	0.0478	0.0193	0.0388	0.0603	0.0252	0.0606	0.0610	0.1721	0.0505	0.0331	0.0452	0.4073	0.5927	0.5070	0.4930	0.1106	0.7896	0.0998	0.0878	0.0055	0.0034	0.0025	0.0057	0.0054	0.0033	0.0029	0.0020	0.0062	0.0046	0.0029	0.0044	0.0056	0.0031	0.0058	0.0049	0.0053	0.0090	0.0024	0.0032	0.0072	0.0072	0.0095	0.0095	0.0051	0.0058	0.0029	293.754010000001	1159	1.00000	0.9693	0.0305	0.0002	0.0000	0.0366	0.0003	0.1415	0.1265	0.1621	0.1739	0.1976
Gene_0513	0 All_Taxa	56	0.0875	0.0367	0.0557	0.0513	0.0287	0.0380	0.0538	0.0092	0.0828	0.0505	0.0235	0.0480	0.0808	0.0314	0.0563	0.0437	0.0950	0.0313	0.0419	0.0540	0.3674	0.6326	0.4961	0.5039	0.1043	0.8040	0.0917	0.1431	0.0119	0.0064	0.0070	0.0088	0.0066	0.0057	0.0070	0.0024	0.0121	0.0085	0.0052	0.0074	0.0098	0.0050	0.0086	0.0056	0.0084	0.0048	0.0060	0.0065	0.0152	0.0152	0.0141	0.0141	0.0095	0.0092	0.0079	728.13021	1045	1.00000	0.8543	0.1457	0.0000	0.0000	0.1514	0.0000	0.3165	0.0060	0.0090	0.0149	0.0418
Gene_0519	0 All_Taxa	56	0.0742	0.0174	0.0391	0.0508	0.0329	0.0237	0.0672	0.0060	0.0562	0.0833	0.0228	0.0533	0.0788	0.0185	0.0619	0.0704	0.1149	0.0449	0.0499	0.0337	0.3634	0.6366	0.5187	0.4813	0.1506	0.7257	0.1237	0.1332	0.0099	0.0035	0.0041	0.0077	0.0072	0.0037	0.0075	0.0013	0.0084	0.0111	0.0041	0.0071	0.0091	0.0039	0.0094	0.0082	0.0106	0.0064	0.0051	0.0049	0.0154	0.0154	0.0155	0.0155	0.0111	0.0157	0.0080	706.48724	1045	1.00000	0.8583	0.1415	0.0002	0.0000	0.1261	0.0003	0.3134	0.0231	0.0259	0.0288	0.0490
Gene_0524	0 All_Taxa	49	0.0672	0.0273	0.0516	0.0536	0.0349	0.0406	0.0608	0.0077	0.0603	0.0677	0.0249	0.0515	0.0745	0.0195	0.0673	0.0603	0.1030	0.0478	0.0341	0.0453	0.3495	0.6505	0.5244	0.4756	0.1285	0.7597	0.1118	0.1315	0.0093	0.0040	0.0061	0.0073	0.0057	0.0038	0.0077	0.0035	0.0086	0.0095	0.0040	0.0059	0.0083	0.0043	0.0081	0.0081	0.0084	0.0066	0.0054	0.0070	0.0138	0.0138	0.0132	0.0132	0.0127	0.0111	0.0083	815.435019999999	912	0.99010	0.7036	0.2964	0.0000	0.0000	0.2463	0.0000	0.5075	0.0000	0.0031	0.0062	0.0093
Gene_0529	0 All_Taxa	62	0.0544	0.0157	0.0798	0.0508	0.0395	0.0432	0.0623	0.0210	0.0463	0.0497	0.0240	0.0711	0.0550	0.0377	0.0485	0.0456	0.1002	0.0462	0.0590	0.0501	0.3572	0.6428	0.5080	0.4920	0.1120	0.7714	0.1166	0.1295	0.0086	0.0056	0.0061	0.0074	0.0064	0.0050	0.0073	0.0039	0.0065	0.0086	0.0051	0.0071	0.0067	0.0061	0.0070	0.0076	0.0068	0.0059	0.0051	0.0063	0.0134	0.0134	0.0119	0.0119	0.0084	0.0143	0.0089	484.81987	1159	1.00000	0.9014	0.0986	0.0000	0.0000	0.1158	0.0000	0.2016	0.0199	0.0359	0.0319	0.0398
Gene_0536	0 All_Taxa	53	0.0628	0.0242	0.0374	0.0423	0.0360	0.0395	0.0587	0.0039	0.0586	0.0577	0.0264	0.0547	0.0728	0.0251	0.0614	0.0712	0.1357	0.0594	0.0431	0.0292	0.3625	0.6375	0.5273	0.4727	0.1164	0.7577	0.1259	0.0855	0.0086	0.0030	0.0029	0.0053	0.0037	0.0031	0.0042	0.0009	0.0072	0.0046	0.0035	0.0038	0.0053	0.0024	0.0056	0.0049	0.0064	0.0039	0.0043	0.0023	0.0084	0.0084	0.0095	0.0095	0.0040	0.0061	0.0048	602.935600000001	988	1.00000	0.8853	0.1146	0.0000	0.0000	0.1199	0.0000	0.3297	0.0094	0.0156	0.0156	0.0156
Gene_0541	0 All_Taxa	39	0.0738	0.0290	0.0811	0.0656	0.0453	0.0435	0.0602	0.0042	0.0362	0.0776	0.0232	0.0593	0.0604	0.0285	0.0627	0.0742	0.0735	0.0287	0.0332	0.0398	0.3104	0.6896	0.5481	0.4519	0.1378	0.7287	0.1335	0.0659	0.0047	0.0022	0.0041	0.0025	0.0036	0.0025	0.0038	0.0012	0.0033	0.0062	0.0027	0.0033	0.0055	0.0019	0.0040	0.0032	0.0033	0.0029	0.0022	0.0027	0.0064	0.0064	0.0070	0.0070	0.0051	0.0067	0.0032	291.84814	722	1.00000	0.9196	0.0804	0.0000	0.0000	0.0665	0.0000	0.4876	0.0140	0.0197	0.0197	0.0337
Gene_0542	0 All_Taxa	64	0.1025	0.0058	0.0860	0.0358	0.0327	0.0297	0.0534	0.0048	0.0497	0.0700	0.0183	0.0493	0.1169	0.0452	0.0737	0.0585	0.0600	0.0257	0.0337	0.0482	0.3412	0.6588	0.4559	0.5441	0.1233	0.7688	0.1078	0.0939	0.0082	0.0015	0.0065	0.0049	0.0031	0.0026	0.0040	0.0004	0.0057	0.0049	0.0058	0.0037	0.0098	0.0038	0.0069	0.0039	0.0079	0.0051	0.0025	0.0028	0.0091	0.0091	0.0092	0.0092	0.0046	0.0058	0.0035	261.582789999999	1197	1.00000	0.9794	0.0206	0.0000	0.0000	0.0303	0.0000	0.1046	0.1226	0.1698	0.2028	0.2264
Gene_0557	0 All_Taxa	44	0.0754	0.0291	0.0517	0.0637	0.0292	0.0318	0.0446	0.0121	0.0698	0.0522	0.0298	0.0330	0.0907	0.0211	0.0604	0.0503	0.1173	0.0360	0.0591	0.0428	0.3969	0.6031	0.4608	0.5392	0.0968	0.8198	0.0834	0.0822	0.0063	0.0032	0.0031	0.0037	0.0036	0.0031	0.0042	0.0021	0.0059	0.0066	0.0027	0.0034	0.0053	0.0027	0.0061	0.0040	0.0050	0.0037	0.0039	0.0033	0.0090	0.0090	0.0083	0.0083	0.0054	0.0063	0.0043	619.674180000001	817	1.00000	0.8417	0.1583	0.0000	0.0000	0.1185	0.0000	0.4709	0.0015	0.0015	0.0015	0.0015
Gene_0563	0 All_Taxa	50	0.0624	0.0183	0.0401	0.0512	0.0303	0.0418	0.0597	0.0138	0.0611	0.0751	0.0255	0.0610	0.0686	0.0255	0.0461	0.0605	0.1255	0.0438	0.0449	0.0450	0.3631	0.6369	0.5282	0.4718	0.1348	0.7437	0.1216	0.1422	0.0086	0.0052	0.0110	0.0090	0.0041	0.0069	0.0064	0.0023	0.0084	0.0096	0.0047	0.0071	0.0071	0.0046	0.0102	0.0080	0.0093	0.0072	0.0070	0.0057	0.0150	0.0150	0.0113	0.0113	0.0114	0.0155	0.0086	822.73311	931	0.99531	0.6718	0.3282	0.0000	0.0000	0.2214	0.0000	0.5201	0.0000	0.0018	0.0091	0.0127
Gene_0565	0 All_Taxa	57	0.0597	0.0115	0.0489	0.0536	0.0436	0.0339	0.0415	0.0096	0.0664	0.0869	0.0222	0.0604	0.0753	0.0233	0.0678	0.0788	0.0928	0.0361	0.0572	0.0305	0.3398	0.6602	0.5360	0.4640	0.1284	0.7324	0.1392	0.1208	0.0101	0.0026	0.0050	0.0045	0.0056	0.0042	0.0061	0.0019	0.0084	0.0106	0.0044	0.0074	0.0064	0.0054	0.0085	0.0065	0.0080	0.0044	0.0061	0.0048	0.0097	0.0097	0.0099	0.0099	0.0070	0.0098	0.0086	920.305459999999	1064	0.99943	0.7530	0.2470	0.0000	0.0000	0.2260	0.0000	0.3868	0.0000	0.0042	0.0056	0.0153
Gene_0568	0 All_Taxa	53	0.0767	0.0141	0.0275	0.0494	0.0401	0.0320	0.0414	0.0117	0.0626	0.0566	0.0264	0.0429	0.0748	0.0234	0.0703	0.0661	0.1420	0.0448	0.0568	0.0404	0.4243	0.5757	0.4734	0.5266	0.0980	0.7931	0.1089	0.0974	0.0082	0.0032	0.0037	0.0052	0.0046	0.0029	0.0050	0.0018	0.0059	0.0069	0.0030	0.0047	0.0064	0.0040	0.0057	0.0052	0.0076	0.0053	0.0048	0.0033	0.0101	0.0101	0.0134	0.0134	0.0077	0.0124	0.0055	836.212329999999	988	0.99984	0.8214	0.1786	0.0000	0.0000	0.1603	0.0000	0.3781	0.0000	0.0000	0.0000	0.0042
Gene_0576	0 All_Taxa	35	0.0779	0.0154	0.0583	0.0661	0.0361	0.0310	0.0662	0.0006	0.0706	0.0606	0.0238	0.0707	0.0684	0.0293	0.0643	0.0606	0.0995	0.0341	0.0248	0.0420	0.3327	0.6673	0.5406	0.4594	0.1268	0.7419	0.1313	0.0759	0.0070	0.0027	0.0036	0.0038	0.0034	0.0028	0.0033	0.0005	0.0051	0.0046	0.0033	0.0043	0.0058	0.0031	0.0054	0.0031	0.0042	0.0026	0.0041	0.0031	0.0092	0.0092	0.0067	0.0067	0.0054	0.0069	0.0039	554.16733	646	0.99618	0.7995	0.2005	0.0000	0.0000	0.1227	0.0000	0.6002	0.0000	0.0093	0.0037	0.0185
Gene_0601	0 All_Taxa	55	0.0591	0.0119	0.0730	0.0698	0.0324	0.0255	0.0293	0.0011	0.0728	0.0509	0.0260	0.0483	0.0904	0.0354	0.0640	0.0640	0.1389	0.0432	0.0397	0.0243	0.3531	0.6469	0.4835	0.5165	0.0803	0.8074	0.1123	0.195	0.0158	0.0068	0.0077	0.0130	0.0076	0.0089	0.0127	0.0015	0.0118	0.0135	0.0068	0.0095	0.0109	0.0066	0.0115	0.0116	0.0141	0.0093	0.0079	0.0070	0.0198	0.0198	0.0186	0.0186	0.0140	0.0189	0.0128	755.071369999999	1026	1.00000	0.9345	0.0655	0.0000	0.0000	0.0673	0.0000	0.2657	0.0156	0.0703	0.0781	0.1328
Gene_0608	0 All_Taxa	48	0.0921	0.0020	0.0561	0.0516	0.0340	0.0131	0.0566	0.0121	0.0853	0.0833	0.0171	0.0390	0.0607	0.0063	0.0481	0.0785	0.1389	0.0483	0.0335	0.0433	0.3851	0.6149	0.4981	0.5019	0.1399	0.7425	0.1175	0.2258	0.0210	0.0021	0.0115	0.0134	0.0097	0.0056	0.0114	0.0035	0.0198	0.0152	0.0081	0.0114	0.0112	0.0050	0.0132	0.0145	0.0189	0.0107	0.0076	0.0120	0.0210	0.0210	0.0180	0.0180	0.0152	0.0194	0.0126	726.944479999999	893	0.99999	0.8713	0.1285	0.0002	0.0000	0.1031	0.0003	0.4026	0.0000	0.0526	0.0737	0.0842
Gene_0614	0 All_Taxa	58	0.0599	0.0129	0.0427	0.0498	0.0404	0.0207	0.0591	0.0073	0.0636	0.0654	0.0245	0.0447	0.0644	0.0271	0.0549	0.0793	0.1168	0.0940	0.0239	0.0486	0.3359	0.6641	0.5570	0.4430	0.1245	0.7515	0.1239	0.1684	0.0087	0.0051	0.0066	0.0100	0.0091	0.0052	0.0100	0.0019	0.0140	0.0104	0.0061	0.0085	0.0112	0.0078	0.0106	0.0097	0.0107	0.0105	0.0058	0.0064	0.0107	0.0107	0.0122	0.0122	0.0103	0.0200	0.0128	941.009509999999	1083	0.99927	0.8380	0.1620	0.0000	0.0000	0.1588	0.0000	0.3056	0.0000	0.0000	0.0000	0.0100
Gene_0622	0 All_Taxa	55	0.0430	0.0192	0.0908	0.0603	0.0335	0.0353	0.0420	0.0006	0.0426	0.0602	0.0162	0.0603	0.1027	0.0223	0.0905	0.0528	0.0771	0.0346	0.0626	0.0533	0.3433	0.6567	0.4632	0.5368	0.1022	0.7847	0.1131	0.1279	0.0059	0.0027	0.0067	0.0095	0.0067	0.0053	0.0063	0.0008	0.0072	0.0067	0.0042	0.0111	0.0094	0.0048	0.0085	0.0062	0.0086	0.0057	0.0040	0.0070	0.0164	0.0164	0.0126	0.0126	0.0061	0.0119	0.0111	435.009649999999	1026	1.00000	0.9288	0.0712	0.0000	0.0000	0.0778	0.0000	0.2702	0.0123	0.0429	0.0491	0.0675
Gene_0623	0 All_Taxa	48	0.0765	0.0227	0.0394	0.0382	0.0284	0.0622	0.0484	0.0344	0.0540	0.0379	0.0240	0.0288	0.0897	0.0234	0.0719	0.0155	0.1472	0.0356	0.0939	0.0279	0.4758	0.5242	0.3951	0.6049	0.0863	0.8694	0.0443	0.1549	0.0101	0.0057	0.0075	0.0080	0.0051	0.0076	0.0095	0.0052	0.0073	0.0086	0.0073	0.0046	0.0103	0.0052	0.0119	0.0043	0.0136	0.0075	0.0116	0.0038	0.0167	0.0167	0.0200	0.0200	0.0138	0.0189	0.0066	590.782200000001	893	1.00000	0.8485	0.1514	0.0001	0.0000	0.1306	0.0001	0.4182	0.0054	0.0109	0.0272	0.1033
Gene_0624	0 All_Taxa	57	0.0588	0.0106	0.0433	0.0690	0.0980	0.0518	0.0355	0.0273	0.0509	0.0484	0.0188	0.0409	0.0735	0.0187	0.0530	0.0237	0.1351	0.0263	0.0842	0.0321	0.4094	0.5906	0.4738	0.5262	0.0839	0.8514	0.0647	0.1912	0.0125	0.0040	0.0071	0.0139	0.0135	0.0063	0.0080	0.0033	0.0107	0.0100	0.0083	0.0074	0.0122	0.0091	0.0099	0.0083	0.0140	0.0091	0.0168	0.0064	0.0132	0.0132	0.0140	0.0140	0.0117	0.0165	0.0083	676.539420000001	1064	1.00000	0.9552	0.0448	0.0000	0.0000	0.0451	0.0000	0.2222	0.0244	0.1301	0.1382	0.2358
Gene_0625	0 All_Taxa	41	0.0576	0.0193	0.0310	0.0515	0.0388	0.0297	0.0579	0.0061	0.0750	0.0701	0.0349	0.0526	0.0699	0.0238	0.0634	0.0783	0.1213	0.0480	0.0505	0.0202	0.3541	0.6459	0.5450	0.4550	0.1281	0.7411	0.1308	0.1337	0.0097	0.0041	0.0048	0.0080	0.0054	0.0051	0.0081	0.0019	0.0090	0.0095	0.0041	0.0068	0.0066	0.0051	0.0069	0.0126	0.0093	0.0051	0.0067	0.0049	0.0146	0.0146	0.0164	0.0164	0.0130	0.0214	0.0115	823.249159999999	760	0.055203	0.6950	0.3050	0.0001	0.0000	0.1949	0.0001	0.5930	0.0000	0.0113	0.0135	0.0158
Gene_0626	0 All_Taxa	48	0.0648	0.0036	0.0425	0.0371	0.0282	0.0169	0.0415	0.0004	0.0300	0.1152	0.0285	0.0787	0.0617	0.0108	0.0529	0.1269	0.1345	0.0892	0.0145	0.0221	0.3176	0.6824	0.5782	0.4218	0.1567	0.6377	0.2056	0.1185	0.0095	0.0023	0.0041	0.0065	0.0051	0.0024	0.0063	0.0005	0.0056	0.0102	0.0059	0.0090	0.0064	0.0025	0.0059	0.0117	0.0091	0.0089	0.0030	0.0034	0.0112	0.0112	0.0131	0.0131	0.0083	0.0126	0.0072	461.89497	893	1.00000	0.9779	0.0221	0.0000	0.0000	0.0229	0.0000	0.3294	0.0361	0.1867	0.2108	0.1928
Gene_0629	0 All_Taxa	62	0.0724	0.0251	0.0213	0.0457	0.0355	0.0465	0.0529	0.0057	0.0751	0.0651	0.0320	0.0475	0.0522	0.0336	0.0565	0.0758	0.1223	0.0423	0.0582	0.0343	0.3814	0.6186	0.5452	0.4548	0.1181	0.7586	0.1233	0.2016	0.0174	0.0073	0.0079	0.0084	0.0109	0.0095	0.0094	0.0027	0.0144	0.0090	0.0087	0.0085	0.0127	0.0078	0.0144	0.0090	0.0186	0.0104	0.0088	0.0055	0.0245	0.0245	0.0235	0.0235	0.0131	0.0179	0.0105	986.2821	1159	0.99992	0.8677	0.1321	0.0002	0.0000	0.1281	0.0004	0.2315	0.0046	0.0046	0.0231	0.0509
Gene_0639	0 All_Taxa	55	0.0473	0.0037	0.0503	0.0372	0.0489	0.0293	0.0509	0.0079	0.0575	0.1078	0.0195	0.0822	0.0559	0.0237	0.0640	0.0811	0.1243	0.0415	0.0376	0.0294	0.3300	0.6700	0.5638	0.4362	0.1587	0.6779	0.1634	0.1592	0.0104	0.0038	0.0072	0.0079	0.0093	0.0048	0.0083	0.0022	0.0116	0.0112	0.0063	0.0113	0.0085	0.0057	0.0092	0.0096	0.0112	0.0094	0.0060	0.0053	0.0181	0.0181	0.0149	0.0149	0.0101	0.0151	0.0108	706.11218	1026	1.00000	0.9230	0.0770	0.0000	0.0000	0.0457	0.0000	0.2748	0.0056	0.0395	0.0452	0.0847
Gene_0641	0 All_Taxa	54	0.0606	0.0128	0.0185	0.0341	0.0374	0.0400	0.0592	0.0074	0.0619	0.0688	0.0291	0.0469	0.0780	0.0312	0.0633	0.0975	0.1306	0.0465	0.0397	0.0364	0.3672	0.6328	0.5363	0.4637	0.1279	0.7276	0.1444	0.1751	0.0087	0.0040	0.0065	0.0082	0.0078	0.0078	0.0117	0.0013	0.0105	0.0116	0.0084	0.0093	0.0110	0.0069	0.0111	0.0110	0.0137	0.0092	0.0084	0.0079	0.0159	0.0159	0.0153	0.0153	0.0091	0.0131	0.0094	685.891929999998	1007	1.00000	0.9532	0.0468	0.0000	0.0000	0.0530	0.0000	0.2647	0.0066	0.0263	0.0197	0.0724
