gene_id	tree_supported	tr1_log-likelihood	tr2_log-likelihood	tr3_log-likelihood
V2META13505-42-Calc_Hmm10-BMGE05	tr3	-14650.877391	-14650.791924	-14646.023367
V2META13507-42-Calc_Hmm10-BMGE05	tr3	-4858.360473	-4858.659144	-4857.92911
V2META13511-42-Calc_Hmm10-BMGE05	tr1	-3644.815807	-3645.552751	-3645.179118
V2META13514-42-Calc_Hmm10-BMGE05	tr1	-17606.706133	-17623.6682	-17621.01834
V2META13516-42-Calc_Hmm10-BMGE05	tr3	-8500.156082	-8503.467024	-8499.988197
V2META13520-42-Calc_Hmm10-BMGE05	tr2	-11850.371276	-11846.213081	-11851.030489
V2META13527-42-Calc_Hmm10-BMGE05	tr3	-4164.933902	-4164.676724	-4164.055927
V2META13529-42-Calc_Hmm10-BMGE05	tr2	-15149.208826	-15149.129288	-15149.712858
V2META13532-42-Calc_Hmm10-BMGE05	tr1	-12161.760332	-12164.547927	-12167.017788
V2META13534-42-Calc_Hmm10-BMGE05	tr1	-9954.60697400001	-9956.969135	-9954.708316
V2META13538-42-Calc_Hmm10-BMGE05	tr2	-7744.80036700001	-7743.338945	-7744.86455
V2META13542-42-Calc_Hmm10-BMGE05	tr1	-11893.157303	-11893.936206	-11894.217743
V2META13544-42-Calc_Hmm10-BMGE05	tr2	-6200.333267	-6199.054741	-6200.287838
V2META13546-42-Calc_Hmm10-BMGE05	tr2	-9349.279144	-9348.974763	-9349.541175
V2META13547-42-Calc_Hmm10-BMGE05	tr2	-6823.256479	-6820.316967	-6823.509215
V2META13548-42-Calc_Hmm10-BMGE05	tr2	-9634.697867	-9631.219167	-9633.763856
V2META13553-42-Calc_Hmm10-BMGE05	tr2	-5596.701067	-5595.52129	-5595.759266
V2META13556-42-Calc_Hmm10-BMGE05	tr1	-7495.024706	-7495.911512	-7495.522504
V2META13561-42-Calc_Hmm10-BMGE05	tr1	-8003.401332	-8007.451303	-8006.103724
V2META13562-42-Calc_Hmm10-BMGE05	tr3	-5993.001915	-5991.731406	-5989.209752
V2META13563-42-Calc_Hmm10-BMGE05	tr3	-12690.057544	-12688.639779	-12688.523883
V2META13570-42-Calc_Hmm10-BMGE05	tr2	-10861.540247	-10861.202146	-10861.979265
V2META13573-42-Calc_Hmm10-BMGE05	tr2	-13082.974168	-13079.940152	-13082.514241
V2META13574-42-Calc_Hmm10-BMGE05	tr1	-5866.727672	-5868.60366	-5869.089136
V2META13575-42-Calc_Hmm10-BMGE05	tr3	-4622.696085	-4623.879986	-4620.714612
V2META13577-42-Calc_Hmm10-BMGE05	tr3	-8258.794321	-8258.548512	-8257.978633
V2META13579-42-Calc_Hmm10-BMGE05	tr2	-12230.923603	-12227.514561	-12229.560478
V2META13585-42-Calc_Hmm10-BMGE05	tr2	-11857.618134	-11852.221913	-11858.317958
V2META13586-42-Calc_Hmm10-BMGE05	tr2	-10759.994037	-10757.560125	-10759.582024
V2META13588-42-Calc_Hmm10-BMGE05	tr2	-4620.155998	-4613.513517	-4620.079694
V2META13593-42-Calc_Hmm10-BMGE05	tr1	-4959.683081	-4960.106127	-4960.3112
V2META13594-42-Calc_Hmm10-BMGE05	tr2	-6586.945649	-6586.341164	-6586.49317099999
V2META13596-42-Calc_Hmm10-BMGE05	tr3	-6017.548593	-6019.003415	-6017.352268
V2META13600-42-Calc_Hmm10-BMGE05	tr2	-7474.252973	-7474.231701	-7474.677427
V2META13603-42-Calc_Hmm10-BMGE05	tr2	-7364.995642	-7364.210225	-7364.925798
V2META13612-42-Calc_Hmm10-BMGE05	tr3	-7346.952644	-7346.348577	-7345.722715
V2META13616-42-Calc_Hmm10-BMGE05	tr3	-7468.214596	-7468.124077	-7467.730415
V2META13618-42-Calc_Hmm10-BMGE05	tr1	-11777.737567	-11783.214471	-11782.188173
V2META13620-42-Calc_Hmm10-BMGE05	tr2	-31177.901265	-31174.917447	-31177.007145
V2META13621-42-Calc_Hmm10-BMGE05	tr2	-9457.624574	-9456.694875	-9456.795936
V2META13624-42-Calc_Hmm10-BMGE05	tr2	-18606.25075	-18598.905216	-18607.158573
V2META13628-42-Calc_Hmm10-BMGE05	tr2	-18275.476566	-18268.053051	-18275.967937
V2META13630-42-Calc_Hmm10-BMGE05	tr2	-10356.629897	-10353.574807	-10356.377683
V2META13631-42-Calc_Hmm10-BMGE05	tr2	-7231.998531	-7229.255224	-7232.323453
V2META13633-42-Calc_Hmm10-BMGE05	tr3	-5638.994791	-5639.548246	-5638.516735
V2META13635-42-Calc_Hmm10-BMGE05	tr2	-17278.838244	-17268.261438	-17278.709409
V2META13636-42-Calc_Hmm10-BMGE05	tr2	-7631.278446	-7629.994991	-7630.278435
V2META13639-42-Calc_Hmm10-BMGE05	tr1	-4277.383466	-4278.316091	-4277.741065
V2META13647-42-Calc_Hmm10-BMGE05	tr2	-19163.618843	-19158.712023	-19164.145733
V2META13653-42-Calc_Hmm10-BMGE05	tr3	-7841.554765	-7840.302116	-7839.906185
V2META13656-42-Calc_Hmm10-BMGE05	tr2	-13953.15995	-13947.089226	-13952.719206
V2META13657-42-Calc_Hmm10-BMGE05	tr1	-6253.67717	-6256.049008	-6253.714397
V2META13660-42-Calc_Hmm10-BMGE05	tr1	-8836.005603	-8842.98679300001	-8840.399793
V2META13662-42-Calc_Hmm10-BMGE05	tr1	-9004.934096	-9005.288609	-9005.545357
V2META13663-42-Calc_Hmm10-BMGE05	tr2	-8840.07643	-8836.728328	-8840.306594
V2META13665-42-Calc_Hmm10-BMGE05	tr1	-24975.653512	-24976.228285	-24976.635041
V2META13667-42-Calc_Hmm10-BMGE05	tr2	-8640.076172	-8639.535821	-8640.106272
V2META13669-42-Calc_Hmm10-BMGE05	tr2	-12630.325482	-12625.681005	-12629.85311
V2META13671-42-Calc_Hmm10-BMGE05	tr1	-4250.222727	-4250.520133	-4250.452741
V2META13672-42-Calc_Hmm10-BMGE05	tr2	-11934.380722	-11934.086795	-11934.499262
V2META13673-42-Calc_Hmm10-BMGE05	tr3	-12467.369081	-12466.502721	-12466.482206
V2META13676-42-Calc_Hmm10-BMGE05	tr1	-7026.221287	-7026.675106	-7026.939909
V2META13677-42-Calc_Hmm10-BMGE05	tr3	-14226.918088	-14226.700606	-14225.799241
V2META13681-42-Calc_Hmm10-BMGE05	tr2	-6466.565558	-6464.844511	-6466.701948
V2META13683-42-Calc_Hmm10-BMGE05	tr2	-16138.163622	-16137.759258	-16138.643276
V2META13684-42-Calc_Hmm10-BMGE05	tr2	-7827.989874	-7823.687942	-7827.451746
V2META13685-42-Calc_Hmm10-BMGE05	tr2	-7207.849776	-7205.684348	-7208.042335
V2META13688-42-Calc_Hmm10-BMGE05	tr2	-7755.087297	-7750.037311	-7755.789579
V2META13690-42-Calc_Hmm10-BMGE05	tr2	-6331.559955	-6328.635929	-6331.367928
V2META13697-42-Calc_Hmm10-BMGE05	tr2	-7398.919381	-7397.730761	-7399.331636
V2META13710-42-Calc_Hmm10-BMGE05	tr2	-12056.259244	-12051.860652	-12055.777725
V2META13712-42-Calc_Hmm10-BMGE05	tr3	-9600.571164	-9600.671643	-9598.979491
V2META13715-42-Calc_Hmm10-BMGE05	tr2	-5141.577385	-5140.632817	-5143.06108
V2META13716-42-Calc_Hmm10-BMGE05	tr2	-19492.665934	-19492.57864	-19494.873347
V2META13717-42-Calc_Hmm10-BMGE05	tr1	-6625.300236	-6625.949796	-6625.310446
V2META13718-42-Calc_Hmm10-BMGE05	tr3	-9125.464297	-9124.778355	-9124.209345
V2META13722-42-Calc_Hmm10-BMGE05	tr2	-5356.224947	-5355.245148	-5356.317905
V2META13723-42-Calc_Hmm10-BMGE05	tr1	-11165.947477	-11168.605982	-11166.767502
V2META13725-42-Calc_Hmm10-BMGE05	tr1	-7588.655138	-7590.364153	-7589.338481
V2META13726-42-Calc_Hmm10-BMGE05	tr2	-5691.054918	-5690.639611	-5691.407527
V2META13728-42-Calc_Hmm10-BMGE05	tr2	-12221.297959	-12218.984907	-12219.470943
V2META13730-42-Calc_Hmm10-BMGE05	tr3	-4336.022806	-4336.387191	-4332.319205
V2META13731-42-Calc_Hmm10-BMGE05	tr2	-9015.28699399999	-9014.472854	-9015.663003
V2META13732-42-Calc_Hmm10-BMGE05	tr2	-14025.249514	-14020.600749	-14026.747584
V2META13733-42-Calc_Hmm10-BMGE05	tr3	-6651.35406399999	-6653.412554	-6651.32220199999
V2META13734-42-Calc_Hmm10-BMGE05	tr2	-13272.080401	-13268.980552	-13269.836363
V2META13739-42-Calc_Hmm10-BMGE05	tr1	-7806.666914	-7808.414315	-7806.686402
V2META13740-42-Calc_Hmm10-BMGE05	tr3	-5466.581092	-5465.176689	-5463.95405
V2META13743-42-Calc_Hmm10-BMGE05	tr1	-13066.177515	-13069.36699	-13067.409898
V2META13745-42-Calc_Hmm10-BMGE05	tr2	-10706.000487	-10705.221157	-10705.559776
V2META13746-42-Calc_Hmm10-BMGE05	tr2	-12325.060706	-12321.343841	-12324.479201
V2META13748-2-42-Calc_Hmm10-BMGE05	tr1	-6191.060479	-6192.485357	-6192.913213
V2META13749-42-Calc_Hmm10-BMGE05	tr2	-7069.858836	-7067.283225	-7073.274641
V2META13751-42-Calc_Hmm10-BMGE05	tr2	-7973.778373	-7970.577639	-7974.135263
V2META13756-42-Calc_Hmm10-BMGE05	tr3	-10025.58972	-10022.811095	-10022.371405
V2META13757-42-Calc_Hmm10-BMGE05	tr2	-9422.558405	-9414.30150600001	-9421.85103099999
V2META13759-42-Calc_Hmm10-BMGE05	tr3	-18192.741082	-18191.851742	-18188.847538
V2META13766-42-Calc_Hmm10-BMGE05	tr2	-27896.095117	-27884.577274	-27896.048114
V2META13769-42-Calc_Hmm10-BMGE05	tr1	-11966.14912	-11967.045705	-11967.690056
V2META13770-42-Calc_Hmm10-BMGE05	tr2	-18291.868228	-18288.124523	-18292.362233
V2META13776-42-Calc_Hmm10-BMGE05	tr1	-8342.755252	-8344.199236	-8342.779122
V2META13780-42-Calc_Hmm10-BMGE05	tr2	-6631.979044	-6629.739529	-6631.197268
V2META13781-42-Calc_Hmm10-BMGE05	tr2	-17785.77242	-17782.933116	-17785.210347
V2META13785-42-Calc_Hmm10-BMGE05	tr2	-11037.980506	-11037.225494	-11038.641812
V2META13786-42-Calc_Hmm10-BMGE05	tr3	-7071.446997	-7073.060685	-7071.283641
V2META13787-42-Calc_Hmm10-BMGE05	tr2	-6378.819323	-6375.375091	-6379.125128
V2META13788-42-Calc_Hmm10-BMGE05	tr2	-10785.03735	-10784.402179	-10785.655926
V2META13789-42-Calc_Hmm10-BMGE05	tr2	-15244.131561	-15242.364488	-15243.381705
V2META13793-42-Calc_Hmm10-BMGE05	tr2	-8417.862799	-8410.429695	-8418.007525
V2META13799-42-Calc_Hmm10-BMGE05	tr1	-9621.408496	-9622.415926	-9622.66667299999
V2META13801-42-Calc_Hmm10-BMGE05	tr2	-13201.309711	-13195.074674	-13203.125536
V2META13802-42-Calc_Hmm10-BMGE05	tr3	-6778.882398	-6779.236804	-6778.62964
V2META13803-42-Calc_Hmm10-BMGE05	tr3	-4578.367376	-4577.030152	-4576.2866
V2META13806-42-Calc_Hmm10-BMGE05	tr2	-13066.475576	-13065.182705	-13066.494218
V2META13808-42-Calc_Hmm10-BMGE05	tr2	-8053.98919599999	-8051.542931	-8054.806504
V2META13809-42-Calc_Hmm10-BMGE05	tr3	-3012.961784	-3014.531874	-3012.799474
V2META13811-42-Calc_Hmm10-BMGE05	tr3	-7919.790525	-7918.36923	-7917.309533
V2META13812-42-Calc_Hmm10-BMGE05	tr2	-6139.460625	-6138.348737	-6140.501553
V2META13813-42-Calc_Hmm10-BMGE05	tr1	-7858.294187	-7858.612335	-7859.860289
V2META13815-42-Calc_Hmm10-BMGE05	tr3	-11333.302382	-11335.115289	-11333.26963
V2META13816-42-Calc_Hmm10-BMGE05	tr2	-15418.672296	-15415.821191	-15419.615363
V2META13817-42-Calc_Hmm10-BMGE05	tr2	-6505.807735	-6503.470997	-6504.259772
V2META13821-42-Calc_Hmm10-BMGE05	tr2	-10602.672984	-10600.749921	-10604.553717
V2META13825-42-Calc_Hmm10-BMGE05	tr2	-8958.422532	-8952.759211	-8957.157104
V2META13827-42-Calc_Hmm10-BMGE05	tr2	-12271.07741	-12269.199776	-12270.549362
V2META13829-42-Calc_Hmm10-BMGE05	tr2	-11415.576055	-11415.35978	-11417.291205
V2META13830-42-Calc_Hmm10-BMGE05	tr2	-13378.956941	-13372.568525	-13377.686304
V2META13833-42-Calc_Hmm10-BMGE05	tr2	-6414.055139	-6412.306405	-6414.688875
V2META13834-42-Calc_Hmm10-BMGE05	tr2	-8858.079483	-8855.05595	-8858.724437
V2META13835-42-Calc_Hmm10-BMGE05	tr1	-4710.967401	-4712.815634	-4712.331727
V2META13836-42-Calc_Hmm10-BMGE05	tr2	-7181.402226	-7178.327352	-7181.429286
V2META13838-42-Calc_Hmm10-BMGE05	tr3	-14354.85795	-14354.646978	-14353.707102
V2META13839-42-Calc_Hmm10-BMGE05	tr2	-9149.227189	-9148.234208	-9150.149939
V2META13855-42-Calc_Hmm10-BMGE05	tr2	-11066.329342	-11061.078323	-11065.278571
V2META13856-42-Calc_Hmm10-BMGE05	tr2	-13163.578341	-13156.2768	-13162.974266
V2META13866-42-Calc_Hmm10-BMGE05	tr1	-6862.587578	-6864.410996	-6862.588389
V2META13869-42-Calc_Hmm10-BMGE05	tr2	-7403.29561000001	-7401.383942	-7403.244174
V2META13890-42-Calc_Hmm10-BMGE05	tr2	-10432.64458	-10429.73546	-10433.0997
V2META13897-42-Calc_Hmm10-BMGE05	tr2	-7390.361476	-7385.267938	-7389.817202
V2META13902-42-Calc_Hmm10-BMGE05	tr1	-15740.712899	-15749.698348	-15749.752452
V2META13906-42-Calc_Hmm10-BMGE05	tr3	-11351.397191	-11355.258891	-11350.819967
V2META13914-42-Calc_Hmm10-BMGE05	tr2	-7005.167764	-7001.668188	-7004.01843000001
V2META13915-42-Calc_Hmm10-BMGE05	tr2	-9991.72431700001	-9983.782274	-9991.063483
V2META13922-42-Calc_Hmm10-BMGE05	tr2	-10595.117617	-10585.893214	-10593.846583
V2META13923-42-Calc_Hmm10-BMGE05	tr3	-11079.253455	-11081.778343	-11079.162595
V2META13926-42-Calc_Hmm10-BMGE05	tr1	-10088.897077	-10092.057781	-10091.322568
V2META13927-42-Calc_Hmm10-BMGE05	tr2	-9334.353957	-9333.071693	-9334.047981
V2META13929-42-Calc_Hmm10-BMGE05	tr2	-5610.848596	-5609.743776	-5610.621303
V2META13933-42-Calc_Hmm10-BMGE05	tr2	-4975.760894	-4975.586871	-4976.404909
V2META13939-42-Calc_Hmm10-BMGE05	tr2	-10388.139395	-10384.311588	-10387.360431
V2META13946-42-Calc_Hmm10-BMGE05	tr2	-5688.965116	-5687.556665	-5689.116822
V2META13948-42-Calc_Hmm10-BMGE05	tr3	-10099.118541	-10098.014577	-10097.708281
V2META13949-42-Calc_Hmm10-BMGE05	tr1	-9628.29701999999	-9634.200966	-9628.903231
V2META13950-42-Calc_Hmm10-BMGE05	tr2	-9580.94471099999	-9580.93778500001	-9581.652881
V2META13957-42-Calc_Hmm10-BMGE05	tr1	-4686.585446	-4686.638804	-4687.754285
V2META13958-42-Calc_Hmm10-BMGE05	tr3	-6371.522503	-6371.962642	-6370.967612
V2META13962-42-Calc_Hmm10-BMGE05	tr2	-7857.720164	-7852.8845	-7856.869825
V2META13964-42-Calc_Hmm10-BMGE05	tr2	-7284.553366	-7282.793181	-7284.89702
V2META13966-42-Calc_Hmm10-BMGE05	tr3	-4357.756407	-4356.267464	-4355.312737
V2META13969-42-Calc_Hmm10-BMGE05	tr2	-5511.346597	-5509.97558	-5511.359751
V2META13972-42-Calc_Hmm10-BMGE05	tr3	-5490.383697	-5489.71225	-5488.89446
V2META13974-42-Calc_Hmm10-BMGE05	tr2	-5273.775499	-5272.972659	-5273.875052
V2META13977-42-Calc_Hmm10-BMGE05	tr2	-7789.782489	-7785.377854	-7789.819629
V2META13984-42-Calc_Hmm10-BMGE05	tr1	-14047.00395	-14049.729611	-14047.609907
V2META13987-42-Calc_Hmm10-BMGE05	tr2	-5744.826338	-5740.547205	-5744.297847
V2META13989-42-Calc_Hmm10-BMGE05	tr2	-4556.120097	-4551.132625	-4558.059707
V2META13990-42-Calc_Hmm10-BMGE05	tr2	-15882.050012	-15870.264792	-15881.563027
V2META13991-42-Calc_Hmm10-BMGE05	tr3	-19090.482914	-19089.209137	-19088.953971
V2META13992-42-Calc_Hmm10-BMGE05	tr2	-6500.63357	-6500.462784	-6501.550475
V2META13994-42-Calc_Hmm10-BMGE05	tr2	-9582.892695	-9575.176478	-9584.886893
V2META13997-42-Calc_Hmm10-BMGE05	tr3	-6889.491964	-6890.294178	-6889.239504
V2META14004-42-Calc_Hmm10-BMGE05	tr1	-9731.269562	-9732.380078	-9731.489188
V2META14016-42-Calc_Hmm10-BMGE05	tr3	-3440.938932	-3440.717482	-3440.440766
V2META14018-42-Calc_Hmm10-BMGE05	tr1	-3315.075027	-3317.535622	-3317.73136
V2META14022-42-Calc_Hmm10-BMGE05	tr1	-9642.54944300001	-9645.222431	-9646.915222
V2META14025-42-Calc_Hmm10-BMGE05	tr1	-5756.112097	-5757.639006	-5756.859557
V2META14030-42-Calc_Hmm10-BMGE05	tr2	-4865.565709	-4865.065836	-4865.494641
V2META14032-42-Calc_Hmm10-BMGE05	tr2	-20551.162322	-20550.063437	-20550.860503
V2META14033-42-Calc_Hmm10-BMGE05	tr2	-8344.195436	-8340.759377	-8343.813134
V2META14034-42-Calc_Hmm10-BMGE05	tr1	-13239.398956	-13240.292647	-13241.412551
V2META14038-2-42-Calc_Hmm10-BMGE05	tr2	-7626.565449	-7621.773064	-7626.427886
V2META14039-42-Calc_Hmm10-BMGE05	tr2	-19450.120268	-19448.647479	-19450.917145
V2META14040-42-Calc_Hmm10-BMGE05	tr3	-5234.118908	-5234.567437	-5231.846949
V2META14041-42-Calc_Hmm10-BMGE05	tr2	-7146.973465	-7143.806122	-7145.958524
V2META14044-42-Calc_Hmm10-BMGE05	tr2	-4353.768925	-4352.398247	-4353.790784
V2META14046-42-Calc_Hmm10-BMGE05	tr3	-5040.225992	-5040.000026	-5039.818093
V2META14047-42-Calc_Hmm10-BMGE05	tr3	-4325.694212	-4325.741658	-4325.12791
V2META14054-42-Calc_Hmm10-BMGE05	tr3	-9648.110935	-9647.599288	-9647.340525
V2META14055-42-Calc_Hmm10-BMGE05	tr3	-14358.652175	-14356.735973	-14353.704757
V2META14057-42-Calc_Hmm10-BMGE05	tr2	-5888.334905	-5886.242296	-5889.614667
V2META14076-42-Calc_Hmm10-BMGE05	tr2	-6442.478233	-6437.60608	-6441.795819
V2META14081-42-Calc_Hmm10-BMGE05	tr2	-11557.567991	-11554.574698	-11556.77209
V2META14086-42-Calc_Hmm10-BMGE05	tr1	-8685.630294	-8685.97541200001	-8686.55103800001
V2META14087-42-Calc_Hmm10-BMGE05	tr2	-12820.359528	-12815.504128	-12820.100923
V2META14088-42-Calc_Hmm10-BMGE05	tr2	-8554.263539	-8553.34877	-8554.207637
V2META14090-42-Calc_Hmm10-BMGE05	tr2	-7992.488537	-7991.34919000001	-7992.446083
V2META14096-42-Calc_Hmm10-BMGE05	tr2	-10785.122853	-10780.751274	-10786.898398
V2META14097-42-Calc_Hmm10-BMGE05	tr3	-7429.554973	-7424.241806	-7423.514044
V2META14100-42-Calc_Hmm10-BMGE05	tr2	-11913.086981	-11905.8194	-11910.965173
V2META14101-42-Calc_Hmm10-BMGE05	tr1	-8204.499618	-8204.909144	-8205.114865
V2META14103-42-Calc_Hmm10-BMGE05	tr2	-14161.056749	-14158.723915	-14162.877887
V2META14104-42-Calc_Hmm10-BMGE05	tr2	-7507.092724	-7501.73746600001	-7506.259548
V2META14108-42-Calc_Hmm10-BMGE05	tr2	-8655.282527	-8650.127019	-8655.057566
V2META14109-42-Calc_Hmm10-BMGE05	tr1	-8229.059453	-8230.02301	-8229.486782
V2META14115-42-Calc_Hmm10-BMGE05	tr2	-13961.15856	-13957.104506	-13961.262353
V2META14116-42-Calc_Hmm10-BMGE05	tr2	-7850.54432	-7843.175474	-7850.369826
V2META14117-42-Calc_Hmm10-BMGE05	tr1	-9388.487752	-9389.225845	-9389.277436
V2META14122-42-Calc_Hmm10-BMGE05	tr1	-6075.913635	-6076.36548	-6076.082723
V2META14125-42-Calc_Hmm10-BMGE05	tr2	-15090.68639	-15089.057909	-15092.163124
V2META14127-42-Calc_Hmm10-BMGE05	tr2	-7698.729509	-7697.859512	-7698.931238
V2META14129-42-Calc_Hmm10-BMGE05	tr2	-7649.739887	-7645.6561	-7649.136345
V2META14131-42-Calc_Hmm10-BMGE05	tr2	-12794.99212	-12793.66479	-12794.524842
V2META14132-42-Calc_Hmm10-BMGE05	tr2	-17490.71857	-17480.644714	-17490.99281
V2META14134-42-Calc_Hmm10-BMGE05	tr2	-5919.371198	-5918.104602	-5919.129563
V2META14137-42-Calc_Hmm10-BMGE05	tr1	-19921.62058	-19927.194145	-19921.693293
V2META14138-42-Calc_Hmm10-BMGE05	tr2	-5822.093864	-5821.029424	-5822.686614
V2META14141-42-Calc_Hmm10-BMGE05	tr3	-6977.881184	-6978.474499	-6977.751457
V2META14145-42-Calc_Hmm10-BMGE05	tr3	-8245.163659	-8247.59462799999	-8245.018198
V2META14147-42-Calc_Hmm10-BMGE05	tr2	-7171.246685	-7169.67995	-7171.104213
V2META14148-42-Calc_Hmm10-BMGE05	tr3	-7416.016157	-7416.642016	-7413.01029
V2META14153-42-Calc_Hmm10-BMGE05	tr2	-9262.289728	-9259.429063	-9261.469874
V2META14155-42-Calc_Hmm10-BMGE05	tr2	-12653.165332	-12649.964527	-12653.923709
V2META14158-42-Calc_Hmm10-BMGE05	tr1	-6137.096177	-6138.244409	-6137.330294
V2META14161-42-Calc_Hmm10-BMGE05	tr2	-9172.690388	-9171.23782999999	-9172.923078
V2META14165-42-Calc_Hmm10-BMGE05	tr1	-8370.781335	-8372.142517	-8371.496285
V2META14166-42-Calc_Hmm10-BMGE05	tr2	-7386.786333	-7381.77213	-7385.744807
V2META14168-42-Calc_Hmm10-BMGE05	tr2	-11004.919715	-10987.670522	-11004.498838
V2META14169-42-Calc_Hmm10-BMGE05	tr2	-10460.04081	-10458.405819	-10459.66212
V2META14170-42-Calc_Hmm10-BMGE05	tr2	-8262.105221	-8260.650072	-8261.84498800001
V2META14173-42-Calc_Hmm10-BMGE05	tr2	-7045.570951	-7043.928534	-7045.342156
V2META14175-42-Calc_Hmm10-BMGE05	tr2	-9213.768886	-9209.803674	-9213.78363000001
V2META14176-42-Calc_Hmm10-BMGE05	tr1	-9558.483384	-9558.900246	-9558.850613
V2META14177-42-Calc_Hmm10-BMGE05	tr2	-14249.51147	-14249.259519	-14249.888405
V2META14179-42-Calc_Hmm10-BMGE05	tr2	-9313.817005	-9306.39368100001	-9314.292828
V2META14180-42-Calc_Hmm10-BMGE05	tr2	-5238.170523	-5231.839914	-5238.267152
V2META14182-42-Calc_Hmm10-BMGE05	tr2	-8101.392895	-8092.81986	-8102.168639
V2META14183-42-Calc_Hmm10-BMGE05	tr1	-13162.521676	-13165.645888	-13163.504828
V2META14188-42-Calc_Hmm10-BMGE05	tr2	-8394.87547799999	-8392.119439	-8395.062116
V2META14190-42-Calc_Hmm10-BMGE05	tr2	-4409.651831	-4408.36949	-4410.046282
V2META14191-42-Calc_Hmm10-BMGE05	tr2	-6379.456726	-6379.067323	-6379.795077
V2META14192-42-Calc_Hmm10-BMGE05	tr1	-8898.176078	-8900.14360300001	-8899.772454
V2META14195-42-Calc_Hmm10-BMGE05	tr1	-9978.95993700001	-9980.435215	-9981.35240900001
V2META14197-42-Calc_Hmm10-BMGE05	tr2	-6945.936546	-6944.199952	-6946.620818
V2META14198-42-Calc_Hmm10-BMGE05	tr2	-5186.331923	-5184.385597	-5185.576585
V2META14202-42-Calc_Hmm10-BMGE05	tr1	-11062.28016	-11062.904159	-11062.297668
V2META14203-42-Calc_Hmm10-BMGE05	tr2	-14997.925456	-14994.979816	-14997.854255
V2META14204-42-Calc_Hmm10-BMGE05	tr3	-5578.176202	-5579.830788	-5577.699968
V2META14206-42-Calc_Hmm10-BMGE05	tr1	-6121.845875	-6122.637241	-6121.9476
V2META14208-42-Calc_Hmm10-BMGE05	tr2	-7981.529444	-7979.550571	-7982.191258
V2META14210-42-Calc_Hmm10-BMGE05	tr2	-12673.446711	-12665.492195	-12673.283327
V2META14213-42-Calc_Hmm10-BMGE05	tr3	-4592.331258	-4592.425607	-4591.523474
V2META14216-42-Calc_Hmm10-BMGE05	tr2	-17927.529273	-17921.318109	-17927.334278
V2META14217-42-Calc_Hmm10-BMGE05	tr2	-12085.10411	-12083.282101	-12085.163329
V2META14219-42-Calc_Hmm10-BMGE05	tr2	-6247.733134	-6245.878181	-6247.276528
V2META14221-42-Calc_Hmm10-BMGE05	tr2	-5793.644016	-5791.965698	-5792.552895
V2META14223-42-Calc_Hmm10-BMGE05	tr2	-6319.455332	-6315.882195	-6320.221821
V2META14227-42-Calc_Hmm10-BMGE05	tr2	-12498.002274	-12496.343909	-12498.248643
V2META14233-42-Calc_Hmm10-BMGE05	tr3	-16692.831862	-16691.940301	-16691.300918
V2META14265-42-Calc_Hmm10-BMGE05	tr2	-9558.866695	-9557.544427	-9560.04414799999
V2META14267-42-Calc_Hmm10-BMGE05	tr2	-10769.219866	-10765.694903	-10768.420231
V2META14281-42-Calc_Hmm10-BMGE05	tr2	-8325.062126	-8324.146341	-8324.686881
V2META14298-42-Calc_Hmm10-BMGE05	tr3	-9969.306906	-9968.383551	-9968.334006
V2META14318-42-Calc_Hmm10-BMGE05	tr2	-4842.339946	-4840.585623	-4842.496178
V2META14324-42-Calc_Hmm10-BMGE05	tr2	-15387.975037	-15385.795154	-15388.101372
V2META14329-42-Calc_Hmm10-BMGE05	tr2	-6384.916691	-6382.171757	-6385.057198
V2META14331-42-Calc_Hmm10-BMGE05	tr2	-8528.382807	-8522.649627	-8526.869148
V2META14332-42-Calc_Hmm10-BMGE05	tr2	-9162.590083	-9161.541979	-9163.13447
V2META14338-42-Calc_Hmm10-BMGE05	tr2	-5301.954007	-5301.484183	-5301.769617
V2META14346-42-Calc_Hmm10-BMGE05	tr1	-13835.067377	-13836.62038	-13836.002822
V2META14349-42-Calc_Hmm10-BMGE05	tr3	-7139.802255	-7142.04968	-7138.876288
V2META14350-42-Calc_Hmm10-BMGE05	tr2	-5596.772638	-5595.920103	-5596.833021
V2META14352-42-Calc_Hmm10-BMGE05	tr3	-5905.566008	-5905.636429	-5904.672274
V2META14357-42-Calc_Hmm10-BMGE05	tr2	-7877.469497	-7873.90983	-7878.024615
V2META14360-42-Calc_Hmm10-BMGE05	tr3	-6115.184396	-6113.749034	-6111.869743
V2META14364-42-Calc_Hmm10-BMGE05	tr3	-5702.506226	-5702.971147	-5702.274663
V2META14365-42-Calc_Hmm10-BMGE05	tr1	-5090.578039	-5092.026246	-5091.450961
V2META14368-42-Calc_Hmm10-BMGE05	tr1	-2800.048451	-2802.704777	-2802.623996
V2META14369-42-Calc_Hmm10-BMGE05	tr2	-7052.102233	-7048.644228	-7050.751302
V2META14371-42-Calc_Hmm10-BMGE05	tr2	-8332.193949	-8328.37539	-8332.306808
V2META14374-42-Calc_Hmm10-BMGE05	tr2	-5743.886697	-5741.928789	-5743.98286
V2META14375-42-Calc_Hmm10-BMGE05	tr1	-8555.99878	-8557.316843	-8556.025275
V2META14378-42-Calc_Hmm10-BMGE05	tr3	-5799.170912	-5799.588211	-5796.867664
V2META14380-42-Calc_Hmm10-BMGE05	tr1	-6450.652441	-6451.348213	-6451.042492
